Longitude,Latitude,GrainMassFlow,GPSTime,CycleDuration,TravelSpeed,SwathWidth,GrainMoisture,Header,Pass,Field,Load,LoadNumber,Crop,GPSStatus,PDOP,Altitude
-85.164363,40.266578,12.31,507479,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266607,12.54,507481,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266607,11.70,507481,1,64,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266637,11.37,507483,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266637,11.86,507483,1,64,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266663,13.41,507485,1,64,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266663,14.85,507485,1,63,15,17.9,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266677,13.28,507486,1,64,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266708,13.15,507488,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266708,14.50,507488,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266735,16.61,507490,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266735,17.07,507490,1,64,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164363,40.266750,14.38,507491,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164365,40.266765,13.69,507492,1,64,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164365,40.266793,14.52,507494,1,63,15,17.9,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266807,13.02,507495,1,63,15,18.0,Down,1,0,Bulk,1,Corn,2,1.7,302
-85.164367,40.266807,12.89,507495,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,302
-85.164363,40.266822,13.33,507496,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164365,40.266835,12.71,507497,1,62,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266865,13.56,507499,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266865,13.03,507499,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266892,14.58,507501,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266892,13.19,507501,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266905,12.89,507502,1,62,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164365,40.266933,12.83,507504,1,64,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164365,40.266933,13.24,507504,1,62,15,17.9,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266962,13.65,507506,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266962,18.13,507506,1,63,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.266992,14.17,507508,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267005,13.28,507509,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267005,13.22,507509,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267033,13.41,507511,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267033,15.18,507511,1,63,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267065,16.88,507513,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267065,15.94,507513,1,62,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267095,13.84,507515,1,63,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164368,40.267108,13.41,507516,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164368,40.267108,13.49,507516,1,62,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267138,16.13,507518,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164367,40.267138,14.43,507518,1,63,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164368,40.267167,13.16,507520,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164368,40.267167,13.52,507520,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164368,40.267180,15.42,507521,1,64,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164370,40.267195,15.51,507522,1,64,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164370,40.267223,14.39,507524,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267237,13.31,507525,1,64,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267237,14.67,507525,1,64,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164368,40.267253,13.49,507526,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164370,40.267267,13.45,507527,1,62,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164370,40.267297,13.60,507529,1,63,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164370,40.267297,13.70,507529,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267325,16.11,507531,1,62,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267325,18.23,507531,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267338,13.98,507532,1,61,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267367,14.75,507534,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267367,12.28,507534,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267395,12.04,507536,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164372,40.267395,12.35,507536,1,61,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267423,12.89,507538,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267423,12.82,507538,1,63,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267440,12.58,507539,1,62,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267468,12.68,507541,1,64,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267468,13.14,507541,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267497,13.18,507543,1,63,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267497,13.38,507543,1,63,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164377,40.267525,17.26,507545,1,64,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164375,40.267540,16.88,507546,1,65,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164375,40.267540,16.80,507546,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267568,13.97,507548,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267568,14.70,507548,1,64,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267597,13.49,507550,1,63,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267597,13.43,507550,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,301
-85.164373,40.267612,13.48,507551,1,63,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164377,40.267625,13.11,507552,1,67,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164377,40.267640,12.69,507553,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164377,40.267653,12.48,507554,1,64,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164378,40.267670,12.50,507555,1,64,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164378,40.267683,12.64,507556,1,62,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164380,40.267698,12.18,507557,1,60,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164380,40.267722,12.59,507559,1,56,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,300
-85.164380,40.267722,12.87,507559,1,0,15,17.5,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164382,40.267745,13.48,507561,1,0,15,17.3,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164382,40.267745,12.56,507561,1,0,15,17.4,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164380,40.267758,13.10,507562,1,0,15,17.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164373,40.267782,14.21,507564,1,0,15,16.9,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164373,40.267782,14.55,507564,1,0,15,17.5,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164355,40.267807,14.00,507566,1,0,15,17.3,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164355,40.267807,13.64,507566,1,0,15,17.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164325,40.267820,12.98,507568,1,0,15,17.5,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164325,40.267820,13.43,507568,1,0,15,17.0,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164313,40.267822,12.40,507569,1,0,15,17.4,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164302,40.267820,8.15,507571,1,0,15,17.9,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164302,40.267820,4.29,507571,1,0,15,17.8,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164303,40.267820,3.45,507573,1,0,15,18.0,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164303,40.267820,2.09,507573,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164303,40.267818,0.00,507575,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164303,40.267818,0.00,507575,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.00,507576,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.60,507580,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.00,507580,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.00,507581,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.00,507582,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.00,507584,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,300
-85.164305,40.267818,0.00,507585,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507585,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507586,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507587,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507588,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507589,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507590,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164303,40.267818,0.00,507591,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267818,0.00,507592,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267817,0.00,507593,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267817,0.00,507594,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164305,40.267817,0.00,507595,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164307,40.267817,0.00,507596,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164307,40.267815,0.00,507597,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164307,40.267815,0.00,507598,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164307,40.267815,0.00,507599,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267815,0.00,507600,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267815,0.00,507601,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267813,0.00,507602,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267815,0.00,507603,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267815,0.00,507604,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267813,0.00,507605,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164310,40.267813,0.00,507606,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164310,40.267813,0.00,507607,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267813,0.00,507608,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164310,40.267813,0.00,507609,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164308,40.267813,0.00,507610,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164310,40.267813,0.00,507611,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164310,40.267813,0.00,507612,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164310,40.267813,0.00,507613,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164312,40.267813,0.00,507614,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164312,40.267813,0.00,507615,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164312,40.267812,0.00,507616,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164312,40.267812,0.00,507617,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164312,40.267812,0.00,507618,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,299
-85.164312,40.267812,0.00,507619,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164312,40.267812,0.00,507620,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164312,40.267812,0.00,507621,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164312,40.267812,0.00,507622,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164312,40.267813,0.00,507623,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164313,40.267813,0.00,507624,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164313,40.267812,0.00,507625,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164315,40.267813,0.00,507626,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164315,40.267813,0.00,507627,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164315,40.267813,0.00,507628,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164315,40.267813,0.00,507629,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164317,40.267813,0.00,507631,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164317,40.267813,0.00,507632,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164327,40.267812,0.00,507633,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164340,40.267808,0.00,507634,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164357,40.267805,0.00,507635,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164377,40.267802,0.00,507636,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164400,40.267802,0.00,507637,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164420,40.267803,0.00,507638,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267803,0.00,507639,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164463,40.267807,0.00,507640,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164485,40.267810,0.00,507641,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164498,40.267812,0.00,507642,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164500,40.267815,0.00,507643,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164492,40.267813,0.00,507644,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164480,40.267807,0.00,507645,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164465,40.267802,0.00,507646,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164455,40.267790,0.00,507647,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164450,40.267775,0.00,507648,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267762,0.00,507649,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164447,40.267750,0.00,507650,1,0,15,18.2,Up,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267740,0.00,507651,1,49,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164447,40.267727,0.00,507652,1,50,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267717,0.00,507653,1,55,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267702,0.00,507654,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267687,0.00,507655,1,62,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267673,0.00,507656,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267658,0.00,507657,1,61,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267647,0.00,507658,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267632,0.00,507659,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267618,0.00,507660,1,58,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267605,0.00,507661,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164450,40.267585,0.52,507662,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,299
-85.164448,40.267573,3.56,507663,1,60,15,17.8,Down,1,0,Bulk,1,Corn,2,1.7,299
-85.164448,40.267560,4.93,507664,1,59,15,18.0,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164448,40.267547,7.86,507665,1,60,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164448,40.267533,8.99,507666,1,60,15,18.0,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164447,40.267520,11.11,507667,1,59,15,18.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164447,40.267505,11.33,507668,1,60,15,17.8,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164447,40.267492,10.60,507669,1,59,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267478,11.33,507670,1,59,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267465,11.87,507671,1,61,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267448,11.88,507672,1,63,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,299
-85.164445,40.267435,12.11,507673,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,299
-85.164445,40.267422,12.47,507674,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,299
-85.164443,40.267405,12.88,507675,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267392,11.84,507676,1,64,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267377,11.37,507677,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164445,40.267362,11.75,507678,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267348,11.73,507679,1,61,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267333,12.60,507680,1,63,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267322,12.15,507681,1,61,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267305,12.32,507682,1,62,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267293,12.32,507683,1,63,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267278,12.59,507684,1,62,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267263,12.00,507685,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267250,12.89,507686,1,63,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267235,13.47,507687,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267222,16.18,507688,1,62,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164440,40.267207,15.96,507689,1,62,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267192,15.02,507690,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267177,13.62,507691,1,62,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267163,13.10,507692,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267150,13.43,507693,1,63,15,16.6,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.267135,14.17,507694,1,63,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164443,40.267120,13.38,507695,1,63,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164443,40.267107,14.10,507696,1,62,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164443,40.267093,16.08,507697,1,63,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164445,40.267078,13.23,507698,1,61,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164443,40.267063,13.24,507699,1,63,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164440,40.267050,12.91,507700,1,63,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164442,40.267035,12.85,507701,1,62,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164440,40.267020,13.30,507702,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164440,40.267007,13.55,507703,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164442,40.266992,13.62,507704,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164438,40.266980,17.03,507705,1,63,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164438,40.266965,15.89,507706,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,298
-85.164437,40.266950,13.40,507707,1,63,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164437,40.266937,12.89,507708,1,63,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164438,40.266922,11.61,507709,1,63,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164437,40.266908,11.37,507710,1,62,15,16.7,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164437,40.266895,11.86,507711,1,63,15,16.7,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164437,40.266880,11.55,507712,1,62,15,16.5,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164437,40.266867,11.30,507713,1,62,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164438,40.266850,11.32,507714,1,63,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164435,40.266837,11.57,507715,1,62,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164437,40.266823,12.69,507716,1,62,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164433,40.266810,13.26,507717,1,63,15,16.7,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164433,40.266797,13.12,507718,1,62,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164435,40.266782,12.74,507719,1,62,15,16.9,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164435,40.266767,13.13,507720,1,62,15,16.7,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164433,40.266753,13.45,507721,1,62,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164432,40.266738,13.52,507722,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164432,40.266727,12.85,507723,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164432,40.266713,12.94,507724,1,61,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164432,40.266698,12.59,507725,1,63,15,17.0,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164430,40.266683,13.02,507726,1,62,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164430,40.266670,12.80,507727,1,62,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164430,40.266657,13.02,507728,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164428,40.266642,15.86,507729,1,62,15,17.2,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164428,40.266628,14.06,507730,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164430,40.266613,13.63,507731,1,63,15,16.8,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164430,40.266602,15.74,507732,1,62,15,17.1,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164427,40.266587,15.62,507733,1,61,15,17.4,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164427,40.266572,15.63,507734,1,61,15,17.3,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164428,40.266558,14.37,507735,1,61,15,17.5,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164427,40.266543,12.79,507736,1,61,15,17.7,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164425,40.266530,12.71,507737,1,61,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,297
-85.164423,40.266518,13.06,507738,1,62,15,17.6,Down,1,0,Bulk,1,Corn,2,1.7,298
