Longitude,Latitude,GrainMassFlow,GPSTime,CycleDuration,TravelSpeed,SwathWidth,GrainMoisture,Header,Pass,Field,Load,LoadNumber,Crop,GPSStatus,PDOP,Altitude
-85.165165,40.269673,14.02,154296,1,61,15,18.7,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165163,40.269688,13.26,154297,1,61,15,18.7,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165165,40.269700,12.80,154298,1,61,15,18.6,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165163,40.269715,13.16,154299,1,62,15,18.5,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.269728,9.24,154300,1,60,15,19.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.269743,5.78,154301,1,60,15,18.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269755,4.14,154302,1,60,15,18.7,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269770,3.70,154303,1,60,15,18.7,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.269783,3.81,154304,1,60,15,18.9,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269797,3.78,154305,1,60,15,18.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269810,3.56,154306,1,61,15,18.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269823,3.75,154307,1,60,15,18.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269837,4.24,154308,1,59,15,18.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269850,5.82,154309,1,60,15,17.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269863,8.73,154310,1,60,15,17.7,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.269877,11.40,154311,1,59,15,17.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269892,11.16,154312,1,60,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165160,40.269903,11.81,154313,1,59,15,17.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269917,12.33,154314,1,60,15,17.5,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269930,13.14,154315,1,59,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165162,40.269945,12.90,154316,1,59,15,17.4,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.269957,13.07,154317,1,59,15,17.4,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.269970,13.33,154318,1,59,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.269983,13.64,154319,1,60,15,17.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.269998,12.96,154320,1,60,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270012,13.28,154321,1,59,15,17.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270025,13.22,154322,1,60,15,17.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165167,40.270038,12.93,154323,1,60,15,17.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270053,13.58,154324,1,60,15,17.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270065,13.69,154325,1,60,15,17.4,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270080,14.52,154326,1,60,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.270093,12.91,154327,1,59,15,17.4,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270107,12.50,154328,1,59,15,17.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.270122,13.38,154329,1,59,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270135,13.23,154330,1,60,15,17.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165165,40.270148,12.33,154331,1,59,15,17.0,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165163,40.270162,10.44,154332,1,59,15,17.3,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270175,11.62,154333,1,60,15,17.1,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270188,11.61,154334,1,59,15,17.0,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270202,11.69,154335,1,59,15,16.9,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270217,11.67,154336,1,60,15,16.9,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165165,40.270230,11.26,154337,1,60,15,16.8,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270243,12.14,154338,1,59,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270255,12.17,154339,1,59,15,16.9,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270268,11.95,154340,1,61,15,16.7,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270283,11.68,154341,1,60,15,16.8,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270297,11.56,154342,1,59,15,16.5,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270310,12.18,154343,1,59,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270325,11.77,154344,1,58,15,16.5,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165167,40.270337,12.02,154345,1,59,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270350,11.98,154346,1,59,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270363,11.05,154347,1,59,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270377,9.65,154348,1,59,15,16.5,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270390,10.71,154349,1,60,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270405,11.27,154350,1,59,15,16.7,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270415,12.26,154351,1,58,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165168,40.270430,11.97,154352,1,58,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270442,10.86,154353,1,59,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270457,10.89,154354,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270470,11.71,154355,1,59,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270483,11.58,154356,1,59,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270497,11.99,154357,1,60,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270510,11.75,154358,1,60,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270523,11.69,154359,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165172,40.270538,11.46,154360,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165170,40.270550,11.81,154361,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165172,40.270563,11.70,154362,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165172,40.270578,12.44,154363,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165172,40.270590,12.68,154364,1,61,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165172,40.270603,12.72,154365,1,59,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270617,11.61,154366,1,59,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165172,40.270630,12.08,154367,1,60,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165173,40.270643,12.32,154368,1,58,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270657,12.49,154369,1,59,15,16.5,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165170,40.270670,12.60,154370,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270683,12.14,154371,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165173,40.270697,12.71,154372,1,60,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270710,11.99,154373,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270723,11.91,154374,1,59,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270737,10.74,154375,1,60,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270752,12.19,154376,1,60,15,16.4,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270765,12.74,154377,1,59,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165172,40.270778,12.12,154378,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165173,40.270792,12.03,154379,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165173,40.270805,11.02,154380,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.270818,11.72,154381,1,60,15,16.5,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.270832,11.47,154382,1,59,15,16.6,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.270847,11.17,154383,1,59,15,15.9,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165173,40.270858,11.76,154384,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.270873,11.99,154385,1,59,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.270887,11.93,154386,1,60,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.270900,11.40,154387,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165173,40.270915,10.59,154388,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165173,40.270927,11.07,154389,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165175,40.270942,11.44,154390,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165173,40.270953,11.16,154391,1,60,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165173,40.270968,11.54,154392,1,60,15,15.8,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165175,40.270983,11.35,154393,1,60,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165175,40.270995,11.66,154394,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165177,40.271008,12.29,154395,1,58,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165177,40.271023,12.79,154396,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165177,40.271035,11.99,154397,1,59,15,15.8,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271050,11.03,154398,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271063,11.36,154399,1,59,15,15.9,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271077,11.21,154400,1,60,15,15.7,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271090,11.78,154401,1,60,15,15.8,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271103,10.74,154402,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271117,10.12,154403,1,60,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271130,11.07,154404,1,60,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,298
-85.165178,40.271143,11.73,154405,1,59,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271158,12.06,154406,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.271172,11.96,154407,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.271185,11.74,154408,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271198,11.52,154409,1,60,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271212,11.87,154410,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271227,12.37,154411,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271240,11.81,154412,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.271253,11.98,154413,1,60,15,16.2,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165175,40.271267,10.98,154414,1,60,15,16.0,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271280,10.68,154415,1,60,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271295,10.79,154416,1,61,15,15.8,Down,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271307,11.36,154417,1,59,15,16.1,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165177,40.271322,12.20,154418,1,56,15,16.3,Down,1,0,Bulk,1,Corn,2,1.8,296
-85.165177,40.271333,11.92,154419,1,0,15,16.2,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165177,40.271347,11.96,154420,1,0,15,15.8,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165180,40.271358,11.72,154421,1,0,15,16.2,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165188,40.271370,11.75,154422,1,0,15,15.9,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165202,40.271380,12.11,154423,1,0,15,15.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165215,40.271392,12.87,154424,1,0,15,15.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165238,40.271397,13.57,154425,1,0,15,15.9,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165260,40.271400,15.44,154426,1,0,15,15.9,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165277,40.271402,14.76,154427,1,0,15,15.8,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165298,40.271398,12.16,154428,1,0,15,16.2,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165320,40.271395,8.82,154429,1,0,15,16.4,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165340,40.271390,4.62,154430,1,0,15,16.8,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165360,40.271385,3.53,154431,1,0,15,16.6,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165380,40.271382,2.15,154432,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165400,40.271375,1.04,154433,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165420,40.271370,0.55,154434,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165440,40.271363,0.00,154435,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165460,40.271357,0.00,154436,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165480,40.271350,0.00,154437,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165500,40.271342,0.00,154438,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165522,40.271335,0.00,154439,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165540,40.271327,0.00,154440,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165560,40.271322,0.00,154441,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165580,40.271312,0.00,154442,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165602,40.271307,0.00,154443,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165623,40.271305,0.00,154444,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165647,40.271305,0.00,154445,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165667,40.271305,0.00,154446,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165687,40.271312,0.00,154447,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165705,40.271322,0.00,154448,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,296
-85.165715,40.271337,0.00,154449,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165720,40.271352,0.00,154450,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165725,40.271367,0.00,154451,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165718,40.271385,0.00,154452,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165707,40.271400,0.00,154453,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.8,297
-85.165690,40.271410,0.00,154454,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165675,40.271415,0.00,154455,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165662,40.271415,0.00,154456,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165652,40.271415,0.00,154457,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271417,0.00,154458,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165642,40.271415,0.00,154459,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271417,0.00,154465,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154466,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154467,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154468,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154469,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165645,40.271418,0.00,154470,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165645,40.271418,0.00,154471,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165645,40.271418,0.00,154472,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165645,40.271418,0.00,154473,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165645,40.271418,0.00,154474,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165647,40.271418,0.00,154475,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165647,40.271418,0.00,154476,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165647,40.271418,0.00,154477,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165648,40.271418,0.00,154478,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165648,40.271418,0.00,154479,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165648,40.271418,0.00,154480,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165648,40.271418,0.00,154481,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154482,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165642,40.271418,0.00,154483,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154484,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165643,40.271418,0.00,154485,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165638,40.271418,0.00,154488,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165637,40.271418,0.00,154489,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165633,40.271418,0.00,154490,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165632,40.271418,0.00,154493,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165625,40.271418,0.00,154494,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165618,40.271420,0.00,154495,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165610,40.271420,0.00,154496,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165600,40.271420,0.00,154497,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165583,40.271420,0.00,154498,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165553,40.271420,0.00,154500,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165533,40.271418,0.00,154501,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165513,40.271418,0.00,154502,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165493,40.271420,0.00,154503,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165470,40.271420,0.00,154504,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165448,40.271420,0.00,154505,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165425,40.271422,0.00,154506,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165403,40.271422,0.00,154507,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165383,40.271423,0.00,154508,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165362,40.271425,0.00,154509,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,298
-85.165343,40.271425,0.00,154510,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165330,40.271425,0.00,154511,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165322,40.271425,0.00,154512,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165315,40.271425,0.00,154513,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165308,40.271425,0.00,154514,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165302,40.271423,0.00,154515,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.2,297
-85.165315,40.271427,0.00,154516,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.2,292
-85.165312,40.271425,0.00,154519,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.8,294
-85.165312,40.271423,0.00,154521,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.8,294
-85.165312,40.271423,0.00,154522,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.8,294
-85.165312,40.271423,0.00,154523,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.8,294
-85.165312,40.271423,0.00,154524,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.8,295
-85.165310,40.271423,0.00,154525,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.8,295
-85.165310,40.271423,0.00,154526,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,295
-85.165310,40.271423,0.00,154527,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,295
-85.165308,40.271423,0.00,154528,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,295
-85.165308,40.271423,0.00,154529,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,295
-85.165307,40.271423,0.00,154530,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,296
-85.165307,40.271423,0.00,154531,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,296
-85.165307,40.271423,0.00,154532,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,2.4,296
-85.165307,40.271423,0.00,154533,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,297
-85.165305,40.271423,0.00,154534,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,297
-85.165305,40.271423,0.00,154535,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,297
-85.165305,40.271423,0.00,154536,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,297
-85.165303,40.271423,0.00,154537,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,297
-85.165303,40.271423,0.00,154538,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,297
-85.165303,40.271425,0.00,154539,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154540,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154541,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154542,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154543,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154544,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154545,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165303,40.271425,0.00,154546,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165302,40.271425,0.00,154547,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,2.4,298
-85.165305,40.271427,0.00,154548,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,298
-85.165308,40.271427,0.00,154549,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,297
-85.165310,40.271428,0.00,154550,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,297
-85.165313,40.271428,0.00,154551,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,296
-85.165315,40.271430,0.00,154552,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,296
-85.165317,40.271430,0.00,154553,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,296
-85.165320,40.271430,0.00,154554,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,295
-85.165320,40.271432,0.00,154555,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,295
-85.165323,40.271432,0.00,154556,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,294
-85.165325,40.271432,0.00,154557,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,294
-85.165325,40.271433,0.00,154558,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,294
-85.165327,40.271433,0.00,154559,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,293
-85.165328,40.271433,0.00,154560,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,293
-85.165330,40.271435,0.00,154561,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,293
-85.165332,40.271435,0.00,154562,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,292
-85.165333,40.271435,0.00,154563,1,0,15,16.7,Up,1,0,Bulk,1,Corn,2,1.9,292
-85.165333,40.271435,0.00,154564,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.9,292
-85.165335,40.271435,0.00,154565,1,0,15,0.0,Up,1,0,Bulk,1,Corn,2,1.9,292
