#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Obj. Id,Yld Mass(Wet)(lb/ac),Moisture(%),Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,ObjId,YldMass,Moisture,Hding
-97.59350663,44.09867978,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23105,7.342,5.000,208.25,23105,11790,15.93,0.766
-97.59348760,44.09867936,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23106,7.342,5.000,208.25,23106,11790,15.93,0.766
-97.59346857,44.09867894,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23107,7.342,5.000,208.25,23107,11790,15.93,0.766
-97.59356344,44.09870133,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23108,7.440,5.000,215.64,23108,12209,15.93,0.596
-97.59354441,44.09870095,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23109,7.440,5.000,215.64,23109,12209,15.93,0.596
-97.59352538,44.09870057,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23110,7.440,5.000,215.64,23110,12209,15.93,0.596
-97.59350635,44.09870020,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23111,7.440,5.000,215.64,23111,12209,15.93,0.596
-97.59348732,44.09869982,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23112,7.440,5.000,215.64,23112,12209,15.93,0.596
-97.59346829,44.09869944,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23113,7.440,5.000,215.64,23113,12209,15.93,0.596
-97.59356337,44.09872128,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23114,7.342,5.000,215.19,23114,12183,15.93,0.306
-97.59354434,44.09872097,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23115,7.342,5.000,215.19,23115,12183,15.93,0.306
-97.59352531,44.09872067,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23116,7.342,5.000,215.19,23116,12183,15.93,0.306
-97.59350628,44.09872036,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23117,7.342,5.000,215.19,23117,12183,15.93,0.306
-97.59348724,44.09872005,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23118,7.342,5.000,215.19,23118,12183,15.93,0.306
-97.59346821,44.09871974,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23119,7.342,5.000,215.19,23119,12183,15.93,0.306
-97.59356416,44.09874086,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23120,7.342,5.000,215.35,23120,12193,15.93,359.33
-97.59354513,44.09874079,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23121,7.342,5.000,215.35,23121,12193,15.93,359.33
-97.59352609,44.09874071,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23122,7.342,5.000,215.35,23122,12193,15.93,359.33
-97.59350705,44.09874064,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23123,7.342,5.000,215.35,23123,12193,15.93,359.33
-97.59348802,44.09874057,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23124,7.342,5.000,215.35,23124,12193,15.93,359.33
-97.59346898,44.09874049,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23125,7.342,5.000,215.35,23125,12193,15.93,359.33
-97.59356439,44.09876115,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23126,7.375,5.000,244.96,23126,13869,15.93,359.47
-97.59354535,44.09876105,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23127,7.375,5.000,244.96,23127,13869,15.93,359.47
-97.59352631,44.09876094,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23128,7.375,5.000,244.96,23128,13869,15.93,359.47
-97.59350728,44.09876083,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23129,7.375,5.000,244.96,23129,13869,15.93,359.47
-97.59348824,44.09876073,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23130,7.375,5.000,244.96,23130,13869,15.93,359.47
-97.59346920,44.09876062,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23131,7.375,5.000,244.96,23131,13869,15.93,359.47
-97.59356456,44.09878149,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23132,7.342,5.000,198.94,23132,11263,15.93,359.81
-97.59354553,44.09878130,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23133,7.342,5.000,198.94,23133,11263,15.93,359.81
-97.59352649,44.09878111,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23134,7.342,5.000,198.94,23134,11263,15.93,359.81
-97.59350746,44.09878092,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23135,7.342,5.000,198.94,23135,11263,15.93,359.81
-97.59348842,44.09878074,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23136,7.342,5.000,198.94,23136,11263,15.93,359.81
-97.59346939,44.09878055,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23137,7.342,5.000,198.94,23137,11263,15.93,359.81
-97.59356435,44.09880159,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23138,7.309,5.000,161.20,23138,9126.8,15.93,359.88
-97.59354532,44.09880138,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23139,7.309,5.000,161.20,23139,9126.8,15.93,359.88
-97.59352628,44.09880117,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23140,7.309,5.000,161.20,23140,9126.8,15.93,359.88
-97.59350725,44.09880097,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23141,7.309,5.000,161.20,23141,9126.8,15.93,359.88
-97.59348821,44.09880076,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23142,7.309,5.000,161.20,23142,9126.8,15.93,359.88
-97.59346918,44.09880056,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23143,7.309,5.000,161.20,23143,9126.8,15.93,359.88
-97.59356472,44.09882125,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23144,7.243,5.000,132.69,23144,7512.7,15.93,359.54
-97.59354568,44.09882112,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23145,7.243,5.000,132.69,23145,7512.7,15.93,359.54
-97.59352664,44.09882100,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23146,7.243,5.000,132.69,23146,7512.7,15.93,359.54
-97.59350761,44.09882088,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23147,7.243,5.000,132.69,23147,7512.7,15.93,359.54
-97.59348857,44.09882075,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23148,7.243,5.000,132.69,23148,7512.7,15.93,359.54
-97.59346953,44.09882063,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23149,7.243,5.000,132.69,23149,7512.7,15.93,359.54
-97.59358914,44.09889023,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23150,5.537,5.000,0.00,23150,0.00,16.22,178.48
-97.59366528,44.09888971,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23151,5.537,5.000,0.00,23151,0.00,16.22,178.48
-97.59368432,44.09888957,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23152,5.537,5.000,0.00,23152,0.00,16.22,178.48
-97.59358895,44.09887282,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23153,6.193,5.000,150.74,23153,8564.2,16.22,179.26
-97.59360799,44.09887287,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23154,6.193,5.000,150.74,23154,8564.2,16.22,179.26
-97.59362702,44.09887293,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23155,6.193,5.000,150.74,23155,8564.2,16.22,179.26
-97.59364606,44.09887299,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23156,6.193,5.000,150.74,23156,8564.2,16.22,179.26
-97.59366510,44.09887304,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23157,6.193,5.000,150.74,23157,8564.2,16.22,179.26
-97.59368413,44.09887310,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23158,6.193,5.000,150.74,23158,8564.2,16.22,179.26
-97.59358876,44.09885538,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23159,6.259,5.000,167.53,23159,9517.8,16.22,179.67
-97.59360779,44.09885554,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23160,6.259,5.000,167.53,23160,9517.8,16.22,179.67
-97.59362683,44.09885569,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23161,6.259,5.000,167.53,23161,9517.8,16.22,179.67
-97.59364586,44.09885585,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23162,6.259,5.000,167.53,23162,9517.8,16.22,179.67
-97.59366490,44.09885600,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23163,6.259,5.000,167.53,23163,9517.8,16.22,179.67
-97.59368394,44.09885616,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23164,6.259,5.000,167.53,23164,9517.8,16.22,179.67
-97.59358920,44.09883546,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23165,7.112,5.000,171.20,23165,9726.5,16.22,180.29
-97.59360823,44.09883576,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23166,7.112,5.000,171.20,23166,9726.5,16.22,180.29
-97.59362727,44.09883607,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23167,7.112,5.000,171.20,23167,9726.5,16.22,180.29
-97.59364630,44.09883637,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23168,7.112,5.000,171.20,23168,9726.5,16.22,180.29
-97.59366533,44.09883667,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23169,7.112,5.000,171.20,23169,9726.5,16.22,180.29
-97.59368436,44.09883698,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23170,7.112,5.000,171.20,23170,9726.5,16.22,180.29
-97.59358895,44.09881459,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23171,7.735,5.000,162.65,23171,9240.7,16.22,179.75
-97.59360799,44.09881477,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23172,7.735,5.000,162.65,23172,9240.7,16.22,179.75
-97.59362703,44.09881494,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23173,7.735,5.000,162.65,23173,9240.7,16.22,179.75
-97.59364606,44.09881512,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23174,7.735,5.000,162.65,23174,9240.7,16.22,179.75
-97.59366510,44.09881529,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23175,7.735,5.000,162.65,23175,9240.7,16.22,179.75
-97.59368413,44.09881546,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23176,7.735,5.000,162.65,23176,9240.7,16.22,179.75
-97.59358852,44.09879302,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23177,7.932,5.000,160.46,23177,9116.3,16.22,179.49
-97.59360756,44.09879313,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23178,7.932,5.000,160.46,23178,9116.3,16.22,179.49
-97.59362660,44.09879324,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23179,7.932,5.000,160.46,23179,9116.3,16.22,179.49
-97.59364563,44.09879336,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23180,7.932,5.000,160.46,23180,9116.3,16.22,179.49
-97.59366467,44.09879347,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23181,7.932,5.000,160.46,23181,9116.3,16.22,179.49
-97.59368371,44.09879358,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23182,7.932,5.000,160.46,23182,9116.3,16.22,179.49
-97.59358837,44.09877129,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23183,7.900,5.000,153.78,23183,8736.7,16.22,179.60
-97.59360741,44.09877143,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23184,7.900,5.000,153.78,23184,8736.7,16.22,179.60
-97.59362644,44.09877157,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23185,7.900,5.000,153.78,23185,8736.7,16.22,179.60
-97.59364548,44.09877170,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23186,7.900,5.000,153.78,23186,8736.7,16.22,179.60
-97.59366451,44.09877184,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23187,7.900,5.000,153.78,23187,8736.7,16.22,179.60
-97.59368355,44.09877198,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23188,7.900,5.000,153.78,23188,8736.7,16.22,179.60
-97.59358847,44.09874949,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23189,7.900,5.000,162.41,23189,9227.1,16.22,179.77
-97.59360751,44.09874967,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23190,7.900,5.000,162.41,23190,9227.1,16.22,179.77
-97.59362655,44.09874985,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23191,7.900,5.000,162.41,23191,9227.1,16.22,179.77
-97.59364558,44.09875003,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23192,7.900,5.000,162.41,23192,9227.1,16.22,179.77
-97.59366462,44.09875021,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23193,7.900,5.000,162.41,23193,9227.1,16.22,179.77
-97.59368365,44.09875039,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23194,7.900,5.000,162.41,23194,9227.1,16.22,179.77
-97.59358778,44.09872826,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23195,7.900,5.000,176.82,23195,10046,16.22,179.05
-97.59360682,44.09872827,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23196,7.900,5.000,176.82,23196,10046,16.22,179.05
-97.59362586,44.09872828,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23197,7.900,5.000,176.82,23197,10046,16.22,179.05
-97.59364490,44.09872828,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23198,7.900,5.000,176.82,23198,10046,16.22,179.05
-97.59366393,44.09872829,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23199,7.900,5.000,176.82,23199,10046,16.22,179.05
-97.59368297,44.09872830,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23200,7.900,5.000,176.82,23200,10046,16.22,179.05
-97.59358737,44.09870669,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23201,7.834,5.000,191.82,23201,10898,16.22,179.17
-97.59360641,44.09870673,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23202,7.834,5.000,191.82,23202,10898,16.22,179.17
-97.59362545,44.09870676,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23203,7.834,5.000,191.82,23203,10898,16.22,179.17
-97.59364448,44.09870680,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23204,7.834,5.000,191.82,23204,10898,16.22,179.17
-97.59366352,44.09870683,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23205,7.834,5.000,191.82,23205,10898,16.22,179.17
-97.59368256,44.09870687,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23206,7.834,5.000,191.82,23206,10898,16.22,179.17
-97.59358698,44.09868541,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23207,7.703,5.000,198.75,23207,11291,16.22,179.35
-97.59360602,44.09868549,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23208,7.703,5.000,198.75,23208,11291,16.22,179.35
-97.59362506,44.09868557,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23209,7.703,5.000,198.75,23209,11291,16.22,179.35
-97.59364409,44.09868565,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23210,7.703,5.000,198.75,23210,11291,16.22,179.35
-97.59366313,44.09868573,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23211,7.703,5.000,198.75,23211,11291,16.22,179.35
-97.59368217,44.09868580,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23212,7.703,5.000,198.75,23212,11291,16.22,179.35
-97.59358665,44.09866431,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23213,7.670,5.000,201.47,23213,11446,16.22,179.46
-97.59360569,44.09866442,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23214,7.670,5.000,201.47,23214,11446,16.22,179.46
-97.59362472,44.09866452,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23215,7.670,5.000,201.47,23215,11446,16.22,179.46
-97.59364376,44.09866463,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23216,7.670,5.000,201.47,23216,11446,16.22,179.46
-97.59366280,44.09866473,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23217,7.670,5.000,201.47,23217,11446,16.22,179.46
-97.59368183,44.09866484,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23218,7.670,5.000,201.47,23218,11446,16.22,179.46
-97.59358633,44.09864326,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23219,7.703,5.000,207.47,23219,11787,16.22,179.41
-97.59360536,44.09864335,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23220,7.703,5.000,207.47,23220,11787,16.22,179.41
-97.59362440,44.09864344,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23221,7.703,5.000,207.47,23221,11787,16.22,179.41
-97.59364344,44.09864353,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23222,7.703,5.000,207.47,23222,11787,16.22,179.41
-97.59366247,44.09864363,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23223,7.703,5.000,207.47,23223,11787,16.22,179.41
-97.59368151,44.09864372,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23224,7.703,5.000,207.47,23224,11787,16.22,179.41
-97.59358566,44.09862247,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23225,7.670,5.000,212.44,23225,12209,17.18,179.01
-97.59360470,44.09862246,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23226,7.670,5.000,212.44,23226,12209,17.18,179.01
-97.59362374,44.09862246,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23227,7.670,5.000,212.44,23227,12209,17.18,179.01
-97.59364277,44.09862246,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23228,7.670,5.000,212.44,23228,12209,17.18,179.01
-97.59366181,44.09862245,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23229,7.670,5.000,212.44,23229,12209,17.18,179.01
-97.59368085,44.09862245,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23230,7.670,5.000,212.44,23230,12209,17.18,179.01
-97.59358498,44.09860167,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23231,7.670,5.000,229.90,23231,13213,17.18,178.68
-97.59360401,44.09860159,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23232,7.670,5.000,229.90,23232,13213,17.18,178.68
-97.59362305,44.09860150,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23233,7.670,5.000,229.90,23233,13213,17.18,178.68
-97.59364209,44.09860142,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23234,7.670,5.000,229.90,23234,13213,17.18,178.68
-97.59366113,44.09860134,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23235,7.670,5.000,229.90,23235,13213,17.18,178.68
-97.59368016,44.09860126,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23236,7.670,5.000,229.90,23236,13213,17.18,178.68
-97.59358433,44.09858060,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23237,7.637,5.000,234.75,23237,13492,17.18,178.91
-97.59360337,44.09858057,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23238,7.637,5.000,234.75,23238,13492,17.18,178.91
-97.59362240,44.09858055,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23239,7.637,5.000,234.75,23239,13492,17.18,178.91
-97.59364144,44.09858052,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23240,7.637,5.000,234.75,23240,13492,17.18,178.91
-97.59366048,44.09858049,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23241,7.637,5.000,234.75,23241,13492,17.18,178.91
-97.59367951,44.09858047,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23242,7.637,5.000,234.75,23242,13492,17.18,178.91
-97.59358416,44.09855929,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23243,7.670,5.000,220.15,23243,12652,17.18,179.31
-97.59360319,44.09855936,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23244,7.670,5.000,220.15,23244,12652,17.18,179.31
-97.59362223,44.09855943,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23245,7.670,5.000,220.15,23245,12652,17.18,179.31
-97.59364127,44.09855949,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23246,7.670,5.000,220.15,23246,12652,17.18,179.31
-97.59366030,44.09855956,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23247,7.670,5.000,220.15,23247,12652,17.18,179.31
-97.59367934,44.09855963,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23248,7.670,5.000,220.15,23248,12652,17.18,179.31
-97.59358377,44.09853828,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23249,7.670,5.000,220.19,23249,12654,17.18,179.23
-97.59360281,44.09853833,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23250,7.670,5.000,220.19,23250,12654,17.18,179.23
-97.59362185,44.09853838,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23251,7.670,5.000,220.19,23251,12654,17.18,179.23
-97.59364088,44.09853843,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23252,7.670,5.000,220.19,23252,12654,17.18,179.23
-97.59365992,44.09853848,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23253,7.670,5.000,220.19,23253,12654,17.18,179.23
-97.59367896,44.09853853,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23254,7.670,5.000,220.19,23254,12654,17.18,179.23
-97.59358362,44.09851720,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23255,7.670,5.000,200.12,23255,11501,17.18,179.37
-97.59360266,44.09851728,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23256,7.670,5.000,200.12,23256,11501,17.18,179.37
-97.59362169,44.09851736,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23257,7.670,5.000,200.12,23257,11501,17.18,179.37
-97.59364073,44.09851745,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23258,7.670,5.000,200.12,23258,11501,17.18,179.37
-97.59365977,44.09851753,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23259,7.670,5.000,200.12,23259,11501,17.18,179.37
-97.59367880,44.09851761,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23260,7.670,5.000,200.12,23260,11501,17.18,179.37
-97.59358311,44.09849641,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23261,7.670,5.000,208.48,23261,11982,17.18,178.92
-97.59360215,44.09849638,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23262,7.670,5.000,208.48,23262,11982,17.18,178.92
-97.59362118,44.09849636,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23263,7.670,5.000,208.48,23263,11982,17.18,178.92
-97.59364022,44.09849633,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23264,7.670,5.000,208.48,23264,11982,17.18,178.92
-97.59365926,44.09849631,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23265,7.670,5.000,208.48,23265,11982,17.18,178.92
-97.59367829,44.09849628,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23266,7.670,5.000,208.48,23266,11982,17.18,178.92
-97.59358265,44.09847523,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23267,7.703,5.000,196.14,23267,11272,17.18,179.01
-97.59360169,44.09847523,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23268,7.703,5.000,196.14,23268,11272,17.18,179.01
-97.59362073,44.09847523,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23269,7.703,5.000,196.14,23269,11272,17.18,179.01
-97.59363976,44.09847522,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23270,7.703,5.000,196.14,23270,11272,17.18,179.01
-97.59365880,44.09847522,Stevens East,Dave Claussen-Stevens-cash-Stevens East-Corn.shp,NO Product,23271,7.703,5.000,196.14,23271,11272,17.18,179.01
