X,Y,fid,MEAN_X,MEAN_Y,Time,mean,Block,Sample,Balanced,Rectangle,Square
-97.5930472569053,44.0912752926459,"2705",-97.5930472569053,44.0912752926459,10/20/2019 2:14:05 AM,47.39964938,"8","1","0","0","1"
-97.5958990609053,44.090187776646,"2706",-97.5958990609053,44.090187776646,10/19/2019 10:37:04 PM,46.78592218,"2","3","0","0","0"
-97.5993918709061,44.0940222986465,"2707",-97.5993918709061,44.0940222986465,10/19/2019 8:56:44 PM,44.60725013,"0","0","0","0","0"
-97.5926814777876,44.0929758796613,"2708",-97.5926814777876,44.0929758796613,10/20/2019 2:32:57 AM,31.47247662,"8","4","1","1","1"
-97.5978694549069,44.0888718916456,"2709",-97.5978694549069,44.0888718916456,10/19/2019 9:25:20 PM,20.38910956,"0","0","0","0","0"
-97.6027397395123,44.0924179693565,"2710",-97.6027397395123,44.0924179693565,10/19/2019 5:44:43 PM,21.72763344,"0","0","0","0","0"
-97.5956314809052,44.0894039526458,"2711",-97.5956314809052,44.0894039526458,10/19/2019 10:47:10 PM,46.58686051,"3","1","0","0","0"
-97.5955400839054,44.0932769396464,"2712",-97.5955400839054,44.0932769396464,10/20/2019 12:26:53 AM,0,"3","2","1","1","1"
-97.5952422199051,44.0895395066458,"2713",-97.5952422199051,44.0895395066458,10/19/2019 10:53:03 PM,44.95832348,"3","4","0","0","0"
-97.5988589499056,44.0935309586465,"2714",-97.5988589499056,44.0935309586465,10/20/2019 12:03:38 AM,40.3013913,"0","0","0","0","0"
-97.5998974995122,44.0886868053496,"2715",-97.5998974995122,44.0886868053496,10/19/2019 6:59:10 PM,43.32133345,"0","0","0","0","0"
-97.5933102689054,44.0915346796461,"2716",-97.5933102689054,44.0915346796461,10/20/2019 2:06:49 AM,46.81450777,"7","3","0","0","1"
-97.6001647925122,44.0888990553496,"2717",-97.6001647925122,44.0888990553496,10/19/2019 6:45:02 PM,41.39806257,"0","0","0","0","0"
-97.5955303299052,44.0924026766461,"2718",-97.5955303299052,44.0924026766461,10/20/2019 12:27:44 AM,37.52764135,"3","2","0","1","1"
-97.6000421155122,44.0929297383504,"2719",-97.6000421155122,44.0929297383504,10/19/2019 6:54:53 PM,34.1118571,"0","0","0","0","0"
-97.5959146409046,44.0883911386516,"2720",-97.5959146409046,44.0883911386516,10/19/2019 9:44:12 PM,10.27907156,"0","0","0","0","0"
-97.597242610905,44.0943807196467,"2721",-97.597242610905,44.0943807196467,10/19/2019 11:31:38 PM,23.05268447,"0","0","0","0","0"
-97.5991906059063,44.0896977736456,"2722",-97.5991906059063,44.0896977736456,10/19/2019 8:17:33 PM,30.45054514,"0","0","0","0","0"
-97.5940892419045,44.0884731046517,"2723",-97.5940892419045,44.0884731046517,10/19/2019 9:47:33 PM,42.52718859,"0","0","0","0","0"
-97.6004339585122,44.0922150623502,"2724",-97.6004339585122,44.0922150623502,10/19/2019 6:37:34 PM,38.12235822,"0","0","0","0","0"
-97.6013796945122,44.0924412333565,"2725",-97.6013796945122,44.0924412333565,10/19/2019 5:45:46 PM,29.27138144,"0","0","0","0","0"
-97.5989881079062,44.0936923666465,"2726",-97.5989881079062,44.0936923666465,10/19/2019 9:08:37 PM,46.34383885,"0","0","0","0","0"
-97.6012042965127,44.0920763903564,"2727",-97.6012042965127,44.0920763903564,10/19/2019 6:06:23 PM,12.36952032,"0","0","0","0","0"
-97.5963361009051,44.095018099647,"2728",-97.5963361009051,44.095018099647,10/19/2019 11:10:43 PM,29.60773777,"0","0","0","0","0"
-97.5933243659055,44.0930293776464,"2729",-97.5933243659055,44.0930293776464,10/20/2019 2:08:25 AM,43.79532226,"7","3","1","1","1"
-97.5939801799052,44.0934869286465,"2730",-97.5939801799052,44.0934869286465,10/20/2019 1:31:58 AM,41.56168167,"0","0","0","0","0"
-97.5934294519054,44.0903866086459,"2731",-97.5934294519054,44.0903866086459,10/20/2019 2:04:48 AM,46.68002269,"7","2","0","0","1"
-97.6000328925119,44.0888371463495,"2732",-97.6000328925119,44.0888371463495,10/19/2019 6:46:33 PM,46.29144863,"0","0","0","0","0"
-97.5947440839052,44.0918111966461,"2733",-97.5947440839052,44.0918111966461,10/20/2019 1:04:08 AM,47.91342338,"4","4","0","1","1"
-97.600827764513,44.0914928033501,"2734",-97.600827764513,44.0914928033501,10/19/2019 5:33:42 PM,15.81452551,"0","0","0","0","0"
-97.5965804949128,44.0920962576475,"2735",-97.5965804949128,44.0920962576475,10/19/2019 8:38:04 PM,28.77999656,"1","2","0","0","1"
-97.5955525169056,44.0946684496467,"2736",-97.5955525169056,44.0946684496467,10/20/2019 12:25:33 AM,40.35903898,"0","0","0","0","0"
-97.593824687905,44.090907904646,"2737",-97.593824687905,44.090907904646,10/20/2019 1:45:30 AM,49.24546201,"6","3","0","0","1"
-97.5948032689039,44.0888431156519,"2738",-97.5948032689039,44.0888431156519,10/19/2019 11:01:04 PM,32.37822275,"4","4","0","0","0"
-97.5993952849061,44.0942256656466,"2739",-97.5993952849061,44.0942256656466,10/19/2019 8:56:56 PM,37.9252708,"0","0","0","0","0"
-97.5952800999053,44.0933768896463,"2740",-97.5952800999053,44.0933768896463,10/20/2019 12:33:50 AM,21.41204404,"3","4","1","0","1"
-97.5956310739052,44.0893848246458,"2741",-97.5956310739052,44.0893848246458,10/19/2019 10:47:09 PM,41.98242841,"3","1","0","0","0"
-97.6008269665125,44.0918008733501,"2742",-97.6008269665125,44.0918008733501,10/19/2019 5:33:17 PM,34.4286046,"0","0","0","0","0"
-97.5981575929054,44.0935235366464,"2743",-97.5981575929054,44.0935235366464,10/19/2019 11:50:31 PM,42.86741448,"0","0","0","0","0"
-97.599122397905,44.091816690646,"2744",-97.599122397905,44.091816690646,10/19/2019 8:35:31 PM,24.61051403,"0","0","0","0","0"
-97.5985031589016,44.0940732776526,"2745",-97.5985031589016,44.0940732776526,10/19/2019 11:53:52 PM,22.34622558,"0","0","0","0","0"
-97.5942252049054,44.0921718106462,"2746",-97.5942252049054,44.0921718106462,10/20/2019 1:24:14 AM,43.45177167,"5","4","0","1","1"
-97.5947799369055,44.0886566246518,"2747",-97.5947799369055,44.0886566246518,10/20/2019 1:37:13 AM,41.02975305,"4","4","0","0","0"
-97.5996511949058,44.0935829196464,"2748",-97.5996511949058,44.0935829196464,10/19/2019 8:47:45 PM,48.82713934,"0","0","0","0","0"
-97.5955297729054,44.0921963486461,"2749",-97.5955297729054,44.0921963486461,10/20/2019 12:27:56 AM,29.29998004,"3","2","0","1","1"
-97.5999220165123,44.0940443733507,"2750",-97.5999220165123,44.0940443733507,10/19/2019 7:14:20 PM,0,"0","0","0","0","0"
-97.6028875425131,44.0922253303564,"2751",-97.6028875425131,44.0922253303564,10/19/2019 5:59:30 PM,44.13766889,"0","0","0","0","0"
-97.6049105942025,44.0923785652773,"2752",-97.6049105942025,44.0923785652773,10/19/2019 5:40:24 PM,0,"0","0","0","0","0"
-97.6000357485122,44.0890327653496,"2753",-97.6000357485122,44.0890327653496,10/19/2019 6:46:45 PM,2.20420289,"0","0","0","0","0"
-97.5991445102391,44.0922773702916,"2754",-97.5991445102391,44.0922773702916,10/19/2019 9:03:15 PM,0,"0","0","0","0","0"
-97.5939859099137,44.0887114596488,"2755",-97.5939859099137,44.0887114596488,10/20/2019 1:42:08 AM,36.35938491,"0","0","0","0","0"
-97.5993666649059,44.0921737266461,"2756",-97.5993666649059,44.0921737266461,10/19/2019 8:54:33 PM,33.5147057,"0","0","0","0","0"
-97.5951858138994,44.0905180386467,"2757",-97.5951858138994,44.0905180386467,10/19/2019 10:43:21 PM,0,"3","0","0","0","1"
-97.6047404075155,44.0915009743502,"2758",-97.6047404075155,44.0915009743502,10/19/2019 5:41:58 PM,33.0342246,"0","0","0","0","0"
-97.5937927020609,44.0884925769476,"2759",-97.5937927020609,44.0884925769476,10/19/2019 9:47:45 PM,8.79162608,"0","0","0","0","0"
-97.5957693429059,44.090276861646,"2760",-97.5957693429059,44.090276861646,10/19/2019 10:44:36 PM,50.29590255,"2","4","0","0","0"
-97.5986008189143,44.0886171226491,"2761",-97.5986008189143,44.0886171226491,10/19/2019 8:03:12 PM,0,"0","0","0","0","0"
-97.5969319999054,44.0892869996456,"2762",-97.5969319999054,44.0892869996456,10/19/2019 10:02:24 PM,36.28107873,"0","0","0","0","0"
-97.5963360769051,44.0948095296469,"2763",-97.5963360769051,44.0948095296469,10/19/2019 11:10:55 PM,37.9175054,"1","4","0","0","0"
-97.5978668829059,44.0896176306457,"2764",-97.5978668829059,44.0896176306457,10/19/2019 9:24:31 PM,46.32749592,"0","0","0","0","0"
-97.5943529119052,44.0916981396461,"2765",-97.5943529119052,44.0916981396461,10/20/2019 1:17:21 AM,44.54600818,"5","3","0","1","1"
-97.5953957199055,44.091878907646,"2766",-97.5953957199055,44.091878907646,10/20/2019 12:29:40 AM,16.74105109,"3","3","0","1","1"
-97.5993706749059,44.0923913236461,"2767",-97.5993706749059,44.0923913236461,10/19/2019 8:54:45 PM,26.39550547,"0","0","0","0","0"
-97.5980122639063,44.0924710206463,"2768",-97.5980122639063,44.0924710206463,10/19/2019 11:48:08 PM,47.35509984,"0","0","0","0","0"
-97.5965155899111,44.0919442406468,"2769",-97.5965155899111,44.0919442406468,10/19/2019 8:42:08 PM,38.09735431,"1","2","0","0","1"
-97.602908910513,44.0922243133564,"2770",-97.602908910513,44.0922243133564,10/19/2019 5:59:29 PM,36.43611883,"0","0","0","0","0"
-97.5948692739053,44.091250715646,"2771",-97.5948692739053,44.091250715646,10/20/2019 12:54:50 AM,43.4533068,"4","3","0","0","1"
-97.5928045199052,44.0931190466463,"2772",-97.5928045199052,44.0931190466463,10/20/2019 2:23:06 AM,51.53164359,"8","3","1","1","1"
-97.5995890729072,44.0896956926456,"2773",-97.5995890729072,44.0896956926456,10/19/2019 8:23:16 PM,34.27383017,"0","0","0","0","0"
-97.5921846839046,44.0923569366462,"2774",-97.5921846839046,44.0923569366462,10/20/2019 12:42:27 AM,47.77537761,"9","4","0","0","0"
-97.5927796689052,44.0905286356458,"2775",-97.5927796689052,44.0905286356458,10/20/2019 2:20:32 AM,46.27742847,"8","3","0","0","1"
-97.5964252969055,44.090779283646,"2776",-97.5964252969055,44.090779283646,10/19/2019 10:18:08 PM,23.95817645,"1","3","0","0","1"
-97.5961485169055,44.0891032106456,"2777",-97.5961485169055,44.0891032106456,10/19/2019 10:23:39 PM,42.76046226,"2","1","0","0","0"
-97.5950181420861,44.0887226551458,"2778",-97.5950181420861,44.0887226551458,10/20/2019 1:37:25 AM,5.6004539,"4","2","0","0","0"
-97.6012757130796,44.091445820766,"2779",-97.6012757130796,44.091445820766,10/19/2019 6:24:30 PM,34.74602823,"0","0","0","0","0"
-97.5937922379056,44.0892705156489,"2780",-97.5937922379056,44.0892705156489,10/20/2019 1:43:46 AM,30.56269943,"0","0","0","0","0"
-97.5957670449053,44.0900538686459,"2781",-97.5957670449053,44.0900538686459,10/19/2019 10:44:48 PM,31.17375809,"2","4","0","0","0"
-97.5988488569113,44.0922725716517,"2782",-97.5988488569113,44.0922725716517,10/19/2019 8:44:32 PM,40.63886771,"0","0","0","0","0"
-97.5951330955053,44.0949096663514,"2783",-97.5951330955053,44.0949096663514,10/19/2019 4:48:49 PM,40.14335438,"0","0","0","0","0"
-97.5980131989053,44.0926808966463,"2784",-97.5980131989053,44.0926808966463,10/19/2019 11:48:21 PM,39.21122345,"0","0","0","0","0"
-97.5999217315123,44.0940262383507,"2785",-97.5999217315123,44.0940262383507,10/19/2019 7:14:19 PM,0,"0","0","0","0","0"
-97.5955509219052,44.0944524096466,"2786",-97.5955509219052,44.0944524096466,10/20/2019 12:25:45 AM,44.44729187,"0","0","0","0","0"
-97.5943703658984,44.0895878466467,"2787",-97.5943703658984,44.0895878466467,10/19/2019 10:58:19 PM,0,"0","0","0","0","0"
-97.5935732639051,44.0918473316462,"2788",-97.5935732639051,44.0918473316462,10/20/2019 1:59:31 AM,48.52826234,"7","1","0","1","1"
-97.5931747369054,44.0910725866459,"2789",-97.5931747369054,44.0910725866459,10/20/2019 2:11:45 AM,32.22459972,"7","4","0","0","1"
-97.5993608969048,44.091729579646,"2790",-97.5993608969048,44.091729579646,10/19/2019 8:54:08 PM,33.38700285,"0","0","0","0","0"
-97.599766533513,44.0887125623496,"2791",-97.599766533513,44.0887125623496,10/19/2019 7:00:11 PM,41.97786606,"0","0","0","0","0"
-97.5952754399053,44.0928754376463,"2792",-97.5952754399053,44.0928754376463,10/20/2019 12:34:19 AM,29.98467101,"3","4","1","1","1"
-97.5975972069094,44.0908599196519,"2793",-97.5975972069094,44.0908599196519,10/19/2019 9:16:14 PM,49.96208211,"0","0","0","0","0"
-97.5987833909142,44.0884634706476,"2794",-97.5987833909142,44.0884634706476,10/19/2019 8:03:24 PM,15.16884977,"0","0","0","0","0"
-97.5973248629143,44.0911927656485,"2795",-97.5973248629143,44.0911927656485,10/19/2019 8:39:01 PM,41.06319875,"0","0","0","0","0"
-97.5953987379055,44.0920688266461,"2796",-97.5953987379055,44.0920688266461,10/20/2019 12:29:52 AM,44.60798451,"3","3","0","1","1"
-97.5931731369054,44.0908654906459,"2797",-97.5931731369054,44.0908654906459,10/20/2019 2:11:57 AM,43.6064624,"7","4","0","0","1"
-97.6027907725126,44.0920408723564,"2798",-97.6027907725126,44.0920408723564,10/19/2019 6:05:15 PM,44.03025561,"0","0","0","0","0"
-97.5988827435111,44.095397022357,"2799",-97.5988827435111,44.095397022357,10/19/2019 4:44:31 PM,37.84326293,"0","0","0","0","0"
-97.5958891689053,44.0891798396457,"2800",-97.5958891689053,44.0891798396457,10/19/2019 10:36:06 PM,46.65323217,"2","3","0","0","0"
-97.5970808889057,44.0906484026459,"2801",-97.5970808889057,44.0906484026459,10/19/2019 9:58:50 PM,48.13414,"0","0","0","0","0"
-97.5954602065071,44.094731662351,"2802",-97.5954602065071,44.094731662351,10/19/2019 5:04:20 PM,40.33226855,"0","0","0","0","0"
-97.5924355429052,44.0915074446459,"2803",-97.5924355429052,44.0915074446459,10/20/2019 2:27:15 AM,47.27094738,"9","2","0","0","0"
-97.5954534335072,44.0947149723509,"2804",-97.5954534335072,44.0947149723509,10/19/2019 5:04:19 PM,46.1241958,"0","0","0","0","0"
-97.5981783619114,44.0946889886521,"2805",-97.5981783619114,44.0946889886521,10/20/2019 12:08:24 AM,7.74713433,"0","0","0","0","0"
-97.5921814109048,44.0921668676461,"2806",-97.5921814109048,44.0921668676461,10/20/2019 12:42:39 AM,51.74373839,"9","4","0","0","0"
-97.5936996939052,44.0915011666462,"2807",-97.5936996939052,44.0915011666462,10/20/2019 1:51:14 AM,47.53588949,"6","4","0","0","1"
-97.5927814289052,44.0907184916458,"2808",-97.5927814289052,44.0907184916458,10/20/2019 2:20:44 AM,49.84508546,"8","3","0","0","1"
-97.6042260265121,44.0914029503563,"2809",-97.6042260265121,44.0914029503563,10/19/2019 5:37:04 PM,33.35729452,"0","0","0","0","0"
-97.5969272289051,44.0889180796455,"2810",-97.5969272289051,44.0889180796455,10/19/2019 10:01:14 PM,56.07753196,"0","0","0","0","0"
-97.6037779727743,44.0914742279676,"2811",-97.6037779727743,44.0914742279676,10/19/2019 6:22:09 PM,0.00686081,"0","0","0","0","0"
-97.5979173689015,44.0947010616527,"2812",-97.5979173689015,44.0947010616527,10/20/2019 12:08:36 AM,20.56854168,"0","0","0","0","0"
-97.6007594635163,44.0947894013566,"2813",-97.6007594635163,44.0947894013566,10/19/2019 5:21:04 PM,37.42823044,"0","0","0","0","0"
-97.5986456495111,44.095394107357,"2814",-97.5986456495111,44.095394107357,10/19/2019 4:44:43 PM,45.97782739,"0","0","0","0","0"
-97.5944923829052,44.0926533236463,"2815",-97.5944923829052,44.0926533236463,10/20/2019 1:11:28 AM,43.72031382,"5","2","0","1","1"
-97.5967799865108,44.095172544357,"2816",-97.5967799865108,44.095172544357,10/19/2019 5:00:01 PM,20.71475542,"0","0","0","0","0"
-97.5932995909053,44.0904239206459,"2817",-97.5932995909053,44.0904239206459,10/20/2019 2:05:39 AM,39.92454516,"7","3","0","0","1"
-97.5957601579047,44.0884867606517,"2818",-97.5957601579047,44.0884867606517,10/19/2019 9:46:25 PM,48.4850217,"0","0","0","0","0"
-97.5937951329046,44.0894994956489,"2819",-97.5937951329046,44.0894994956489,10/20/2019 1:43:58 AM,28.92870542,"0","0","0","0","0"
-97.5987698719098,44.0923902266522,"2820",-97.5987698719098,44.0923902266522,10/19/2019 9:10:21 PM,46.7578068,"0","0","0","0","0"
-97.5999012055122,44.0924599103504,"2821",-97.5999012055122,44.0924599103504,10/19/2019 7:12:48 PM,22.65930515,"0","0","0","0","0"
-97.5990251329067,44.0926478196462,"2822",-97.5990251329067,44.0926478196462,10/19/2019 9:02:05 PM,33.9072479,"0","0","0","0","0"
-97.6034927095122,44.0921193623564,"2823",-97.6034927095122,44.0921193623564,10/19/2019 6:02:54 PM,40.70529541,"0","0","0","0","0"
-97.6001980805114,44.0913281253501,"2824",-97.6001980805114,44.0913281253501,10/19/2019 6:42:40 PM,28.75119934,"0","0","0","0","0"
-97.5961670079054,44.090978780646,"2825",-97.5961670079054,44.090978780646,10/19/2019 10:25:26 PM,46.54057573,"2","1","0","0","1"
-97.6036670675136,44.0919248143564,"2826",-97.6036670675136,44.0919248143564,10/19/2019 6:08:36 PM,25.30961561,"0","0","0","0","0"
-97.5977966899054,44.0908460386522,"2827",-97.5977966899054,44.0908460386522,10/19/2019 9:16:26 PM,26.64557331,"0","0","0","0","0"
-97.5937063559058,44.0889185526455,"2828",-97.5937063559058,44.0889185526455,10/19/2019 9:41:50 PM,13.7205766,"0","0","0","0","0"
-97.5957591599053,44.0891795056458,"2829",-97.5957591599053,44.0891795056458,10/19/2019 10:45:32 PM,53.42263725,"2","4","0","0","0"
-97.5942216829054,44.0916266446461,"2830",-97.5942216829054,44.0916266446461,10/20/2019 1:24:51 AM,45.93564052,"5","4","0","1","1"
-97.5970756259054,44.0902500796458,"2831",-97.5970756259054,44.0902500796458,10/19/2019 9:59:11 PM,35.62254209,"0","0","0","0","0"
-97.5972419419054,44.0941791686467,"2832",-97.5972419419054,44.0941791686467,10/19/2019 11:31:26 PM,39.33064538,"0","0","0","0","0"
-97.5977213689448,44.0948077113958,"2833",-97.5977213689448,44.0948077113958,10/20/2019 12:11:54 AM,5.60358131,"0","0","0","0","0"
-97.6001858405122,44.0940339993506,"2834",-97.6001858405122,44.0940339993506,10/19/2019 6:51:41 PM,40.09268347,"0","0","0","0","0"
-97.6008532765127,44.0940181383506,"2835",-97.6008532765127,44.0940181383506,10/19/2019 5:30:55 PM,32.79644855,"0","0","0","0","0"
-97.5948675570273,44.0936699410392,"2836",-97.5948675570273,44.0936699410392,10/19/2019 4:50:56 PM,0,"0","0","0","0","0"
-97.5979838875122,44.0945273793569,"2837",-97.5979838875122,44.0945273793569,10/19/2019 5:25:16 PM,0,"0","0","0","0","0"
-97.6001806925123,44.0935971373506,"2838",-97.6001806925123,44.0935971373506,10/19/2019 6:51:16 PM,43.05199651,"0","0","0","0","0"
-97.5965238395107,44.095169083357,"2839",-97.5965238395107,44.095169083357,10/19/2019 5:00:13 PM,12.57418516,"0","0","0","0","0"
-97.5931676319055,44.0903500086457,"2840",-97.5931676319055,44.0903500086457,10/20/2019 2:12:27 AM,53.32019956,"7","4","0","0","1"
-97.5954650649043,44.0884867416517,"2841",-97.5954650649043,44.0884867416517,10/19/2019 9:46:37 PM,43.98641955,"0","0","0","0","0"
-97.5985226629065,44.0924158086525,"2842",-97.5985226629065,44.0924158086525,10/19/2019 9:10:33 PM,40.54132671,"0","0","0","0","0"
-97.5959307809052,44.0933383786466,"2843",-97.5959307809052,44.0933383786466,10/19/2019 11:08:36 PM,25.07972329,"2","3","1","1","1"
-97.5935693449053,44.0914234286461,"2844",-97.5935693449053,44.0914234286461,10/20/2019 1:59:06 AM,51.79492639,"7","1","0","0","1"
-97.603951838512,44.0919207213564,"2845",-97.603951838512,44.0919207213564,10/19/2019 6:08:48 PM,34.63495151,"0","0","0","0","0"
-97.5942207779053,44.0914901806461,"2846",-97.5942207779053,44.0914901806461,10/20/2019 1:25:00 AM,25.85400531,"5","4","0","0","1"
-97.5974681929057,44.0896481856457,"2847",-97.5974681929057,44.0896481856457,10/19/2019 9:52:03 PM,42.37817483,"0","0","0","0","0"
-97.5991470870416,44.0926442387562,"2848",-97.5991470870416,44.0926442387562,10/19/2019 9:03:40 PM,0,"0","0","0","0","0"
-97.5990914718992,44.0928007126473,"2849",-97.5990914718992,44.0928007126473,10/19/2019 9:02:17 PM,16.98731417,"0","0","0","0","0"
-97.5986349125107,44.09069210235,"2850",-97.5986349125107,44.09069210235,10/19/2019 7:06:14 PM,36.94017464,"0","0","0","0","0"
-97.6018988275122,44.0924328983564,"2851",-97.6018988275122,44.0924328983564,10/19/2019 5:45:22 PM,41.99447779,"0","0","0","0","0"
-97.5987753938994,44.0949210966522,"2852",-97.5987753938994,44.0949210966522,10/20/2019 12:13:20 AM,39.09770862,"0","0","0","0","0"
-97.5954010429055,44.0924295866461,"2853",-97.5954010429055,44.0924295866461,10/20/2019 12:30:14 AM,32.47942806,"3","3","0","1","1"
-97.5969404439053,44.0901433606457,"2854",-97.5969404439053,44.0901433606457,10/19/2019 10:03:09 PM,36.30430459,"0","0","0","0","0"
-97.5969856237093,44.0890867215586,"2855",-97.5969856237093,44.0890867215586,10/19/2019 10:01:26 PM,19.20753997,"0","0","0","0","0"
-97.5962938419054,44.0906510066459,"2856",-97.5962938419054,44.0906510066459,10/19/2019 10:20:58 PM,45.89928345,"1","4","0","0","1"
-97.6044820225121,44.0914031473563,"2857",-97.6044820225121,44.0914031473563,10/19/2019 5:37:16 PM,33.90097076,"0","0","0","0","0"
-97.5923016349045,44.0912784246459,"2858",-97.5923016349045,44.0912784246459,10/20/2019 12:45:26 AM,41.21946833,"9","3","0","0","0"
-97.5969408639054,44.0901622756457,"2859",-97.5969408639054,44.0901622756457,10/19/2019 10:03:10 PM,34.21980361,"0","0","0","0","0"
-97.597327244914,44.0910567686502,"2860",-97.597327244914,44.0910567686502,10/19/2019 8:41:08 PM,52.20886124,"0","0","0","0","0"
-97.6016162265133,44.0916779043563,"2861",-97.6016162265133,44.0916779043563,10/19/2019 6:17:04 PM,29.11135533,"0","0","0","0","0"
-97.5997182615029,44.0947947813527,"2862",-97.5997182615029,44.0947947813527,10/19/2019 7:55:33 PM,0,"0","0","0","0","0"
-97.598271859906,44.0903752466457,"2863",-97.598271859906,44.0903752466457,10/19/2019 8:27:15 PM,43.30322306,"0","0","0","0","0"
-97.5950405945065,44.0937752293509,"2864",-97.5950405945065,44.0937752293509,10/19/2019 5:02:36 PM,33.38780593,"0","0","0","0","0"
-97.604986559513,44.0921687833502,"2865",-97.604986559513,44.0921687833502,10/19/2019 5:39:00 PM,0,"0","0","0","0","0"
-97.5954035929052,44.0926310806462,"2866",-97.5954035929052,44.0926310806462,10/20/2019 12:30:26 AM,15.71243024,"3","3","0","1","1"
-97.5997694975125,44.0893290583497,"2867",-97.5997694975125,44.0893290583497,10/19/2019 7:00:47 PM,15.79183885,"0","0","0","0","0"
-97.5972106559059,44.0903386326458,"2868",-97.5972106559059,44.0903386326458,10/19/2019 9:57:27 PM,42.80850248,"0","0","0","0","0"
-97.5925538459051,44.0911959626459,"2869",-97.5925538459051,44.0911959626459,10/20/2019 2:29:28 AM,46.13464449,"9","1","0","0","0"
-97.5987548028991,44.0949158776521,"2870",-97.5987548028991,44.0949158776521,10/20/2019 12:13:19 AM,41.86669703,"0","0","0","0","0"
-97.5989689339138,44.0885857046471,"2871",-97.5989689339138,44.0885857046471,10/19/2019 8:11:03 PM,48.94581761,"0","0","0","0","0"
-97.5943833748982,44.0896068846468,"2872",-97.5943833748982,44.0896068846468,10/19/2019 10:58:20 PM,0,"0","0","0","0","0"
-97.5962007869053,44.0944507426468,"2873",-97.5962007869053,44.0944507426468,10/19/2019 10:28:37 PM,35.83465021,"2","1","0","0","0"
-97.5923122349052,44.0923958996462,"2874",-97.5923122349052,44.0923958996462,10/20/2019 12:46:34 AM,38.28175855,"9","3","0","0","0"
-97.5980695579037,44.0922346746523,"2875",-97.5980695579037,44.0922346746523,10/19/2019 8:36:26 PM,41.52882519,"0","0","0","0","0"
-97.598269676906,44.0905810166458,"2876",-97.598269676906,44.0905810166458,10/19/2019 8:27:27 PM,47.7913566,"0","0","0","0","0"
-97.5961487059054,44.0891221276456,"2877",-97.5961487059054,44.0891221276456,10/19/2019 10:23:40 PM,48.95561087,"2","1","0","0","0"
-97.5960204569054,44.0893168736458,"2878",-97.5960204569054,44.0893168736458,10/19/2019 10:34:31 PM,44.62218888,"2","2","0","0","0"
-97.5973067271213,44.0885099318006,"2879",-97.5973067271213,44.0885099318006,10/19/2019 9:45:13 PM,0,"0","0","0","0","0"
-97.5984848125087,44.0944146733566,"2880",-97.5984848125087,44.0944146733566,10/19/2019 5:24:50 PM,0,"0","0","0","0","0"
-97.5935619779053,44.090663372646,"2881",-97.5935619779053,44.090663372646,10/20/2019 1:57:55 AM,129.47102356,"7","1","0","0","1"
-97.5949854229052,44.0899931016459,"2882",-97.5949854229052,44.0899931016459,10/19/2019 10:56:36 PM,44.18856327,"4","2","0","0","0"
-97.5962440359049,44.0885805906517,"2883",-97.5962440359049,44.0885805906517,10/19/2019 9:50:07 PM,26.96367248,"0","0","0","0","0"
-97.5948459205079,44.0939719073506,"2884",-97.5948459205079,44.0939719073506,10/19/2019 4:49:59 PM,48.80604648,"0","0","0","0","0"
-97.595150542905,44.0933999636464,"2885",-97.595150542905,44.0933999636464,10/20/2019 12:38:18 AM,3.66887388,"4","1","1","0","1"
-97.5986664735145,44.0904996463501,"2886",-97.5986664735145,44.0904996463501,10/19/2019 7:06:26 PM,36.262558,"0","0","0","0","0"
-97.5972109739056,44.0905592466458,"2887",-97.5972109739056,44.0905592466458,10/19/2019 9:57:39 PM,46.50836222,"0","0","0","0","0"
-97.5923041389049,44.091475699646,"2888",-97.5923041389049,44.091475699646,10/20/2019 12:45:38 AM,37.97510645,"9","3","0","0","0"
-97.6043697935122,44.0918262123564,"2889",-97.6043697935122,44.0918262123564,10/19/2019 6:09:46 PM,17.05250138,"0","0","0","0","0"
-97.5969446929051,44.0903855236458,"2890",-97.5969446929051,44.0903855236458,10/19/2019 10:03:22 PM,43.89014043,"0","0","0","0","0"
-97.5973730809052,44.0944060786467,"2891",-97.5973730809052,44.0944060786467,10/19/2019 11:33:22 PM,0,"0","0","0","0","0"
-97.5933231839021,44.0936964736526,"2892",-97.5933231839021,44.0936964736526,10/20/2019 12:49:20 AM,43.86086144,"0","0","0","0","0"
-97.5933018679022,44.0936946876526,"2893",-97.5933018679022,44.0936946876526,10/20/2019 12:49:19 AM,50.42396333,"0","0","0","0","0"
-97.5943564839054,44.0920681216462,"2894",-97.5943564839054,44.0920681216462,10/20/2019 1:17:45 AM,20.08485733,"5","3","0","1","1"
-97.5942186449054,44.091308654646,"2895",-97.5942186449054,44.091308654646,10/20/2019 1:25:12 AM,37.96401558,"5","4","0","0","1"
-97.6013297395128,44.0916979093563,"2896",-97.6013297395128,44.0916979093563,10/19/2019 6:17:16 PM,41.32929625,"0","0","0","0","0"
-97.6049838415141,44.0923605043503,"2897",-97.6049838415141,44.0923605043503,10/19/2019 5:39:12 PM,0,"0","0","0","0","0"
-97.5933208859055,44.0926490966463,"2898",-97.5933208859055,44.0926490966463,10/20/2019 2:08:01 AM,41.09603543,"7","3","0","1","1"
-97.5991302979,44.0913493186513,"2899",-97.5991302979,44.0913493186513,10/19/2019 8:00:02 PM,42.88937,"0","0","0","0","0"
