"H4"||"H"||4||130|||152|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|80|90|100|55|75|95||18.4|||1.3|||2|||2.9|||5.8|||6.4|||43.6||||||||30|38|50||||0|0.5|1||||1.35|1.43|1.5|||||1.78|||0.42|2|4|0.11|0.14|0.17|||||33.8|||22|||43||6|7.5|8.9|30|45|60|11|20.5|30|3|15|34|".32"|".32"|0|5|10|0|1|2|0|1|1|2|5|8|16|21|26|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"15420589"|"44676675"
"H2"||"H"||2||28|||97|||||0|0|0|0|0|0|100|100|100|95|97.5|100|90|95|100|70|80|90||30.3|||2.4|||3|||5.8|||10.5|||8.6|||30.7||||||||35|39|45||||1|2|3||||1.25|1.35|1.45|||||1.68|||0.42|2|4|0.11|0.14|0.17|||||34.9|||24.1|||45||6|7.5|8.9|40|47.5|55|15|22.5|30|9|18|30|".24"|".24"|0|0|0|0|0|0|0|0|0|0|1|2|20|25|30|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"15420590"|"44676676"
"H3"||"H"||3||97|||135|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|60|70|80||38|||3.4|||4.8|||6.6|||11.9|||11.3|||36||||||||25|26|35||||0.5|0.75|1||||1.5|1.6|1.7|||||1.83|||0.42|2|4|0.16|0.18|0.2|||||31.1|||17.4|||37||3|4.5|5.9|30|37.5|45|10|17.5|25|3|10|19|".37"|".37"|1|6|10|0|1|2|0|1|1|0|2|4|15|17.5|20|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"15420590"|"44676677"
"H4"||"H"||4||135|||152||||||||0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|60|70|80||38|||3.4|||4.8|||6.6|||11.9|||11.3|||36||||||||25|26|35||||0|0.25|0.5||||1.5|1.6|1.7|||||1.83|||0.42|2|4|0.16|0.18|0.2|||||30|||16.4|||36||3|4.5|5.9|30|37.5|45|10|17.5|25|3|10|19|".37"|".37"|1|6|10|1|3|5|0|1|2|2|5|8|10|15|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420590"|"44676678"
"H1"||"H"||1||0|||28|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|60|72.5|85||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||23|25|27||||3|4.5|6||||1.15|1.2|1.25|||||1.37|||4|9|14|0.18|0.19|0.2|||||31|||16.9|||50||3|4.5|5.9|30|40|50|10|15|20|3|10|19|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|15|22.5|30|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"15420590"|"44676679"
"H4"||"H"||4||94|||152||||||||0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|60|75|90||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||18|28|30||||0|0.25|0.5||||1.25|1.3|1.35|||||1.49|||1.4|8|14|0.16|0.18|0.2|||||29.3|||15.1|||47||3|4.5|5.9|30|37.5|45|10|16|22|3|11|21|".32"|".32"|10|15|20|0|1|1|0|1|1|0|4|8|10|15|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420591"|"44676680"
"H1"||"H"||1||0|||33|||||0|0|0|0|0|0|100|100|100|95|97.5|100|75|87.5|100|50|65|80||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||4|5|6||||1.15|1.23|1.3|||||1.29|||4|9|14|0.17|0.18|0.19|||||30.8|||16.9|||48||0|1.5|2.9|25|32.5|40|5|12.5|20|0|6|15|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|25|27.5|30|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"15420591"|"44676681"
"H2"||"H"||2||33|||69|||||0|0|0|0|0|0|100|100|100|95|97.5|100|85|92.5|100|60|75|90||39.1|||3.5|||4.9|||6.8|||12.3|||11.6|||36.9||||||||18|24|30||||0.5|1.25|2||||1.2|1.28|1.35|||||1.46|||4|9|14|0.18|0.2|0.22|||||28.5|||13.6|||48||3|4.5|5.9|30|40|50|10|17.5|25|3|12|25|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|15|20|25|||||||6.1|7|7.8|||||||||||||||||||||||||||||||||"15420591"|"44676682"
"H3"||"H"||3||69|||94||||||||0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|60|75|90||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||18|28|30||||0|0.5|1||||1.25|1.3|1.35|||||1.49|||1.4|8|14|0.16|0.18|0.2|||||29.5|||15.4|||47||3|4.5|5.9|30|37.5|45|10|16|22|3|11|21|".32"|".32"|10|15|20|0|1|2|0|1|2|0|2|4|10|15|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420591"|"44676683"
"H2"||"H"||2||15|||38|||||0|0|0|0|3|5|95|97.5|100|90|95|100|80|90|100|55|70|85||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|30||||1|2|3||||1.25|1.33|1.4|||||1.53|||4|9|14|0.16|0.18|0.2|||||30.4|||17.3|||45||3|4.5|5.9|30|37.5|45|10|15|20|3|9|18|".28"|".28"|0|3|5|0|0|0|0|0|0|0|1|2|14|18|22|||||||6.1|7|7.8|||||||||||||||||||||||||||||||||"15420592"|"44676684"
"H3"||"H"||3||38|||109|||||0|1|1|0|3|5|95|97.5|100|90|95|100|80|90|100|55|70|85||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|30||||0|0.5|1||||1.25|1.33|1.4|||||1.53|||4|9|14|0.16|0.18|0.2|||||29.2|||15.5|||45||3|4.5|5.9|30|37.5|45|10|15|20|3|9|18|".32"|".32"|1|6|10|0|1|1|0|0|0|0|2|4|14|18|22|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420592"|"44676685"
"H4"||"H"||4||109|||152|||||0|2|3|0|3|5|95|97.5|100|90|95|100|80|90|100|55|70|85||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|30||||0|0.25|0.5||||1.5|1.6|1.7|||||1.84|||1.4|3|4|0.16|0.18|0.2|||||30.5|||18|||35||3|4.5|5.9|30|37.5|45|10|15|20|3|9|18|".37"|".37"|1|6|10|0|1|2|0|0|0|2|5|8|14|18|22|||||||7.4|8.2|9|||||||||||||||||||||||||||||||||"15420592"|"44676686"
"H1"||"H"||1||0|||15|||||0|0|0|0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|55|70|85||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||2|3|4||||1.2|1.25|1.3|||||1.31|||4|9|14|0.17|0.18|0.19|||||29.1|||14.7|||48||0|1.5|2.9|25|32.5|40|5|12.5|20|0|7|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|1|2|16|19|22|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"15420592"|"44676687"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|90|95|100|80|90|100|60|72.5|85||39.8|||3.6|||5|||6.9|||12.5|||11.8|||37.7||||||||18|22.5|27||||4|5|6||||1.2|1.25|1.3|||||1.31|||4|9|14|0.18|0.2|0.22|||||30.3|||16.5|||47||0|1.5|2.9|30|37.5|45|5|12.5|20|1|8|18|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|17|21.5|26|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"15420609"|"44676744"
"H2"||"H"||2||15|||102|||||0|0|0|0|0|0|100|100|100|90|95|100|80|90|100|60|72.5|85||39.1|||3.5|||4.9|||6.8|||12.3|||11.6|||36.9||||||||18|24|30||||3|4|5||||1.2|1.28|1.35|||||1.47|||4|9|14|0.18|0.2|0.22|||||30.3|||16.5|||46||3|4.5|5.9|35|40|45|10|15|20|4|10|18|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1|2|10|12.5|15|||||||6.1|7|7.8|||||||||||||||||||||||||||||||||"15420609"|"44676745"
"H3"||"H"||3||102|||152|||||0|0|0|0|0|0|100|100|100|95|97.5|100|85|92.5|100|55|72.5|90||39.8|||3.6|||5|||6.9|||12.5|||11.8|||37.7||||||||18|22.5|27||||0|1|2||||1.25|1.33|1.4|||||1.39|||4|9|14|0.18|0.19|0.2|||||28.1|||13|||46||0|1.5|2.9|30|37.5|45|10|15|20|3|9|19|".37"|".37"|5|10|15|0|3|5|0|0|0|0|2|4|9|11.5|14|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420609"|"44676746"
"H1"||"H"||1||0|||41|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|90|100||24.5|||1.9|||2.8|||3.9|||7.7|||8.2|||52||||||||20|23.5|27||||4|6|8||||1.1|1.18|1.25|||||1.35|||4|9|14|0.19|0.21|0.22|||||31.4|||17.5|||50||3|4.5|5.9|27|38.5|50|8|14|20|4|13|24|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1|2|17|23.5|30|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"15420610"|"44676747"
"H2"||"H"||2||41|||58|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|90|95|100|80|90|100||19.7|||1.1|||1.9|||1.8|||6.3|||8.6|||54.3||||||||25|26|35||||1|2|3||||1.15|1.2|1.25|||||1.37|||1.4|3|4|0.19|0.21|0.22|||||29.1|||14.5|||51||3|4.5|5.9|30|40|50|10|17.5|25|6|16|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|14|19|24|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"15420610"|"44676748"
"H3"||"H"||3||58|||130|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|65|82.5|100||5.5|||0.2|||0.3|||0.6|||1.7|||2.7|||47||||||||35|47.5|60||||1|2|3||||1.2|1.28|1.35|||||1.59|||0.42|1|1.4|0.13|0.16|0.19|||||32.8|||26.5|||48||6|7.5|8.9|40|55|70|15|25|35|8|23|44|".28"|".28"|0|3|5|0|0|0|0|0|0|0|1|2|21|28|35|||||||6.1|7|7.8|||||||||||||||||||||||||||||||||"15420610"|"44676749"
"H4"||"H"||4||130|||152|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|80|90|100|55|75|95||18.4|||1.3|||2|||2.9|||5.8|||6.4|||43.6||||||||30|38|50||||0|0.5|1||||1.35|1.43|1.5|||||1.78|||0.42|2|4|0.11|0.14|0.17|||||33.8|||22|||43||6|7.5|8.9|30|45|60|11|20.5|30|3|15|34|".32"|".32"|0|5|10|0|1|2|0|1|1|2|5|8|16|21|26|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"15420610"|"44676750"
"H2"||"H"||2||20|||76|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|60|75|90||39.1|||3.5|||4.9|||6.8|||12.3|||11.6|||36.9||||||||18|24|30||||1|2.5|4||||1.2|1.28|1.35|||||1.46|||4|9|14|0.18|0.2|0.22|||||29.5|||15|||48||3|4.5|5.9|30|40|50|10|17.5|25|3|12|25|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1|2|10|15|20|||||||6.1|7|7.8|||||||||||||||||||||||||||||||||"15420611"|"44676751"
"H3"||"H"||3||76|||132|||||0|0|0|0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|60|75|90||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||18|25|30||||0.5|1.25|2||||1.25|1.3|1.35|||||1.49|||1.4|8|14|0.16|0.18|0.2|||||28.6|||14.1|||47||3|4.5|5.9|30|37.5|45|10|17.5|25|3|12|23|".32"|".32"|10|15|20|0|1|2|0|1|2|0|2|4|10|15|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420611"|"44676752"
"H4"||"H"||4||132|||152|||||0|0|0|0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|60|75|90||38.5|||3.4|||4.9|||6.7|||12.1|||11.4|||36.5||||||||18|25|30||||0|0.25|0.5||||1.25|1.3|1.35|||||1.49|||1.4|8|14|0.16|0.18|0.2|||||27.7|||12.9|||47||3|4.5|5.9|30|37.5|45|10|17.5|25|3|12|23|".32"|".32"|10|15|20|0|1|1|0|1|1|0|4|8|10|12.5|15|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420611"|"44676753"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|0|100|100|100|95|97.5|100|75|87.5|100|50|70|90||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||4|5|6||||1.15|1.23|1.3|||||1.29|||4|9|14|0.18|0.19|0.2|||||30.8|||16.9|||48||0|1.5|2.9|25|32.5|40|5|12.5|20|0|7|18|".20"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|15|20|25|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"15420611"|"44676754"
"H1"||"H"||1||0|||20|||||0|0|0|0|3|5|95|97.5|100|95|97.5|100|90|95|100|85|92.5|100||34.2|||3.1|||4.3|||5.9|||10.7|||10.2|||37.3||||||||27|28.5|30||||1|2|3||||1.2|1.25|1.3|||||1.43|||4|9|14|0.19|0.21|0.22|||||30.4|||16.7|||48||3|4.5|5.9|30|35|40|10|12.5|15|7|12|17|".24"|".24"|5|10|15|0|0|0|0|0|0|0|1|2|13|18|23|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"15420612"|"44676755"
"H2"||"H"||2||20|||46|||||0|2|3|0|3|5|95|97.5|100|90|95|100|80|90|100|55|67.5|80||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||18|28|30||||0.5|0.75|1||||1.3|1.38|1.45|||||1.59|||4|9|14|0.16|0.18|0.2|||||29.5|||16.2|||43||3|4.5|5.9|30|40|50|10|17.5|25|3|10|21|".32"|".32"|15|25|35|0|0|0|0|0|0|0|1|2|10|12.5|15|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420612"|"44676756"
"H3"||"H"||3||46|||81|||||0|2|3|0|3|5|90|95|100|85|92.5|100|75|87.5|100|50|72.5|95||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||18|28|30||||0|0.25|0.5||||1.45|1.58|1.7|||||1.82|||4|8|14|0.16|0.18|0.2|||||29.8|||17.5|||35||3|4.5|5.9|28|36.5|45|8|14|20|1|9|21|".32"|".32"|10|18|25|0|1|2|0|1|2|2|3|4|10|12.5|15|||||||7.4|8|8.4|||||||||||||||||||||||||||||||||"15420612"|"44676757"
"H4"||"H"||4||81|||152|||||0|2|3|0|3|5|90|95|100|85|92.5|100|75|87.5|100|50|72.5|95||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||18|28|30||||0|0.25|0.5||||1.45|1.58|1.7|||||1.82|||1.4|8|14|0.16|0.18|0.2|||||29.8|||17.5|||35||3|4.5|5.9|28|36.5|45|8|14|20|1|9|21|".32"|".32"|10|18|25|0|2|5|0|1|2|2|3|4|10|12.5|15|||||||7.4|8|9|||||||||||||||||||||||||||||||||"15420612"|"44676758"
"H1"||"H"||1||0|||15|||||0|0|0|0|3|5|95|97.5|100|95|97.5|100|85|92.5|100|55|70|85||39.2|||3.5|||5|||6.8|||12.3|||11.6|||37.3||||||||20|23.5|27||||2|3|4||||1.2|1.25|1.3|||||1.31|||4|9|14|0.17|0.18|0.19|||||29.1|||14.7|||48||0|1.5|2.9|25|32.5|40|5|12.5|20|0|7|17|".24"|".24"|0|0|0|0|0|0|0|0|0|0|1|2|16|19|22|||||||6.1|6.7|7.3|||||||||||||||||||||||||||||||||"15420613"|"44676759"
"H2"||"H"||2||15|||38|||||0|0|0|0|3|5|95|97.5|100|90|95|100|80|90|100|55|70|85||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|30||||1|2|3||||1.25|1.33|1.4|||||1.53|||4|9|14|0.16|0.18|0.2|||||30.4|||17.3|||45||3|4.5|5.9|30|37.5|45|10|15|20|3|9|18|".28"|".28"|0|3|5|0|0|0|0|0|0|0|1|2|14|18|22|||||||6.1|7|7.8|||||||||||||||||||||||||||||||||"15420613"|"44676760"
"H3"||"H"||3||38|||109|||||0|1|1|0|3|5|95|97.5|100|90|95|100|80|90|100|55|70|85||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|30||||0|0.5|1||||1.25|1.33|1.4|||||1.53|||4|9|14|0.16|0.18|0.2|||||29.2|||15.5|||45||3|4.5|5.9|30|37.5|45|10|15|20|3|9|18|".32"|".32"|1|6|10|0|1|1|0|0|0|0|2|4|14|18|22|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"15420613"|"44676761"
"H4"||"H"||4||109|||152|||||0|2|3|0|3|5|95|97.5|100|90|95|100|80|90|100|55|70|85||34.4|||3.1|||4.3|||5.9|||10.8|||10.3|||37.6||||||||20|28|30||||0|0.25|0.5||||1.5|1.6|1.7|||||1.84|||1.4|3|4|0.16|0.18|0.2|||||30.5|||18|||35||3|4.5|5.9|30|37.5|45|10|15|20|3|9|18|".37"|".37"|1|6|10|0|1|2|0|0|0|2|5|8|14|18|22|||||||7.4|8.2|9|||||||||||||||||||||||||||||||||"15420613"|"44676762"
"Bk"||"B"|||36|48|53|74|107|112||59||0|0|0|0|0|3|95|97|100|90|93|100|81|86|96|59|64|72|34|38|42|2|2|3|3|4|5|4|5|7|14|15|18|11|12|15|28|34|40|17|20|22|11|14|18|25|28|30|2|4|6|0.5|0.75|1||||1.4|1.45|1.5||||1.54|1.59|1.59||1.41|2.82|14.11|0.15|0.17|0.19||||28.1|30.5|32.7|14.7|17.3|19.5|38|41|44|2.3|2.9|3.5|34|38|41|14|17|20|5|8|13|".32"|".32"|5|20|30|0|0|0|0|0|0|0|1|2|18.3|19.3|19.6||||20.8|51.6|58.6|7.4|7.9|8.4||||||||||0|0.7|2.2|||||||||||||||||||||"15420657"|"44676927"
"C"||"C"|||74|107|112|200|200|200||93||0|0|0|0|0|1|93|97|100|87|91|100|78|85|96|57|63|72|34|38|42|2|2|3|3|4|5|4|5|7|14|15|18|11|12|15|28|34|40|17|20|22|11|14|18|25|28|30|4|6|8|0|0.25|0.5||||1.4|1.45|1.5||||1.52|1.57|1.59||1.41|2.82|14.11|0.14|0.15|0.16||||27.5|29.7|32.3|14|16.5|18.9|38|41|45|1.8|2.5|3|32|36|39|13|16|19|5|8|13|".32"|".32"|1|10|15|0|0|0|0|0|0|0|1|2|14.8|17.1|17.6||||18.6|24|56.6|7.4|7.9|8.4||||||||||0|0.3|1.8|||||||||||||||||||||"15420657"|"44676928"
"Ap"||"A"|||0|0|0|13|15|20||15||0|0|0|0|0|5|94|96|100|88|92|100|80|85|96|58|63|73|34|38|42|2|2|3|3|4|5|4|5|7|14|15|18|11|12|15|35|40|45|18|20|23|17|20|22|18|22|26|0|0|0|2|3|4||||1.4|1.4|1.45||||1.4|1.52|1.53||4.23|9.17|14.11|0.18|0.2|0.22||||25.4|29.2|32.7|11.5|15.4|19.6|37|41|43|1.8|2.7|3.6|32|38|44|12|15|18|3|8|13|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1|2|15.5|18.9|22.2||||13.7|18|24.7|6.1|6.7|7.3||||||||||2.4|4.7|7.1|||||||||||||||||||||"15420657"|"44676929"
"Bt"||"B"|||13|15|20|36|48|53||33||0|0|0|0|0|5|94|96|100|89|93|100|81|86|96|59|64|73|34|38|42|2|2|3|3|4|5|4|5|7|14|15|18|11|12|15|28|30|37|17|18|20|11|12|20|29|32|34|0|0|0|1|2|3||||1.35|1.4|1.45||||1.56|1.61|1.67||1.41|2.82|4.23|0.15|0.17|0.19||||29.1|32.3|34.9|16.7|20.4|23.6|38|42|45|3.6|4.5|5.2|41|46|50|20|22|24|9|10|18|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1|2|23.2|26|27.9||||22.3|25.5|35.9|6.6|7.2|7.8||||||||||1.5|3.8|6|||||||||||||||||||||"15420657"|"44676930"
"Ap"||"A"|||0|0|0|10|15|20||15||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|88|93|98|8|13|19|0|0|0|0|0|0|1|1|1|1|1|2|6|11|16|55|63|71|30|35|39|25|28|32|21|24|26|0|0|0|2|3.5|5||||1.3|1.4|1.45||||1.43|1.53|1.55||4.23|9.17|14.11|0.2|0.22|0.24||||29.3|31.6|33.4|14.3|17.9|20.8|41|42|46|2.4|3|3.4|35|41|46|14|16|18|12|16|21|".37"|".37"|0|0|0|0|0|0|0|1|2|0|1|2|17.7|20.2|21.9||||14.9|19.8|21.4|5.6|7|7.3||||||||||2.6|4.2|8.8|||||||||||||||||||||"15420658"|"44676931"
"E"||"E"|||10|15|20|13|20|28||5||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|88|93|98|8|13|19|0|0|0|0|0|0|1|1|1|1|1|2|6|11|16|55|63|71|30|35|39|25|28|32|21|24|26|0|0|0|1|2|4||||1.35|1.4|1.45||||1.48|1.53|1.55||4.23|9.17|14.11|0.2|0.22|0.24||||28.3|30.4|32.7|13|16|19.6|42|43|45|2.4|2.9|3.4|33|38|44|14|16|18|11|15|20|".43"|".43"|0|0|0|0|0|0|0|2|4|0|1|2|17.3|19.8|21.7||||14.8|19|21.5|5.6|7|7.3||||||||||2.2|3.7|8.4|||||||||||||||||||||"15420658"|"44676932"
"Btn1"||"B"||1|13|20|28|18|30|41||10||0|0|0|0|0|0|100|100|100|94|96|100|91|95|100|76|79|94|15|27|36|0|0|1|0|1|4|1|2|4|3|8|8|11|16|21|28|35|49|15|19|28|13|16|21|36|38|50|0|0|0|1|1.5|2||||1.35|1.4|1.45||||1.66|1.71|1.88||0.01|0.21|0.42|0.09|0.17|0.2||||33.1|34.4|38.7|21.6|23.6|31.6|41|43|46|6.1|6.7|10.1|48|51|64|26|28|36|19|22|39|".37"|".37"|0|0|0|0|0|0|8|15|18|0|1|4|27.5|29.2|37.3||||25.5|28.6|49.4|6.1|7.2|7.8||||||||||2|4|8.1|||||||||||||||||||||"15420658"|"44676933"
"Btn2"||"B"||2|18|30|41|36|55|89||25||0|0|0|0|0|0|100|100|100|94|96|100|91|95|100|76|79|94|15|27|36|0|0|1|0|1|4|1|2|4|3|8|8|11|16|21|28|35|49|15|19|28|13|16|21|36|38|50|0|0|0|1|1.5|2||||1.35|1.4|1.5||||1.66|1.71|1.88||0.01|0.21|0.42|0.09|0.17|0.2||||33.1|34.4|38.7|21.6|23.6|31.6|39|43|46|6.1|6.7|10.1|48|51|64|26|28|36|19|22|39|".37"|".37"|0|0|0|0|0|0|13|15|20|4|6|8|27.5|29.2|37.3||||25.4|28.6|57.7|6.6|7.2|8.4||||||||||0.3|4|6.7|||||||||||||||||||||"15420658"|"44676934"
"Bkyz"||"B"|||36|55|89|46|80|149||25||0|0|0|0|0|0|95|96|100|85|91|100|82|90|100|68|75|94|15|27|36|0|0|1|0|1|4|1|2|4|3|8|8|11|16|21|28|35|49|15|19|28|13|16|21|36|38|50|2|4|6|0.5|0.75|1||||1.35|1.4|1.5||||1.6|1.65|1.83||0.42|2.82|4.23|0.1|0.16|0.2||||31|33|38.2|19.9|22.1|30.5|37|42|46|4.9|5.4|8.8|45|48|61|23|25|36|14|18|38|".32"|".32"|5|20|30|1|3|5|5|10|12|8|10|16|25.6|25.9|32.7||||111.1|116.5|133.4|7.4|8|9||||||||||0|1.2|3.7|||||||||||||||||||||"15420658"|"44676935"
"Cyz"||"C"|||46|80|149|200|200|200||120||0|0|0|0|0|1|93|96|100|86|91|100|77|85|95|57|63|71|34|38|42|2|2|3|3|4|5|4|5|6|14|15|16|11|12|12|28|34|41|17|20|23|11|14|18|25|28|30|4|6|8|0|0.25|0.5||||1.4|1.45|1.5||||1.51|1.56|1.59||1.41|2.82|14.11|0.14|0.15|0.19||||27.3|29.7|32.3|13.9|16.5|18.9|37|40|44|1.6|2.3|2.9|32|36|39|13|16|19|4|7|12|".32"|".32"|1|10|15|1|3|5|5|10|12|4|6|8|15.1|17.2|17.6||||100.6|107.8|118.3|7.4|8|9||||||||||0|0|1.8|||||||||||||||||||||"15420658"|"44676936"
"E"||"E"|||0|0|0|3|8|13||8||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|88|93|98|8|13|19|0|0|0|0|0|0|1|1|1|1|1|2|6|11|16|55|63|71|30|35|39|25|28|32|21|24|26|0|0|0|1|2|4||||1.35|1.4|1.45||||1.48|1.53|1.55||4.23|9.17|14.11|0.2|0.22|0.24||||28.3|30.4|32.7|13|16|19.6|42|43|45|2.4|2.9|3.4|33|38|44|14|16|18|11|15|20|".43"|".43"|0|0|0|0|0|0|2|6|9|0|1|4|17.3|19.8|21.7||||14.8|19|21.5|5.6|7|7.3||||||||||2.2|3.7|8.4|||||||||||||||||||||"15420659"|"44676937"
"Btn1"||"B"||1|3|8|13|8|16|23||8||0|0|0|0|0|0|100|100|100|94|96|100|91|95|100|76|79|94|15|27|36|0|0|1|0|1|4|1|2|4|3|8|8|11|16|21|28|35|49|15|19|28|13|16|21|36|38|50|0|0|0|1|1.5|2||||1.35|1.4|1.45||||1.66|1.71|1.88||0.01|0.21|0.42|0.09|0.17|0.2||||33.1|34.4|38.7|21.6|23.6|31.6|41|43|46|6.1|6.7|10.1|48|51|64|26|28|36|19|22|39|".37"|".37"|0|0|0|0|0|0|13|15|25|0|1|4|27.5|29.2|37.3||||25.4|30.7|49.4|6.6|7.6|8.4||||||||||0.3|2.9|6.7|||||||||||||||||||||"15420659"|"44676938"
"Btn2"||"B"||2|8|16|23|10|31|42||15||0|0|0|0|0|0|100|100|100|94|96|100|91|95|100|76|79|94|15|27|36|0|0|1|0|1|4|1|2|4|3|8|8|11|16|21|28|35|49|15|19|28|13|16|21|36|38|50|0|0|0|1|1.5|2||||1.35|1.4|1.5||||1.66|1.71|1.88||0.01|0.21|0.42|0.09|0.17|0.2||||33.1|34.4|38.7|21.6|23.6|31.6|39|43|46|6.1|6.7|10.1|48|51|64|26|28|36|19|22|39|".37"|".37"|0|0|0|0|0|0|13|15|25|0|1|4|27.5|29.2|37.3||||25.4|30.7|49.4|6.6|8|8.4||||||||||0.3|1.8|6.7|||||||||||||||||||||"15420659"|"44676939"
"Bkyz"||"B"|||20|46|77|35|88|178||42||0|0|0|0|0|0|95|96|100|85|91|100|82|90|100|68|75|94|15|27|36|0|0|1|0|1|4|1|2|4|3|8|8|11|16|21|28|35|49|15|19|28|13|16|21|36|38|50|2|4|6|0.5|0.75|1||||1.35|1.4|1.5||||1.6|1.65|1.83||0.42|2.82|4.23|0.1|0.16|0.2||||31|33|38.2|19.9|22.1|30.5|37|42|46|4.9|5.4|8.8|45|48|61|23|25|36|14|18|38|".32"|".32"|5|20|30|1|3|5|5|10|13|4|6|8|25.6|25.9|32.7||||111.1|116.5|133.4|7.4|8.2|9||||||||||0|0.6|3.7|||||||||||||||||||||"15420659"|"44676940"
"Cyz"||"C"|||35|88|178|200|200|200||112||0|0|0|0|0|1|93|96|100|86|91|100|77|85|95|57|63|71|34|38|42|2|2|3|3|4|5|4|5|6|14|15|16|11|12|12|28|34|41|17|20|23|11|14|18|25|28|30|4|6|8|0|0.25|0.5||||1.4|1.45|1.5||||1.51|1.56|1.59||1.41|2.82|14.11|0.14|0.15|0.19||||27.3|29.7|32.3|13.9|16.5|18.9|37|40|44|1.6|2.3|2.9|32|36|39|13|16|19|4|7|12|".32"|".32"|1|10|15|1|3|5|5|10|13|4|6|8|15.1|17.2|17.6||||100.6|107.8|118.3|7.4|8.2|9||||||||||0|0|1.8|||||||||||||||||||||"15420659"|"44676941"
