X,Y,fid,MEAN_X,MEAN_Y,Time,mean,Keep,Strip
-97.599122121832,44.0966925478908,2515.00000,-97.59912,44.09669,10/12/2015 9:45:08 PM,185.59097,"1","2"
-97.5973695878316,44.0960909338906,2517.00000,-97.59737,44.09609,10/12/2015 9:23:09 PM,188.96198,"1","9"
-97.5975063638316,44.0964223718907,2522.00000,-97.59751,44.09642,10/12/2015 9:36:48 PM,182.67304,"1","5"
-97.5974289778315,44.0958437628906,2524.00000,-97.59743,44.09584,10/12/2015 9:04:02 PM,182.41107,"1","12"
-97.5982002188318,44.0962687448907,2525.00000,-97.59820,44.09627,10/12/2015 9:31:03 PM,181.00317,"1","7"
-97.5979165308316,44.0958500218906,2526.00000,-97.59792,44.09585,10/12/2015 9:03:45 PM,188.16155,"1","12"
-97.5971865438316,44.0964175058907,2527.00000,-97.59719,44.09642,10/12/2015 9:37:00 PM,184.89478,"1","5"
-97.5961879188315,44.0963200488907,2528.00000,-97.59619,44.09632,10/12/2015 9:33:17 PM,190.56705,"1","6"
-97.5967825448314,44.0964944758907,2532.00000,-97.59678,44.09649,10/12/2015 9:38:59 PM,144.77124,"1","4"
-97.5976419928317,44.0960953918906,2533.00000,-97.59764,44.09610,10/12/2015 9:22:59 PM,191.44762,"1","9"
-97.5987578448319,44.0966056048908,2534.00000,-97.59876,44.09661,10/12/2015 9:41:19 PM,181.84785,"1","3"
-97.5993307678316,44.0963673688907,2535.00000,-97.59933,44.09637,10/12/2015 9:35:03 PM,178.50541,"1","6"
-97.5980288068317,44.0963476928907,2537.00000,-97.59803,44.09635,10/12/2015 9:34:19 PM,181.07656,"1","6"
-97.5970911558316,44.0966636538908,2539.00000,-97.59709,44.09666,10/12/2015 9:44:00 PM,181.73671,"1","2"
-97.5967364848316,44.0960815278906,2540.00000,-97.59674,44.09608,10/12/2015 9:23:32 PM,199.45225,"1","9"
-97.5965865798315,44.0964908038908,2541.00000,-97.59659,44.09649,10/12/2015 9:38:52 PM,167.70721,"1","4"
-97.5966066328315,44.0965737308908,2542.00000,-97.59661,44.09657,10/12/2015 9:42:36 PM,167.93265,"1","3"
-97.5959106548314,44.0959863048906,2544.00000,-97.59591,44.09599,10/12/2015 9:19:27 PM,180.62139,"1","10"
-97.5960885928314,44.0961551748906,2545.00000,-97.59609,44.09616,10/12/2015 9:25:01 PM,167.85891,"1","8"
-97.5959859578312,44.0958223588906,2546.00000,-97.59599,44.09582,10/12/2015 9:04:55 PM,182.34175,"1","12"
-97.5971066058316,44.0963339828907,2548.00000,-97.59711,44.09633,10/12/2015 9:33:48 PM,162.44856,"1","6"
-97.5994335018314,44.0958726498907,2549.00000,-97.59943,44.09587,10/12/2015 9:02:41 PM,182.71094,"1","12"
-97.5976245398317,44.0960132578906,2550.00000,-97.59762,44.09601,10/12/2015 9:20:27 PM,186.11615,"1","10"
-97.5981134758318,44.0965963848908,2552.00000,-97.59811,44.09660,10/12/2015 9:41:42 PM,167.55734,"1","3"
-97.5988982988318,44.0964423658908,2553.00000,-97.59890,44.09644,10/12/2015 9:35:56 PM,205.64403,"1","5"
-97.5966958548315,44.0967410858908,1.00000,-97.59670,44.09674,10/12/2015 9:47:28 PM,185.14107,"1","1"
-97.5977084768316,44.0962620718907,1.00000,-97.59771,44.09626,10/12/2015 9:31:22 PM,189.33097,"1","7"
-97.5965687628317,44.0961612138906,2556.00000,-97.59657,44.09616,10/12/2015 9:28:01 PM,167.65469,"1","8"
-97.5962509938315,44.0964028008907,2559.00000,-97.59625,44.09640,10/12/2015 9:37:34 PM,171.95848,"1","5"
-97.5984794018319,44.0961900948907,2561.00000,-97.59848,44.09619,10/12/2015 9:29:09 PM,157.43388,"1","8"
-97.5964768478316,44.0964065058907,2563.00000,-97.59648,44.09641,10/12/2015 9:37:26 PM,152.00453,"1","5"
-97.5965148728315,44.0958307368906,2565.00000,-97.59651,44.09583,10/12/2015 9:04:36 PM,182.21499,"1","12"
-97.5963847978315,44.0965704128908,2566.00000,-97.59638,44.09657,10/12/2015 9:42:44 PM,165.04196,"1","3"
-97.5968275068316,44.0962478628907,2568.00000,-97.59683,44.09625,10/12/2015 9:31:56 PM,165.15748,"1","7"
-97.5973211638316,44.0962556898907,2571.00000,-97.59732,44.09626,10/12/2015 9:31:37 PM,206.90094,"1","7"
-97.5987536438318,44.0960300168906,2572.00000,-97.59875,44.09603,10/12/2015 9:21:07 PM,189.70235,"1","10"
-97.5983679938314,44.0958564428906,2573.00000,-97.59837,44.09586,10/12/2015 9:03:29 PM,155.50205,"1","12"
-97.5983653698319,44.0966826398908,2576.00000,-97.59837,44.09668,10/12/2015 9:44:42 PM,174.02048,"1","2"
-97.5958563518314,44.0963155588907,2580.00000,-97.59586,44.09632,10/12/2015 9:33:06 PM,156.30573,"1","6"
-97.5975272248316,44.0962587958907,2582.00000,-97.59753,44.09626,10/12/2015 9:31:29 PM,184.10925,"1","7"
-97.5994165248315,44.0964503538907,2583.00000,-97.59942,44.09645,10/12/2015 9:35:37 PM,159.76646,"1","5"
-97.5975419718316,44.0966699578908,2584.00000,-97.59754,44.09667,10/12/2015 9:44:15 PM,165.79162,"1","2"
-97.5984499928315,44.0958581658906,2586.00000,-97.59845,44.09586,10/12/2015 9:03:26 PM,169.93732,"1","12"
-97.5981184418317,44.0966790658908,2588.00000,-97.59812,44.09668,10/12/2015 9:44:34 PM,190.40278,"1","2"
-97.5975430258316,44.0965058688908,2590.00000,-97.59754,44.09651,10/12/2015 9:39:24 PM,187.36618,"1","4"
-97.5977833888318,44.0965096468908,2592.00000,-97.59778,44.09651,10/12/2015 9:39:32 PM,187.71353,"1","4"
-97.5986623418318,44.0962747048907,2596.00000,-97.59866,44.09627,10/12/2015 9:30:45 PM,167.48429,"1","7"
-97.5984566438318,44.0962720818907,2599.00000,-97.59846,44.09627,10/12/2015 9:30:53 PM,156.62069,"1","7"
-97.5981663948316,44.0959359348907,2600.00000,-97.59817,44.09594,10/12/2015 9:01:00 PM,176.35716,"1","11"
-97.5969114528315,44.0965784278908,2601.00000,-97.59691,44.09658,10/12/2015 9:42:25 PM,171.90798,"1","3"
-97.5985810668318,44.0966855358908,2602.00000,-97.59858,44.09669,10/12/2015 9:44:49 PM,153.07508,"1","2"
-97.5994150578317,44.0958725758907,2604.00000,-97.59942,44.09587,10/12/2015 9:02:44 PM,77.10873,"1","12"
-97.5969964788317,44.0964150428907,2605.00000,-97.59700,44.09642,10/12/2015 9:37:07 PM,178.53280,"1","5"
-97.5978810428316,44.0959321358907,2607.00000,-97.59788,44.09593,10/12/2015 9:00:50 PM,178.85670,"1","11"
-97.5975048248317,44.0961754308906,2609.00000,-97.59750,44.09618,10/12/2015 9:28:35 PM,210.43118,"1","8"
-97.5985526068319,44.0960268068906,2612.00000,-97.59855,44.09603,10/12/2015 9:21:00 PM,164.61602,"1","10"
-97.5969694758317,44.0964970998907,2615.00000,-97.59697,44.09650,10/12/2015 9:39:05 PM,159.32753,"1","4"
-97.5964769058316,44.0964888768908,2616.00000,-97.59648,44.09649,10/12/2015 9:38:48 PM,170.44257,"1","4"
-97.5964306878314,44.0959954638906,2621.00000,-97.59643,44.09600,10/12/2015 9:19:46 PM,177.59575,"1","10"
-97.5981669558318,44.0961031578906,2622.00000,-97.59817,44.09610,10/12/2015 9:22:40 PM,171.78351,"1","9"
-97.5959413238314,44.0961526498906,2623.00000,-97.59594,44.09615,10/12/2015 9:24:55 PM,164.46603,"1","8"
-97.5988676408319,44.0965247768908,2627.00000,-97.59887,44.09652,10/12/2015 9:40:08 PM,163.50966,"1","4"
-97.5986549418318,44.0965216008908,2629.00000,-97.59865,44.09652,10/12/2015 9:40:01 PM,167.04139,"1","4"
-97.5967796478315,44.0964115148907,2632.00000,-97.59678,44.09641,10/12/2015 9:37:15 PM,163.17073,"1","5"
-97.5965167338316,44.0960784498906,2633.00000,-97.59652,44.09608,10/12/2015 9:23:40 PM,151.13421,"1","9"
-97.5973454968314,44.0959244138907,2635.00000,-97.59735,44.09592,10/12/2015 9:00:31 PM,162.65999,"1","11"
-97.5979919428319,44.0965122558908,2637.00000,-97.59799,44.09651,10/12/2015 9:39:39 PM,180.43833,"1","4"
-97.5973184448315,44.0958423718906,2639.00000,-97.59732,44.09584,10/12/2015 9:04:06 PM,197.56872,"1","12"
-97.5965175938315,44.0961607668906,2640.00000,-97.59652,44.09616,10/12/2015 9:27:59 PM,157.54375,"1","8"
-97.5985637668319,44.0965200478908,2645.00000,-97.59856,44.09652,10/12/2015 9:39:58 PM,178.08694,"1","4"
-97.5971142108314,44.0959210278907,2646.00000,-97.59711,44.09592,10/12/2015 9:00:23 PM,149.39381,"1","11"
-97.5983872358318,44.0963526048907,2647.00000,-97.59839,44.09635,10/12/2015 9:34:31 PM,171.27418,"1","6"
-97.5988288078318,44.0961942888907,2649.00000,-97.59883,44.09619,10/12/2015 9:29:21 PM,171.98132,"1","8"
-97.5991090518316,44.0959494468907,2650.00000,-97.59911,44.09595,10/12/2015 9:01:34 PM,161.42584,"1","11"
-97.5967238288315,44.0962464338907,2651.00000,-97.59672,44.09625,10/12/2015 9:32:00 PM,192.02740,"1","7"
-97.5965042018314,44.0966543168908,2652.00000,-97.59650,44.09665,10/12/2015 9:43:39 PM,173.96113,"1","2"
-97.5966768108316,44.0961628288906,2653.00000,-97.59668,44.09616,10/12/2015 9:28:05 PM,172.14180,"1","8"
-97.5963934498313,44.0959110958907,2655.00000,-97.59639,44.09591,10/12/2015 8:59:58 PM,181.03811,"1","11"
-97.5989320758319,44.0966904568908,2656.00000,-97.59893,44.09669,10/12/2015 9:45:01 PM,183.20023,"1","2"
-97.5982516648317,44.0959372208907,2658.00000,-97.59825,44.09594,10/12/2015 9:01:03 PM,163.51638,"1","11"
-97.5959774018316,44.0963168588907,2659.00000,-97.59598,44.09632,10/12/2015 9:33:10 PM,180.80028,"1","6"
-97.5992110848318,44.0965303028908,2660.00000,-97.59921,44.09653,10/12/2015 9:40:20 PM,141.45531,"1","4"
-97.5994294088317,44.0966155068908,2667.00000,-97.59943,44.09662,10/12/2015 9:40:54 PM,0.00000,"1","3"
-97.5992517608319,44.0963653908907,2669.00000,-97.59925,44.09637,10/12/2015 9:35:00 PM,189.10693,"1","6"
-97.5982739318318,44.0961872348907,2671.00000,-97.59827,44.09619,10/12/2015 9:29:02 PM,171.00653,"1","8"
-97.5972322318314,44.0959224378907,2674.00000,-97.59723,44.09592,10/12/2015 9:00:27 PM,159.43176,"1","11"
-97.5989805458319,44.0964435988908,2675.00000,-97.59898,44.09644,10/12/2015 9:35:53 PM,183.25846,"1","5"
-97.5969565608315,44.0960844898906,2676.00000,-97.59696,44.09608,10/12/2015 9:23:24 PM,123.45934,"1","9"
-97.5972209198316,44.0965828128908,2678.00000,-97.59722,44.09658,10/12/2015 9:42:14 PM,192.94217,"1","3"
-97.5964336738315,44.0960770428906,2680.00000,-97.59643,44.09608,10/12/2015 9:23:43 PM,103.87365,"1","9"
-97.5984927618319,44.0967675278908,1.00000,-97.59849,44.09677,10/12/2015 9:46:23 PM,187.94160,"1","1"
-97.5970382818316,44.0960860088906,1.00000,-97.59704,44.09609,10/12/2015 9:23:21 PM,135.66692,"1","9"
-97.5980840618315,44.0959348998907,2685.00000,-97.59808,44.09593,10/12/2015 9:00:57 PM,176.87204,"1","11"
-97.5976698398317,44.0966717978908,2689.00000,-97.59767,44.09667,10/12/2015 9:44:19 PM,177.34830,"1","2"
-97.5987131188319,44.0964398258908,2690.00000,-97.59871,44.09644,10/12/2015 9:36:03 PM,181.00768,"1","5"
-97.5988689108319,44.0966070278908,2692.00000,-97.59887,44.09661,10/12/2015 9:41:15 PM,176.73208,"1","3"
-97.5973931748316,44.0960094478906,2697.00000,-97.59739,44.09601,10/12/2015 9:20:19 PM,189.08804,"1","10"
-97.5987479128318,44.0963576688907,2698.00000,-97.59875,44.09636,10/12/2015 9:34:43 PM,165.00777,"1","6"
-97.5957895818314,44.0962321028907,2699.00000,-97.59579,44.09623,10/12/2015 9:32:34 PM,128.32142,"1","7"
-97.5967770158315,44.0967420348908,1.00000,-97.59678,44.09674,10/12/2015 9:47:25 PM,185.42731,"1","1"
-97.5969947138315,44.0967453728908,1.00000,-97.59699,44.09675,10/12/2015 9:47:17 PM,180.31670,"1","1"
-97.5978219648316,44.0963446788907,1.00000,-97.59782,44.09634,10/12/2015 9:34:12 PM,189.90948,"1","6"
-97.5984228508318,44.0966003258908,2705.00000,-97.59842,44.09660,10/12/2015 9:41:31 PM,158.62360,"1","3"
-97.5976173738316,44.0961775118907,2706.00000,-97.59762,44.09618,10/12/2015 9:28:39 PM,200.31927,"1","8"
-97.5969871918315,44.0963324268907,2707.00000,-97.59699,44.09633,10/12/2015 9:33:44 PM,167.96801,"1","6"
-97.5991882318316,44.0959504288907,2708.00000,-97.59919,44.09595,10/12/2015 9:01:37 PM,189.46100,"1","11"
-97.5970782388317,44.0964159148907,2709.00000,-97.59708,44.09642,10/12/2015 9:37:04 PM,190.70032,"1","5"
-97.5965621628315,44.0964077608907,2711.00000,-97.59656,44.09641,10/12/2015 9:37:23 PM,187.17596,"1","5"
-97.5966897518315,44.0965750208908,2712.00000,-97.59669,44.09658,10/12/2015 9:42:33 PM,181.79812,"1","3"
-97.5979981068316,44.0965943488908,2713.00000,-97.59800,44.09659,10/12/2015 9:41:46 PM,204.46841,"1","3"
-97.5990047558317,44.0959477928907,2714.00000,-97.59900,44.09595,10/12/2015 9:01:30 PM,168.07206,"1","11"
-97.5980355838317,44.0960194808906,2715.00000,-97.59804,44.09602,10/12/2015 9:20:42 PM,182.08196,"1","10"
-97.5970931988317,44.0964982598908,2717.00000,-97.59709,44.09650,10/12/2015 9:39:09 PM,169.11883,"1","4"
-97.5976049328318,44.0962602418907,2718.00000,-97.59760,44.09626,10/12/2015 9:31:26 PM,194.53370,"1","7"
-97.5963504348314,44.0959937238906,2719.00000,-97.59635,44.09599,10/12/2015 9:19:43 PM,164.42253,"1","10"
-97.5980322378317,44.0958520178906,2723.00000,-97.59803,44.09585,10/12/2015 9:03:41 PM,174.78556,"1","12"
-97.5987817688318,44.0961116238906,2724.00000,-97.59878,44.09611,10/12/2015 9:22:17 PM,162.89143,"1","9"
-97.5960211398314,44.0960711978906,2725.00000,-97.59602,44.09607,10/12/2015 9:23:58 PM,179.66322,"1","9"
-97.5974449238317,44.0966685508908,2727.00000,-97.59744,44.09667,10/12/2015 9:44:12 PM,180.47921,"1","2"
-97.5975508028316,44.0967535818908,1.00000,-97.59755,44.09675,10/12/2015 9:46:57 PM,158.13009,"1","1"
-97.5962736508314,44.0965688518908,1.00000,-97.59627,44.09657,10/12/2015 9:42:48 PM,189.79077,"1","3"
-97.5989521328319,44.0966077318908,2730.00000,-97.59895,44.09661,10/12/2015 9:41:12 PM,180.28290,"1","3"
-97.5961025698317,44.0960726088907,2732.00000,-97.59610,44.09607,10/12/2015 9:23:55 PM,157.62268,"1","9"
-97.5987762848319,44.0965232268908,2733.00000,-97.59878,44.09652,10/12/2015 9:40:05 PM,177.65831,"1","4"
-97.5987395288319,44.0962761638907,2735.00000,-97.59874,44.09628,10/12/2015 9:30:42 PM,149.83061,"1","7"
-97.599229564832,44.0962840258907,2736.00000,-97.59923,44.09628,10/12/2015 9:30:23 PM,176.22836,"1","7"
-97.5977968508318,44.0964271358908,2737.00000,-97.59780,44.09643,10/12/2015 9:36:37 PM,175.49192,"1","5"
-97.5971484168317,44.0960879858906,2740.00000,-97.59715,44.09609,10/12/2015 9:23:17 PM,177.20103,"1","9"
-97.5979112758318,44.0965932148908,2741.00000,-97.59791,44.09659,10/12/2015 9:41:49 PM,199.83211,"1","3"
-97.5971360278316,44.0965815278908,2743.00000,-97.59714,44.09658,10/12/2015 9:42:17 PM,183.49999,"1","3"
-97.5963458768316,44.0961583178906,2744.00000,-97.59635,44.09616,10/12/2015 9:27:52 PM,110.76060,"1","8"
-97.5975093518316,44.0960113408906,2746.00000,-97.59751,44.09601,10/12/2015 9:20:23 PM,182.82219,"1","10"
-97.5966897558314,44.0959155078907,2749.00000,-97.59669,44.09592,10/12/2015 9:00:08 PM,157.58382,"1","11"
-97.5986333208318,44.0964388598908,2751.00000,-97.59863,44.09644,10/12/2015 9:36:06 PM,170.72772,"1","5"
-97.5977030428317,44.0963428308907,2752.00000,-97.59770,44.09634,10/12/2015 9:34:08 PM,194.28983,"1","6"
-97.5968310348315,44.0966601128908,2754.00000,-97.59683,44.09666,10/12/2015 9:43:51 PM,178.75959,"1","2"
-97.5988377448318,44.0963590418907,2757.00000,-97.59884,44.09636,10/12/2015 9:34:46 PM,188.42229,"1","6"
-97.5960686978313,44.0958241628906,2758.00000,-97.59607,44.09582,10/12/2015 9:04:52 PM,194.16708,"1","12"
-97.5961411618315,44.0964016318907,2761.00000,-97.59614,44.09640,10/12/2015 9:37:38 PM,162.96525,"1","5"
-97.5962904368315,44.0964866998908,2762.00000,-97.59629,44.09649,10/12/2015 9:38:41 PM,202.79461,"1","4"
-97.5967055598315,44.0958335618906,2763.00000,-97.59671,44.09583,10/12/2015 9:04:29 PM,156.44836,"1","12"
-97.5992253568319,44.0962007498907,2766.00000,-97.59923,44.09620,10/12/2015 9:29:36 PM,180.36856,"1","8"
-97.5991534238318,44.0962825518907,2767.00000,-97.59915,44.09628,10/12/2015 9:30:26 PM,199.16452,"1","7"
-97.5984660428317,44.0960260128906,2768.00000,-97.59847,44.09603,10/12/2015 9:20:57 PM,187.69926,"1","10"
-97.5961385188315,44.0959900398906,2770.00000,-97.59614,44.09599,10/12/2015 9:19:35 PM,184.18019,"1","10"
-97.5987980808318,44.0967715248908,1.00000,-97.59880,44.09677,10/12/2015 9:46:12 PM,183.14309,"1","1"
-97.5958675598314,44.0961511868906,1.00000,-97.59587,44.09615,10/12/2015 9:24:52 PM,187.60330,"1","8"
-97.5973236328316,44.0966672958908,2779.00000,-97.59732,44.09667,10/12/2015 9:44:08 PM,195.93039,"1","2"
-97.5984924238317,44.0966842598908,2780.00000,-97.59849,44.09668,10/12/2015 9:44:46 PM,152.92063,"1","2"
-97.5979582888318,44.0961826398907,2785.00000,-97.59796,44.09618,10/12/2015 9:28:51 PM,177.34677,"1","8"
-97.5980583178318,44.0963480368907,2790.00000,-97.59806,44.09635,10/12/2015 9:34:20 PM,188.23347,"1","6"
-97.5989002378316,44.0959467378907,2792.00000,-97.59890,44.09595,10/12/2015 9:01:26 PM,187.28726,"1","11"
-97.5983677898317,44.0959386578907,2793.00000,-97.59837,44.09594,10/12/2015 9:01:07 PM,161.22018,"1","11"
-97.598975367832,44.0961145758906,2794.00000,-97.59898,44.09611,10/12/2015 9:22:10 PM,172.28454,"1","9"
-97.5980322728317,44.0966773628908,2795.00000,-97.59803,44.09668,10/12/2015 9:44:31 PM,212.88910,"1","2"
-97.5985086908319,44.0961905178907,2796.00000,-97.59851,44.09619,10/12/2015 9:29:10 PM,150.95327,"1","8"
-97.5979048078317,44.0964287158908,2798.00000,-97.59790,44.09643,10/12/2015 9:36:33 PM,201.52854,"1","5"
-97.5974528818316,44.0965042468908,2800.00000,-97.59745,44.09650,10/12/2015 9:39:21 PM,177.89104,"1","4"
-97.5977334088317,44.0960146508906,2801.00000,-97.59773,44.09601,10/12/2015 9:20:31 PM,194.38617,"1","10"
-97.5964169708316,44.0961592398906,2802.00000,-97.59642,44.09616,10/12/2015 9:27:55 PM,138.23650,"1","8"
-97.5983406788314,44.0958556798906,2804.00000,-97.59834,44.09586,10/12/2015 9:03:30 PM,151.56139,"1","12"
-97.5969169938315,44.0966615098908,2810.00000,-97.59692,44.09666,10/12/2015 9:43:54 PM,184.09136,"1","2"
-97.5980582548317,44.0961017088906,2811.00000,-97.59806,44.09610,10/12/2015 9:22:44 PM,194.13702,"1","9"
-97.5971891768315,44.0967485618908,1.00000,-97.59719,44.09675,10/12/2015 9:47:10 PM,166.39927,"1","1"
-97.5978436458319,44.0967586178908,1.00000,-97.59784,44.09676,10/12/2015 9:46:46 PM,184.21111,"1","1"
-97.5968987838315,44.0963310598907,1.00000,-97.59690,44.09633,10/12/2015 9:33:41 PM,156.06230,"1","6"
-97.5974938038317,44.0963392708907,2818.00000,-97.59749,44.09634,10/12/2015 9:34:01 PM,187.61361,"1","6"
