X,Y,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
-127583.477807061,739310.779372912,7.18398282,5.00000000,184.45072564,326,173,10342.14759141,15.11000000,10/12/2015 9:21:09 PM,270.93684448,5893VT2RIB 98day
-127583.401410644,739312.307059757,7.18398282,5.00000000,184.45072564,327,173,10342.14759141,15.11000000,10/12/2015 9:21:09 PM,270.93684448,5893VT2RIB 98day
-127583.325014221,739313.834746557,7.18398282,5.00000000,184.45072564,328,173,10342.14759141,15.11000000,10/12/2015 9:21:09 PM,270.93684448,5893VT2RIB 98day
-127583.248617786,739315.362433315,7.18398282,5.00000000,184.45072564,329,173,10342.14759141,15.11000000,10/12/2015 9:21:09 PM,270.93684448,5893VT2RIB 98day
-127583.172221345,739316.890120027,7.18398282,5.00000000,184.45072564,330,173,10342.14759141,15.11000000,10/12/2015 9:21:09 PM,270.93684448,5893VT2RIB 98day
-127583.095824894,739318.417806694,7.18398282,5.00000000,184.45072564,331,173,10342.14759141,15.11000000,10/12/2015 9:21:09 PM,270.93684448,5893VT2RIB 98day
-127585.687699494,739310.855272353,7.24959962,5.00000000,176.24496142,326,173,9882.04747781,15.11000000,10/12/2015 9:21:10 PM,271.13684448,5893VT2RIB 98day
-127585.606007455,739312.382682633,7.24959962,5.00000000,176.24496142,327,173,9882.04747781,15.11000000,10/12/2015 9:21:10 PM,271.13684448,5893VT2RIB 98day
-127585.524315407,739313.910092861,7.24959962,5.00000000,176.24496142,328,173,9882.04747781,15.11000000,10/12/2015 9:21:10 PM,271.13684448,5893VT2RIB 98day
-127585.44262335,739315.437503042,7.24959962,5.00000000,176.24496142,329,173,9882.04747781,15.11000000,10/12/2015 9:21:10 PM,271.13684448,5893VT2RIB 98day
-127585.360931284,739316.964913186,7.24959962,5.00000000,176.24496142,330,173,9882.04747781,15.11000000,10/12/2015 9:21:10 PM,271.13684448,5893VT2RIB 98day
-127585.27923921,739318.492323274,7.24959962,5.00000000,176.24496142,331,173,9882.04747781,15.11000000,10/12/2015 9:21:10 PM,271.13684448,5893VT2RIB 98day
-127587.955854155,739310.934991827,7.44645001,5.00000000,176.56926011,326,173,9900.23572775,15.11000000,10/12/2015 9:21:11 PM,271.29684448,5893VT2RIB 98day
-127587.869926346,739312.462167447,7.44645001,5.00000000,176.56926011,327,173,9900.23572775,15.11000000,10/12/2015 9:21:11 PM,271.29684448,5893VT2RIB 98day
-127587.783998527,739313.989343029,7.44645001,5.00000000,176.56926011,328,173,9900.23572775,15.11000000,10/12/2015 9:21:11 PM,271.29684448,5893VT2RIB 98day
-127587.698070701,739315.516518553,7.44645001,5.00000000,176.56926011,329,173,9900.23572775,15.11000000,10/12/2015 9:21:11 PM,271.29684448,5893VT2RIB 98day
-127587.612142864,739317.043694044,7.44645001,5.00000000,176.56926011,330,173,9900.23572775,15.11000000,10/12/2015 9:21:11 PM,271.29684448,5893VT2RIB 98day
-127587.526215017,739318.570869477,7.44645001,5.00000000,176.56926011,331,173,9900.23572775,15.11000000,10/12/2015 9:21:11 PM,271.29684448,5893VT2RIB 98day
-127590.228568149,739311.039247618,7.51206681,5.00000000,179.58691209,326,173,10069.43622791,15.11000000,10/12/2015 9:21:12 PM,271.16684448,5893VT2RIB 98day
-127590.146081974,739312.566614823,7.51206681,5.00000000,179.58691209,327,173,10069.43622791,15.11000000,10/12/2015 9:21:12 PM,271.16684448,5893VT2RIB 98day
-127590.06359579,739314.093981989,7.51206681,5.00000000,179.58691209,328,173,10069.43622791,15.11000000,10/12/2015 9:21:12 PM,271.16684448,5893VT2RIB 98day
-127589.981109596,739315.621349097,7.51206681,5.00000000,179.58691209,329,173,10069.43622791,15.11000000,10/12/2015 9:21:12 PM,271.16684448,5893VT2RIB 98day
-127589.898623394,739317.148716169,7.51206681,5.00000000,179.58691209,330,173,10069.43622791,15.11000000,10/12/2015 9:21:12 PM,271.16684448,5893VT2RIB 98day
-127589.816137183,739318.676083196,7.51206681,5.00000000,179.58691209,331,173,10069.43622791,15.11000000,10/12/2015 9:21:12 PM,271.16684448,5893VT2RIB 98day
-127592.46585285,739311.100900216,7.47925841,5.00000000,185.18365027,326,173,10383.24577185,15.11000000,10/12/2015 9:21:13 PM,270.67684448,5893VT2RIB 98day
-127592.396342472,739312.628918845,7.47925841,5.00000000,185.18365027,327,173,10383.24577185,15.11000000,10/12/2015 9:21:13 PM,270.67684448,5893VT2RIB 98day
-127592.326832087,739314.156937424,7.47925841,5.00000000,185.18365027,328,173,10383.24577185,15.11000000,10/12/2015 9:21:13 PM,270.67684448,5893VT2RIB 98day
-127592.257321692,739315.684955955,7.47925841,5.00000000,185.18365027,329,173,10383.24577185,15.11000000,10/12/2015 9:21:13 PM,270.67684448,5893VT2RIB 98day
-127592.187811291,739317.212974443,7.47925841,5.00000000,185.18365027,330,173,10383.24577185,15.11000000,10/12/2015 9:21:13 PM,270.67684448,5893VT2RIB 98day
-127592.118300881,739318.740992884,7.47925841,5.00000000,185.18365027,331,173,10383.24577185,15.11000000,10/12/2015 9:21:13 PM,270.67684448,5893VT2RIB 98day
-127594.714693496,739311.155022598,7.44645001,5.00000000,193.74324102,326,173,10863.17658880,15.11000000,10/12/2015 9:21:14 PM,270.42684448,5893VT2RIB 98day
-127594.651805475,739312.683330533,7.44645001,5.00000000,193.74324102,327,173,10863.17658880,15.11000000,10/12/2015 9:21:14 PM,270.42684448,5893VT2RIB 98day
-127594.588917447,739314.211638417,7.44645001,5.00000000,193.74324102,328,173,10863.17658880,15.11000000,10/12/2015 9:21:14 PM,270.42684448,5893VT2RIB 98day
-127594.52602941,739315.739946261,7.44645001,5.00000000,193.74324102,329,173,10863.17658880,15.11000000,10/12/2015 9:21:14 PM,270.42684448,5893VT2RIB 98day
-127594.463141365,739317.268254061,7.44645001,5.00000000,193.74324102,330,173,10863.17658880,15.11000000,10/12/2015 9:21:14 PM,270.42684448,5893VT2RIB 98day
-127594.400253311,739318.796561815,7.44645001,5.00000000,193.74324102,331,173,10863.17658880,15.11000000,10/12/2015 9:21:14 PM,270.42684448,5893VT2RIB 98day
-127597.01155997,739311.231410496,7.44645001,5.00000000,179.71269108,326,173,10076.48829607,15.11000000,10/12/2015 9:21:15 PM,270.91684448,5893VT2RIB 98day
-127596.935693571,739312.75912405,7.44645001,5.00000000,179.71269108,327,173,10076.48829607,15.11000000,10/12/2015 9:21:15 PM,270.91684448,5893VT2RIB 98day
-127596.859827163,739314.286837564,7.44645001,5.00000000,179.71269108,328,173,10076.48829607,15.11000000,10/12/2015 9:21:15 PM,270.91684448,5893VT2RIB 98day
-127596.783960747,739315.814551021,7.44645001,5.00000000,179.71269108,329,173,10076.48829607,15.11000000,10/12/2015 9:21:15 PM,270.91684448,5893VT2RIB 98day
-127596.708094322,739317.342264443,7.44645001,5.00000000,179.71269108,330,173,10076.48829607,15.11000000,10/12/2015 9:21:15 PM,270.91684448,5893VT2RIB 98day
-127596.632227889,739318.869977818,7.44645001,5.00000000,179.71269108,331,173,10076.48829607,15.11000000,10/12/2015 9:21:15 PM,270.91684448,5893VT2RIB 98day
-127599.298089979,739311.317681762,7.51206681,5.00000000,177.17327350,326,173,9979.94906718,15.50000000,10/12/2015 9:21:16 PM,270.99684448,5893VT2RIB 98day
-127599.220105218,739312.84528768,7.51206681,5.00000000,177.17327350,327,173,9979.94906718,15.50000000,10/12/2015 9:21:16 PM,270.99684448,5893VT2RIB 98day
-127599.142120449,739314.372893538,7.51206681,5.00000000,177.17327350,328,173,9979.94906718,15.50000000,10/12/2015 9:21:16 PM,270.99684448,5893VT2RIB 98day
-127599.064135671,739315.900499367,7.51206681,5.00000000,177.17327350,329,173,9979.94906718,15.50000000,10/12/2015 9:21:16 PM,270.99684448,5893VT2RIB 98day
-127598.986150886,739317.428105145,7.51206681,5.00000000,177.17327350,330,173,9979.94906718,15.50000000,10/12/2015 9:21:16 PM,270.99684448,5893VT2RIB 98day
-127598.90816609,739318.955710868,7.51206681,5.00000000,177.17327350,331,173,9979.94906718,15.50000000,10/12/2015 9:21:16 PM,270.99684448,5893VT2RIB 98day
-127601.567759841,739311.394175145,7.44645001,5.00000000,169.04224749,326,173,9521.93753233,15.50000000,10/12/2015 9:21:17 PM,271.06684448,5893VT2RIB 98day
-127601.487921646,739312.921684425,7.44645001,5.00000000,169.04224749,327,173,9521.93753233,15.50000000,10/12/2015 9:21:17 PM,271.06684448,5893VT2RIB 98day
-127601.408083444,739314.44919367,7.44645001,5.00000000,169.04224749,328,173,9521.93753233,15.50000000,10/12/2015 9:21:17 PM,271.06684448,5893VT2RIB 98day
-127601.328245232,739315.976702859,7.44645001,5.00000000,169.04224749,329,173,9521.93753233,15.50000000,10/12/2015 9:21:17 PM,271.06684448,5893VT2RIB 98day
-127601.248407011,739317.504212006,7.44645001,5.00000000,169.04224749,330,173,9521.93753233,15.50000000,10/12/2015 9:21:17 PM,271.06684448,5893VT2RIB 98day
-127601.168568782,739319.031721106,7.44645001,5.00000000,169.04224749,331,173,9521.93753233,15.50000000,10/12/2015 9:21:17 PM,271.06684448,5893VT2RIB 98day
-127603.840361006,739311.468005333,7.51206681,5.00000000,183.60353516,326,173,10342.15900344,15.50000000,10/12/2015 9:21:18 PM,270.87684448,5893VT2RIB 98day
-127603.765554076,739312.995771642,7.51206681,5.00000000,183.60353516,327,173,10342.15900344,15.50000000,10/12/2015 9:21:18 PM,270.87684448,5893VT2RIB 98day
-127603.690747138,739314.523537896,7.51206681,5.00000000,183.60353516,328,173,10342.15900344,15.50000000,10/12/2015 9:21:18 PM,270.87684448,5893VT2RIB 98day
-127603.615940192,739316.05130411,7.51206681,5.00000000,183.60353516,329,173,10342.15900344,15.50000000,10/12/2015 9:21:18 PM,270.87684448,5893VT2RIB 98day
-127603.541133236,739317.579070273,7.51206681,5.00000000,183.60353516,330,173,10342.15900344,15.50000000,10/12/2015 9:21:18 PM,270.87684448,5893VT2RIB 98day
-127603.466326273,739319.106836386,7.51206681,5.00000000,183.60353516,331,173,10342.15900344,15.50000000,10/12/2015 9:21:18 PM,270.87684448,5893VT2RIB 98day
-127606.101389477,739311.532993163,7.41364161,5.00000000,190.33937418,326,173,10721.57943872,15.50000000,10/12/2015 9:21:19 PM,270.95684448,5893VT2RIB 98day
-127606.024464112,739313.060653311,7.41364161,5.00000000,190.33937418,327,173,10721.57943872,15.50000000,10/12/2015 9:21:19 PM,270.95684448,5893VT2RIB 98day
-127605.947538738,739314.58831341,7.41364161,5.00000000,190.33937418,328,173,10721.57943872,15.50000000,10/12/2015 9:21:19 PM,270.95684448,5893VT2RIB 98day
-127605.870613355,739316.115973466,7.41364161,5.00000000,190.33937418,329,173,10721.57943872,15.50000000,10/12/2015 9:21:19 PM,270.95684448,5893VT2RIB 98day
-127605.793687963,739317.643633481,7.41364161,5.00000000,190.33937418,330,173,10721.57943872,15.50000000,10/12/2015 9:21:19 PM,270.95684448,5893VT2RIB 98day
-127605.716762562,739319.171293442,7.41364161,5.00000000,190.33937418,331,173,10721.57943872,15.50000000,10/12/2015 9:21:19 PM,270.95684448,5893VT2RIB 98day
-127608.365493362,739311.622926617,7.44645001,5.00000000,198.83054968,326,173,11199.88130699,15.50000000,10/12/2015 9:21:20 PM,270.99684448,5893VT2RIB 98day
-127608.287508867,739313.150532576,7.44645001,5.00000000,198.83054968,327,173,11199.88130699,15.50000000,10/12/2015 9:21:20 PM,270.99684448,5893VT2RIB 98day
-127608.209524363,739314.678138493,7.44645001,5.00000000,198.83054968,328,173,11199.88130699,15.50000000,10/12/2015 9:21:20 PM,270.99684448,5893VT2RIB 98day
-127608.131539852,739316.205744359,7.44645001,5.00000000,198.83054968,329,173,11199.88130699,15.50000000,10/12/2015 9:21:20 PM,270.99684448,5893VT2RIB 98day
-127608.05355533,739317.733350185,7.44645001,5.00000000,198.83054968,330,173,11199.88130699,15.50000000,10/12/2015 9:21:20 PM,270.99684448,5893VT2RIB 98day
-127607.9755708,739319.260955961,7.44645001,5.00000000,198.83054968,331,173,11199.88130699,15.50000000,10/12/2015 9:21:20 PM,270.99684448,5893VT2RIB 98day
-127610.616404511,739311.696111416,7.44645001,5.00000000,172.31109747,326,173,9706.07252174,15.50000000,10/12/2015 9:21:21 PM,270.87684448,5893VT2RIB 98day
-127610.54159778,739313.223877755,7.44645001,5.00000000,172.31109747,327,173,9706.07252174,15.50000000,10/12/2015 9:21:21 PM,270.87684448,5893VT2RIB 98day
-127610.46679104,739314.751644046,7.44645001,5.00000000,172.31109747,328,173,9706.07252174,15.50000000,10/12/2015 9:21:21 PM,270.87684448,5893VT2RIB 98day
-127610.391984292,739316.279410289,7.44645001,5.00000000,172.31109747,329,173,9706.07252174,15.50000000,10/12/2015 9:21:21 PM,270.87684448,5893VT2RIB 98day
-127610.317177535,739317.80717649,7.44645001,5.00000000,172.31109747,330,173,9706.07252174,15.50000000,10/12/2015 9:21:21 PM,270.87684448,5893VT2RIB 98day
-127610.242370769,739319.334942648,7.44645001,5.00000000,172.31109747,331,173,9706.07252174,15.50000000,10/12/2015 9:21:21 PM,270.87684448,5893VT2RIB 98day
-127612.869963486,739311.761816026,7.44645001,5.00000000,189.51374225,326,173,10675.07484572,15.50000000,10/12/2015 9:21:22 PM,270.77684448,5893VT2RIB 98day
-127612.797805153,739313.289710894,7.44645001,5.00000000,189.51374225,327,173,10675.07484572,15.50000000,10/12/2015 9:21:22 PM,270.77684448,5893VT2RIB 98day
-127612.725646812,739314.817605712,7.44645001,5.00000000,189.51374225,328,173,10675.07484572,15.50000000,10/12/2015 9:21:22 PM,270.77684448,5893VT2RIB 98day
-127612.653488463,739316.34550049,7.44645001,5.00000000,189.51374225,329,173,10675.07484572,15.50000000,10/12/2015 9:21:22 PM,270.77684448,5893VT2RIB 98day
-127612.581330106,739317.873395227,7.44645001,5.00000000,189.51374225,330,173,10675.07484572,15.50000000,10/12/2015 9:21:22 PM,270.77684448,5893VT2RIB 98day
-127612.50917174,739319.401289906,7.44645001,5.00000000,189.51374225,331,173,10675.07484572,15.50000000,10/12/2015 9:21:22 PM,270.77684448,5893VT2RIB 98day
-127615.153606917,739311.837973145,7.51206681,5.00000000,167.12243796,326,173,9413.79687700,15.50000000,10/12/2015 9:21:23 PM,270.84684448,5893VT2RIB 98day
-127615.079594795,739313.365778556,7.51206681,5.00000000,167.12243796,327,173,9413.79687700,15.50000000,10/12/2015 9:21:23 PM,270.84684448,5893VT2RIB 98day
-127615.005582664,739314.893583914,7.51206681,5.00000000,167.12243796,328,173,9413.79687700,15.50000000,10/12/2015 9:21:23 PM,270.84684448,5893VT2RIB 98day
-127614.931570524,739316.421389226,7.51206681,5.00000000,167.12243796,329,173,9413.79687700,15.50000000,10/12/2015 9:21:23 PM,270.84684448,5893VT2RIB 98day
-127614.857558379,739317.949194495,7.51206681,5.00000000,167.12243796,330,173,9413.79687700,15.50000000,10/12/2015 9:21:23 PM,270.84684448,5893VT2RIB 98day
-127614.783546223,739319.476999716,7.51206681,5.00000000,167.12243796,331,173,9413.79687700,15.50000000,10/12/2015 9:21:23 PM,270.84684448,5893VT2RIB 98day
-127617.413646079,739311.947102796,7.31521641,5.00000000,172.45319570,326,173,9714.07325177,15.50000000,10/12/2015 9:21:24 PM,271.45684448,5893VT2RIB 98day
-127617.323483963,739313.47403201,7.31521641,5.00000000,172.45319570,327,173,9714.07325177,15.50000000,10/12/2015 9:21:24 PM,271.45684448,5893VT2RIB 98day
-127617.233321839,739315.000961174,7.31521641,5.00000000,172.45319570,328,173,9714.07325177,15.50000000,10/12/2015 9:21:24 PM,271.45684448,5893VT2RIB 98day
-127617.143159704,739316.52789029,7.31521641,5.00000000,172.45319570,329,173,9714.07325177,15.50000000,10/12/2015 9:21:24 PM,271.45684448,5893VT2RIB 98day
-127617.052997561,739318.054819362,7.31521641,5.00000000,172.45319570,330,173,9714.07325177,15.50000000,10/12/2015 9:21:24 PM,271.45684448,5893VT2RIB 98day
-127616.962835408,739319.581748396,7.31521641,5.00000000,172.45319570,331,173,9714.07325177,15.50000000,10/12/2015 9:21:24 PM,271.45684448,5893VT2RIB 98day
-127619.616009601,739312.045754137,7.24959962,5.00000000,160.91207615,326,173,9063.98033122,15.50000000,10/12/2015 9:21:25 PM,271.50684448,5893VT2RIB 98day
-127619.524524203,739313.572603868,7.24959962,5.00000000,160.91207615,327,173,9063.98033122,15.50000000,10/12/2015 9:21:25 PM,271.50684448,5893VT2RIB 98day
-127619.433038795,739315.099453544,7.24959962,5.00000000,160.91207615,328,173,9063.98033122,15.50000000,10/12/2015 9:21:25 PM,271.50684448,5893VT2RIB 98day
-127619.341553378,739316.626303184,7.24959962,5.00000000,160.91207615,329,173,9063.98033122,15.50000000,10/12/2015 9:21:25 PM,271.50684448,5893VT2RIB 98day
-127619.250067952,739318.153152766,7.24959962,5.00000000,160.91207615,330,173,9063.98033122,15.50000000,10/12/2015 9:21:25 PM,271.50684448,5893VT2RIB 98day
-127619.158582516,739319.680002309,7.24959962,5.00000000,160.91207615,331,173,9063.98033122,15.50000000,10/12/2015 9:21:25 PM,271.50684448,5893VT2RIB 98day
-127621.798222818,739312.151750402,7.15117442,5.00000000,159.67703878,326,173,8994.41097469,15.50000000,10/12/2015 9:21:26 PM,271.62684448,5893VT2RIB 98day
-127621.703561738,739313.678404607,7.15117442,5.00000000,159.67703878,327,173,8994.41097469,15.50000000,10/12/2015 9:21:26 PM,271.62684448,5893VT2RIB 98day
-127621.608900646,739315.205058764,7.15117442,5.00000000,159.67703878,328,173,8994.41097469,15.50000000,10/12/2015 9:21:26 PM,271.62684448,5893VT2RIB 98day
-127621.514239546,739316.731712874,7.15117442,5.00000000,159.67703878,329,173,8994.41097469,15.50000000,10/12/2015 9:21:26 PM,271.62684448,5893VT2RIB 98day
-127621.419578436,739318.25836694,7.15117442,5.00000000,159.67703878,330,173,8994.41097469,15.50000000,10/12/2015 9:21:26 PM,271.62684448,5893VT2RIB 98day
-127621.324917316,739319.785020956,7.15117442,5.00000000,159.67703878,331,173,8994.41097469,15.50000000,10/12/2015 9:21:26 PM,271.62684448,5893VT2RIB 98day
-127623.974166775,739312.244394567,7.18398282,5.00000000,164.53689417,326,173,9268.16235469,15.50000000,10/12/2015 9:21:27 PM,271.56684448,5893VT2RIB 98day
-127623.88109358,739313.771147387,7.18398282,5.00000000,164.53689417,327,173,9268.16235469,15.50000000,10/12/2015 9:21:27 PM,271.56684448,5893VT2RIB 98day
-127623.788020375,739315.29790016,7.18398282,5.00000000,164.53689417,328,173,9268.16235469,15.50000000,10/12/2015 9:21:27 PM,271.56684448,5893VT2RIB 98day
-127623.694947161,739316.824652888,7.18398282,5.00000000,164.53689417,329,173,9268.16235469,15.50000000,10/12/2015 9:21:27 PM,271.56684448,5893VT2RIB 98day
-127623.601873936,739318.351405567,7.18398282,5.00000000,164.53689417,330,173,9268.16235469,15.50000000,10/12/2015 9:21:27 PM,271.56684448,5893VT2RIB 98day
-127623.508800703,739319.878158197,7.18398282,5.00000000,164.53689417,331,173,9268.16235469,15.50000000,10/12/2015 9:21:27 PM,271.56684448,5893VT2RIB 98day
-127626.17993422,739312.35160616,7.21679122,5.00000000,151.56686884,326,173,8537.57705764,15.50000000,10/12/2015 9:21:28 PM,271.76684448,5893VT2RIB 98day
-127626.081568755,739313.878023798,7.21679122,5.00000000,151.56686884,327,173,8537.57705764,15.50000000,10/12/2015 9:21:28 PM,271.76684448,5893VT2RIB 98day
-127625.983203279,739315.404441391,7.21679122,5.00000000,151.56686884,328,173,8537.57705764,15.50000000,10/12/2015 9:21:28 PM,271.76684448,5893VT2RIB 98day
-127625.884837793,739316.93085894,7.21679122,5.00000000,151.56686884,329,173,8537.57705764,15.50000000,10/12/2015 9:21:28 PM,271.76684448,5893VT2RIB 98day
-127625.786472299,739318.457276442,7.21679122,5.00000000,151.56686884,330,173,8537.57705764,15.50000000,10/12/2015 9:21:28 PM,271.76684448,5893VT2RIB 98day
-127625.688106794,739319.983693893,7.21679122,5.00000000,151.56686884,331,173,8537.57705764,15.50000000,10/12/2015 9:21:28 PM,271.76684448,5893VT2RIB 98day
-127628.340284657,739312.437800959,7.21679122,5.00000000,127.10447792,326,173,7159.63776211,15.50000000,10/12/2015 9:21:29 PM,271.34684448,5893VT2RIB 98day
-127628.253034464,739313.96490103,7.21679122,5.00000000,127.10447792,327,173,7159.63776211,15.50000000,10/12/2015 9:21:29 PM,271.34684448,5893VT2RIB 98day
-127628.165784261,739315.492001046,7.21679122,5.00000000,127.10447792,328,173,7159.63776211,15.50000000,10/12/2015 9:21:29 PM,271.34684448,5893VT2RIB 98day
-127628.07853405,739317.019101021,7.21679122,5.00000000,127.10447792,329,173,7159.63776211,15.50000000,10/12/2015 9:21:29 PM,271.34684448,5893VT2RIB 98day
-127627.99128383,739318.546200949,7.21679122,5.00000000,127.10447792,330,173,7159.63776211,15.50000000,10/12/2015 9:21:29 PM,271.34684448,5893VT2RIB 98day
-127627.9040336,739320.073300835,7.21679122,5.00000000,127.10447792,331,173,7159.63776211,15.50000000,10/12/2015 9:21:29 PM,271.34684448,5893VT2RIB 98day
-127630.513788673,739312.53071255,7.21679122,5.00000000,115.32658031,326,173,6496.20626313,15.50000000,10/12/2015 9:21:30 PM,271.13684448,5893VT2RIB 98day
-127630.432097944,739314.058123065,7.21679122,5.00000000,115.32658031,327,173,6496.20626313,15.50000000,10/12/2015 9:21:30 PM,271.13684448,5893VT2RIB 98day
-127630.350407206,739315.585533533,7.21679122,5.00000000,115.32658031,328,173,6496.20626313,15.50000000,10/12/2015 9:21:30 PM,271.13684448,5893VT2RIB 98day
-127630.268716459,739317.112943954,7.21679122,5.00000000,115.32658031,329,173,6496.20626313,15.50000000,10/12/2015 9:21:30 PM,271.13684448,5893VT2RIB 98day
-127630.187025703,739318.640354337,7.21679122,5.00000000,115.32658031,330,173,6496.20626313,15.50000000,10/12/2015 9:21:30 PM,271.13684448,5893VT2RIB 98day
-127630.105334938,739320.167764666,7.21679122,5.00000000,115.32658031,331,173,6496.20626313,15.50000000,10/12/2015 9:21:30 PM,271.13684448,5893VT2RIB 98day
-127632.685751223,739312.588734037,7.24959962,5.00000000,97.56560855,326,173,5495.74838609,15.50000000,10/12/2015 9:21:31 PM,270.70684448,5893VT2RIB 98day
-127632.615447435,739314.11671619,7.24959962,5.00000000,97.56560855,327,173,5495.74838609,15.50000000,10/12/2015 9:21:31 PM,270.70684448,5893VT2RIB 98day
-127632.545143637,739315.644698308,7.24959962,5.00000000,97.56560855,328,173,5495.74838609,15.50000000,10/12/2015 9:21:31 PM,270.70684448,5893VT2RIB 98day
-127632.474839833,739317.172680374,7.24959962,5.00000000,97.56560855,329,173,5495.74838609,15.50000000,10/12/2015 9:21:31 PM,270.70684448,5893VT2RIB 98day
-127632.404536019,739318.700662395,7.24959962,5.00000000,97.56560855,330,173,5495.74838609,15.50000000,10/12/2015 9:21:31 PM,270.70684448,5893VT2RIB 98day
-127632.334232198,739320.228644373,7.24959962,5.00000000,97.56560855,331,173,5495.74838609,15.50000000,10/12/2015 9:21:31 PM,270.70684448,5893VT2RIB 98day
-127634.772616446,739312.59839902,7.18398282,5.00000000,255.48486179,326,173,14391.14759182,15.50000000,10/12/2015 9:21:32 PM,269.31684448,5893VT2RIB 98day
-127633.148035657,739329.567730769,5.51075447,5.00000000,0.00000000,326,173,0.00000000,15.01000000,10/12/2015 9:21:53 PM,91.59624994,5893VT2RIB 98day
-127633.241886842,739328.041026473,5.51075447,5.00000000,0.00000000,327,173,0.00000000,15.01000000,10/12/2015 9:21:53 PM,91.59624994,5893VT2RIB 98day
-127633.335738017,739326.514322134,5.51075447,5.00000000,0.00000000,328,173,0.00000000,15.01000000,10/12/2015 9:21:53 PM,91.59624994,5893VT2RIB 98day
-127633.429589183,739324.987617738,5.51075447,5.00000000,0.00000000,329,173,0.00000000,15.01000000,10/12/2015 9:21:53 PM,91.59624994,5893VT2RIB 98day
-127633.523440339,739323.460913305,5.51075447,5.00000000,0.00000000,330,173,0.00000000,15.01000000,10/12/2015 9:21:53 PM,91.59624994,5893VT2RIB 98day
-127633.617291486,739321.934208825,5.51075447,5.00000000,0.00000000,331,173,0.00000000,15.01000000,10/12/2015 9:21:53 PM,91.59624994,5893VT2RIB 98day
-127631.127397838,739329.44332074,6.52781484,5.00000000,148.50457615,326,173,8316.85053052,15.01000000,10/12/2015 9:21:54 PM,92.27624994,5893VT2RIB 98day
-127631.239237388,739327.917841273,6.52781484,5.00000000,148.50457615,327,173,8316.85053052,15.01000000,10/12/2015 9:21:54 PM,92.27624994,5893VT2RIB 98day
-127631.351076926,739326.392361758,6.52781484,5.00000000,148.50457615,328,173,8316.85053052,15.01000000,10/12/2015 9:21:54 PM,92.27624994,5893VT2RIB 98day
-127631.462916453,739324.866882203,6.52781484,5.00000000,148.50457615,329,173,8316.85053052,15.01000000,10/12/2015 9:21:54 PM,92.27624994,5893VT2RIB 98day
-127631.574755971,739323.341402599,6.52781484,5.00000000,148.50457615,330,173,8316.85053052,15.01000000,10/12/2015 9:21:54 PM,92.27624994,5893VT2RIB 98day
-127631.686595477,739321.815922943,6.52781484,5.00000000,148.50457615,331,173,8316.85053052,15.01000000,10/12/2015 9:21:54 PM,92.27624994,5893VT2RIB 98day
-127629.028418183,739329.307313163,6.88870723,5.00000000,168.76995614,326,173,9451.79071695,15.01000000,10/12/2015 9:21:55 PM,92.41624994,5893VT2RIB 98day
-127629.143959394,739327.782112553,6.88870723,5.00000000,168.76995614,327,173,9451.79071695,15.01000000,10/12/2015 9:21:55 PM,92.41624994,5893VT2RIB 98day
-127629.259500596,739326.256911901,6.88870723,5.00000000,168.76995614,328,173,9451.79071695,15.01000000,10/12/2015 9:21:55 PM,92.41624994,5893VT2RIB 98day
-127629.375041786,739324.731711195,6.88870723,5.00000000,168.76995614,329,173,9451.79071695,15.01000000,10/12/2015 9:21:55 PM,92.41624994,5893VT2RIB 98day
-127629.490582966,739323.206510454,6.88870723,5.00000000,168.76995614,330,173,9451.79071695,15.01000000,10/12/2015 9:21:55 PM,92.41624994,5893VT2RIB 98day
-127629.606124135,739321.681309656,6.88870723,5.00000000,168.76995614,331,173,9451.79071695,15.01000000,10/12/2015 9:21:55 PM,92.41624994,5893VT2RIB 98day
-127626.947750525,739329.235522917,7.01994082,5.00000000,160.40379214,326,173,8983.25340661,15.01000000,10/12/2015 9:21:56 PM,91.60624994,5893VT2RIB 98day
-127627.041866525,739327.708835103,7.01994082,5.00000000,160.40379214,327,173,8983.25340661,15.01000000,10/12/2015 9:21:56 PM,91.60624994,5893VT2RIB 98day
-127627.135982518,739326.182147242,7.01994082,5.00000000,160.40379214,328,173,8983.25340661,15.01000000,10/12/2015 9:21:56 PM,91.60624994,5893VT2RIB 98day
-127627.230098498,739324.655459345,7.01994082,5.00000000,160.40379214,329,173,8983.25340661,15.01000000,10/12/2015 9:21:56 PM,91.60624994,5893VT2RIB 98day
-127627.324214472,739323.128771392,7.01994082,5.00000000,160.40379214,330,173,8983.25340661,15.01000000,10/12/2015 9:21:56 PM,91.60624994,5893VT2RIB 98day
-127627.418330433,739321.602083406,7.01994082,5.00000000,160.40379214,331,173,8983.25340661,15.01000000,10/12/2015 9:21:56 PM,91.60624994,5893VT2RIB 98day
-127624.795893015,739329.137899669,7.11836602,5.00000000,149.07781107,326,173,8348.95697733,15.01000000,10/12/2015 9:21:57 PM,91.55624994,5893VT2RIB 98day
-127624.888685872,739327.611130054,7.11836602,5.00000000,149.07781107,327,173,8348.95697733,15.01000000,10/12/2015 9:21:57 PM,91.55624994,5893VT2RIB 98day
