WKT,DISTANCE,SWATHWIDTH,VRYIELDVOL,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY
"POINT Z (-97.5957428768991 44.096424059514 nan)",5.24828728,5.00000000,110.41042172,326,173,6251.83292729,15.94000000,10/12/2015 9:16:01 PM,316.28809448,5893VT2RIB 98day
"POINT Z (-97.5957288944756 44.0964333692661 nan)",5.24828728,5.00000000,110.41042172,327,173,6251.83292729,15.94000000,10/12/2015 9:16:01 PM,316.28809448,5893VT2RIB 98day
"POINT Z (-97.5957149120477 44.0964426790163 nan)",5.24828728,5.00000000,110.41042172,328,173,6251.83292729,15.94000000,10/12/2015 9:16:01 PM,316.28809448,5893VT2RIB 98day
"POINT Z (-97.5957009296153 44.0964519887648 nan)",5.24828728,5.00000000,110.41042172,329,173,6251.83292729,15.94000000,10/12/2015 9:16:01 PM,316.28809448,5893VT2RIB 98day
"POINT Z (-97.5956869471787 44.0964612985115 nan)",5.24828728,5.00000000,110.41042172,330,173,6251.83292729,15.94000000,10/12/2015 9:16:01 PM,316.28809448,5893VT2RIB 98day
"POINT Z (-97.5956729647376 44.0964706082564 nan)",5.24828728,5.00000000,110.41042172,331,173,6251.83292729,15.94000000,10/12/2015 9:16:01 PM,316.28809448,5893VT2RIB 98day
"POINT Z (-97.5957568826753 44.0964335935154 nan)",5.41232928,5.00000000,127.32766291,326,173,7209.75486981,15.94000000,10/12/2015 9:16:02 PM,314.62809448,5893VT2RIB 98day
"POINT Z (-97.5957432803413 44.0964431912668 nan)",5.41232928,5.00000000,127.32766291,327,173,7209.75486981,15.94000000,10/12/2015 9:16:02 PM,314.62809448,5893VT2RIB 98day
"POINT Z (-97.5957296780029 44.0964527890166 nan)",5.41232928,5.00000000,127.32766291,328,173,7209.75486981,15.94000000,10/12/2015 9:16:02 PM,314.62809448,5893VT2RIB 98day
"POINT Z (-97.5957160756601 44.0964623867646 nan)",5.41232928,5.00000000,127.32766291,329,173,7209.75486981,15.94000000,10/12/2015 9:16:02 PM,314.62809448,5893VT2RIB 98day
"POINT Z (-97.5957024733129 44.096471984511 nan)",5.41232928,5.00000000,127.32766291,330,173,7209.75486981,15.94000000,10/12/2015 9:16:02 PM,314.62809448,5893VT2RIB 98day
"POINT Z (-97.5956888709613 44.0964815822557 nan)",5.41232928,5.00000000,127.32766291,331,173,7209.75486981,15.94000000,10/12/2015 9:16:02 PM,314.62809448,5893VT2RIB 98day
"POINT Z (-97.5957720330313 44.0964430774471 nan)",5.64198807,5.00000000,122.14475274,326,173,6916.27902675,15.94000000,10/12/2015 9:16:03 PM,312.88809448,5893VT2RIB 98day
"POINT Z (-97.5957588413549 44.0964529684258 nan)",5.64198807,5.00000000,122.14475274,327,173,6916.27902675,15.94000000,10/12/2015 9:16:03 PM,312.88809448,5893VT2RIB 98day
"POINT Z (-97.5957456496741 44.0964628594028 nan)",5.64198807,5.00000000,122.14475274,328,173,6916.27902675,15.94000000,10/12/2015 9:16:03 PM,312.88809448,5893VT2RIB 98day
"POINT Z (-97.5957324579889 44.0964727503783 nan)",5.64198807,5.00000000,122.14475274,329,173,6916.27902675,15.94000000,10/12/2015 9:16:03 PM,312.88809448,5893VT2RIB 98day
"POINT Z (-97.5957192662993 44.0964826413523 nan)",5.64198807,5.00000000,122.14475274,330,173,6916.27902675,15.94000000,10/12/2015 9:16:03 PM,312.88809448,5893VT2RIB 98day
"POINT Z (-97.5957060746053 44.0964925323245 nan)",5.64198807,5.00000000,122.14475274,331,173,6916.27902675,15.94000000,10/12/2015 9:16:03 PM,312.88809448,5893VT2RIB 98day
"POINT Z (-97.595788331862 44.0964537379653 nan)",5.83883846,5.00000000,133.71208528,326,173,7571.25977609,15.94000000,10/12/2015 9:16:04 PM,312.55809448,5893VT2RIB 98day
"POINT Z (-97.5957752194533 44.0964636835367 nan)",5.83883846,5.00000000,133.71208528,327,173,7571.25977609,15.94000000,10/12/2015 9:16:04 PM,312.55809448,5893VT2RIB 98day
"POINT Z (-97.5957621070403 44.0964736291065 nan)",5.83883846,5.00000000,133.71208528,328,173,7571.25977609,15.94000000,10/12/2015 9:16:04 PM,312.55809448,5893VT2RIB 98day
"POINT Z (-97.5957489946228 44.0964835746747 nan)",5.83883846,5.00000000,133.71208528,329,173,7571.25977609,15.94000000,10/12/2015 9:16:04 PM,312.55809448,5893VT2RIB 98day
"POINT Z (-97.5957358822009 44.0964935202414 nan)",5.83883846,5.00000000,133.71208528,330,173,7571.25977609,15.94000000,10/12/2015 9:16:04 PM,312.55809448,5893VT2RIB 98day
"POINT Z (-97.5957227697746 44.0965034658064 nan)",5.83883846,5.00000000,133.71208528,331,173,7571.25977609,15.94000000,10/12/2015 9:16:04 PM,312.55809448,5893VT2RIB 98day
"POINT Z (-97.5958068421443 44.0964660374333 nan)",6.65904844,5.00000000,117.24246699,326,173,6638.69042459,15.94000000,10/12/2015 9:16:05 PM,312.33809448,5893VT2RIB 98day
"POINT Z (-97.5957937828227 44.0964760192175 nan)",6.65904844,5.00000000,117.24246699,327,173,6638.69042459,15.94000000,10/12/2015 9:16:05 PM,312.33809448,5893VT2RIB 98day
"POINT Z (-97.5957807234967 44.0964860010001 nan)",6.65904844,5.00000000,117.24246699,328,173,6638.69042459,15.94000000,10/12/2015 9:16:05 PM,312.33809448,5893VT2RIB 98day
"POINT Z (-97.5957676641663 44.0964959827811 nan)",6.65904844,5.00000000,117.24246699,329,173,6638.69042459,15.94000000,10/12/2015 9:16:05 PM,312.33809448,5893VT2RIB 98day
"POINT Z (-97.5957546048315 44.0965059645606 nan)",6.65904844,5.00000000,117.24246699,330,173,6638.69042459,15.94000000,10/12/2015 9:16:05 PM,312.33809448,5893VT2RIB 98day
"POINT Z (-97.5957415454923 44.0965159463385 nan)",6.65904844,5.00000000,117.24246699,331,173,6638.69042459,15.94000000,10/12/2015 9:16:05 PM,312.33809448,5893VT2RIB 98day
"POINT Z (-97.5958255076847 44.0964781741109 nan)",6.56062324,5.00000000,126.67053872,326,173,7172.54220755,15.94000000,10/12/2015 9:16:06 PM,312.48809448,5893VT2RIB 98day
"POINT Z (-97.5958124121469 44.0964881312241 nan)",6.56062324,5.00000000,126.67053872,327,173,7172.54220755,15.94000000,10/12/2015 9:16:06 PM,312.48809448,5893VT2RIB 98day
"POINT Z (-97.5957993166048 44.0964980883356 nan)",6.56062324,5.00000000,126.67053872,328,173,7172.54220755,15.94000000,10/12/2015 9:16:06 PM,312.48809448,5893VT2RIB 98day
"POINT Z (-97.5957862210582 44.0965080454456 nan)",6.56062324,5.00000000,126.67053872,329,173,7172.54220755,15.94000000,10/12/2015 9:16:06 PM,312.48809448,5893VT2RIB 98day
"POINT Z (-97.5957731255073 44.096518002554 nan)",6.56062324,5.00000000,126.67053872,330,173,7172.54220755,15.94000000,10/12/2015 9:16:06 PM,312.48809448,5893VT2RIB 98day
"POINT Z (-97.595760029952 44.0965279596608 nan)",6.56062324,5.00000000,126.67053872,331,173,7172.54220755,15.94000000,10/12/2015 9:16:06 PM,312.48809448,5893VT2RIB 98day
"POINT Z (-97.5958424112801 44.0964882060406 nan)",6.10130565,5.00000000,136.20653138,326,173,7712.50446386,15.94000000,10/12/2015 9:16:07 PM,310.87809448,5893VT2RIB 98day
"POINT Z (-97.5958297091042 44.0964984243818 nan)",6.10130565,5.00000000,136.20653138,327,173,7712.50446386,15.94000000,10/12/2015 9:16:07 PM,310.87809448,5893VT2RIB 98day
"POINT Z (-97.5958170069239 44.0965086427215 nan)",6.10130565,5.00000000,136.20653138,328,173,7712.50446386,15.94000000,10/12/2015 9:16:07 PM,310.87809448,5893VT2RIB 98day
"POINT Z (-97.5958043047392 44.0965188610597 nan)",6.10130565,5.00000000,136.20653138,329,173,7712.50446386,15.94000000,10/12/2015 9:16:07 PM,310.87809448,5893VT2RIB 98day
"POINT Z (-97.5957916025501 44.0965290793965 nan)",6.10130565,5.00000000,136.20653138,330,173,7712.50446386,15.94000000,10/12/2015 9:16:07 PM,310.87809448,5893VT2RIB 98day
"POINT Z (-97.5957789003566 44.0965392977317 nan)",6.10130565,5.00000000,136.20653138,331,173,7712.50446386,15.94000000,10/12/2015 9:16:07 PM,310.87809448,5893VT2RIB 98day
"POINT Z (-97.5958609083751 44.0964987612994 nan)",6.49500644,5.00000000,120.72579991,326,173,6835.93265795,15.94000000,10/12/2015 9:16:08 PM,309.49809448,5893VT2RIB 98day
"POINT Z (-97.5958485513611 44.096509197137 nan)",6.49500644,5.00000000,120.72579991,327,173,6835.93265795,15.94000000,10/12/2015 9:16:08 PM,309.49809448,5893VT2RIB 98day
"POINT Z (-97.5958361943429 44.0965196329733 nan)",6.49500644,5.00000000,120.72579991,328,173,6835.93265795,15.94000000,10/12/2015 9:16:08 PM,309.49809448,5893VT2RIB 98day
"POINT Z (-97.5958238373202 44.0965300688081 nan)",6.49500644,5.00000000,120.72579991,329,173,6835.93265795,15.94000000,10/12/2015 9:16:08 PM,309.49809448,5893VT2RIB 98day
"POINT Z (-97.5958114802932 44.0965405046414 nan)",6.49500644,5.00000000,120.72579991,330,173,6835.93265795,15.94000000,10/12/2015 9:16:08 PM,309.49809448,5893VT2RIB 98day
"POINT Z (-97.5957991232619 44.0965509404734 nan)",6.49500644,5.00000000,120.72579991,331,173,6835.93265795,15.94000000,10/12/2015 9:16:08 PM,309.49809448,5893VT2RIB 98day
"POINT Z (-97.5958805421995 44.0965098965058 nan)",6.79028203,5.00000000,102.32159005,326,173,5793.81955360,15.94000000,10/12/2015 9:16:09 PM,308.45809448,5893VT2RIB 98day
"POINT Z (-97.5958684500558 44.0965204922608 nan)",6.79028203,5.00000000,102.32159005,327,173,5793.81955360,15.94000000,10/12/2015 9:16:09 PM,308.45809448,5893VT2RIB 98day
"POINT Z (-97.5958563579077 44.0965310880145 nan)",6.79028203,5.00000000,102.32159005,328,173,5793.81955360,15.94000000,10/12/2015 9:16:09 PM,308.45809448,5893VT2RIB 98day
"POINT Z (-97.5958442657554 44.0965416837668 nan)",6.79028203,5.00000000,102.32159005,329,173,5793.81955360,15.94000000,10/12/2015 9:16:09 PM,308.45809448,5893VT2RIB 98day
"POINT Z (-97.5958321735986 44.0965522795178 nan)",6.79028203,5.00000000,102.32159005,330,173,5793.81955360,15.94000000,10/12/2015 9:16:09 PM,308.45809448,5893VT2RIB 98day
"POINT Z (-97.5958200814376 44.0965628752674 nan)",6.79028203,5.00000000,102.32159005,331,173,5793.81955360,15.94000000,10/12/2015 9:16:09 PM,308.45809448,5893VT2RIB 98day
"POINT Z (-97.5959001790161 44.096520575575 nan)",6.69185683,5.00000000,103.82655690,326,173,5879.03615260,15.94000000,10/12/2015 9:16:10 PM,307.37809448,5893VT2RIB 98day
"POINT Z (-97.5958883661457 44.0965313337023 nan)",6.69185683,5.00000000,103.82655690,327,173,5879.03615260,15.94000000,10/12/2015 9:16:10 PM,307.37809448,5893VT2RIB 98day
"POINT Z (-97.595876553271 44.0965420918283 nan)",6.69185683,5.00000000,103.82655690,328,173,5879.03615260,15.94000000,10/12/2015 9:16:10 PM,307.37809448,5893VT2RIB 98day
"POINT Z (-97.595864740392 44.096552849953 nan)",6.69185683,5.00000000,103.82655690,329,173,5879.03615260,15.94000000,10/12/2015 9:16:10 PM,307.37809448,5893VT2RIB 98day
"POINT Z (-97.5958529275088 44.0965636080764 nan)",6.69185683,5.00000000,103.82655690,330,173,5879.03615260,15.94000000,10/12/2015 9:16:10 PM,307.37809448,5893VT2RIB 98day
"POINT Z (-97.5958411146212 44.0965743661986 nan)",6.69185683,5.00000000,103.82655690,331,173,5879.03615260,15.94000000,10/12/2015 9:16:10 PM,307.37809448,5893VT2RIB 98day
"POINT Z (-97.5959206318752 44.0965319498795 nan)",6.79028203,5.00000000,134.62496016,326,173,7622.95020402,15.94000000,10/12/2015 9:16:11 PM,307.29809448,5893VT2RIB 98day
"POINT Z (-97.5959088398612 44.096542719885 nan)",6.79028203,5.00000000,134.62496016,327,173,7622.95020402,15.94000000,10/12/2015 9:16:11 PM,307.29809448,5893VT2RIB 98day
"POINT Z (-97.5958970478429 44.0965534898892 nan)",6.79028203,5.00000000,134.62496016,328,173,7622.95020402,15.94000000,10/12/2015 9:16:11 PM,307.29809448,5893VT2RIB 98day
"POINT Z (-97.5958852558202 44.0965642598921 nan)",6.79028203,5.00000000,134.62496016,329,173,7622.95020402,15.94000000,10/12/2015 9:16:11 PM,307.29809448,5893VT2RIB 98day
"POINT Z (-97.5958734637933 44.0965750298937 nan)",6.79028203,5.00000000,134.62496016,330,173,7622.95020402,15.94000000,10/12/2015 9:16:11 PM,307.29809448,5893VT2RIB 98day
"POINT Z (-97.5958616717621 44.096585799894 nan)",6.79028203,5.00000000,134.62496016,331,173,7622.95020402,15.94000000,10/12/2015 9:16:11 PM,307.29809448,5893VT2RIB 98day
"POINT Z (-97.5959424598747 44.0965440903074 nan)",7.15117442,5.00000000,127.83095395,326,173,7238.24921387,15.94000000,10/12/2015 9:16:12 PM,307.75809448,5893VT2RIB 98day
"POINT Z (-97.5959305482609 44.0965547917417 nan)",7.15117442,5.00000000,127.83095395,327,173,7238.24921387,15.94000000,10/12/2015 9:16:12 PM,307.75809448,5893VT2RIB 98day
"POINT Z (-97.5959186366428 44.0965654931748 nan)",7.15117442,5.00000000,127.83095395,328,173,7238.24921387,15.94000000,10/12/2015 9:16:12 PM,307.75809448,5893VT2RIB 98day
"POINT Z (-97.5959067250203 44.0965761946065 nan)",7.15117442,5.00000000,127.83095395,329,173,7238.24921387,15.94000000,10/12/2015 9:16:12 PM,307.75809448,5893VT2RIB 98day
"POINT Z (-97.5958948133936 44.0965868960369 nan)",7.15117442,5.00000000,127.83095395,330,173,7238.24921387,15.94000000,10/12/2015 9:16:12 PM,307.75809448,5893VT2RIB 98day
"POINT Z (-97.5958829017625 44.096597597466 nan)",7.15117442,5.00000000,127.83095395,331,173,7238.24921387,15.94000000,10/12/2015 9:16:12 PM,307.75809448,5893VT2RIB 98day
"POINT Z (-97.5959642664288 44.0965567218944 nan)",7.18398282,5.00000000,140.36891888,326,173,8007.25515802,16.56000000,10/12/2015 9:16:13 PM,308.48809448,5893VT2RIB 98day
"POINT Z (-97.5959521665934 44.096567313094 nan)",7.18398282,5.00000000,140.36891888,327,173,8007.25515802,16.56000000,10/12/2015 9:16:13 PM,308.48809448,5893VT2RIB 98day
"POINT Z (-97.5959400667536 44.0965779042922 nan)",7.18398282,5.00000000,140.36891888,328,173,8007.25515802,16.56000000,10/12/2015 9:16:13 PM,308.48809448,5893VT2RIB 98day
"POINT Z (-97.5959279669095 44.0965884954891 nan)",7.18398282,5.00000000,140.36891888,329,173,8007.25515802,16.56000000,10/12/2015 9:16:13 PM,308.48809448,5893VT2RIB 98day
"POINT Z (-97.5959158670611 44.0965990866846 nan)",7.18398282,5.00000000,140.36891888,330,173,8007.25515802,16.56000000,10/12/2015 9:16:13 PM,308.48809448,5893VT2RIB 98day
"POINT Z (-97.5959037672083 44.0966096778788 nan)",7.18398282,5.00000000,140.36891888,331,173,8007.25515802,16.56000000,10/12/2015 9:16:13 PM,308.48809448,5893VT2RIB 98day
"POINT Z (-97.595986152189 44.0965687723438 nan)",7.31521641,5.00000000,137.85072709,326,173,7863.60659586,16.56000000,10/12/2015 9:16:14 PM,308.08809448,5893VT2RIB 98day
"POINT Z (-97.5959741552495 44.0965794241636 nan)",7.31521641,5.00000000,137.85072709,327,173,7863.60659586,16.56000000,10/12/2015 9:16:14 PM,308.08809448,5893VT2RIB 98day
"POINT Z (-97.5959621583056 44.0965900759821 nan)",7.31521641,5.00000000,137.85072709,328,173,7863.60659586,16.56000000,10/12/2015 9:16:14 PM,308.08809448,5893VT2RIB 98day
"POINT Z (-97.5959501613575 44.0966007277992 nan)",7.31521641,5.00000000,137.85072709,329,173,7863.60659586,16.56000000,10/12/2015 9:16:14 PM,308.08809448,5893VT2RIB 98day
"POINT Z (-97.595938164405 44.0966113796151 nan)",7.31521641,5.00000000,137.85072709,330,173,7863.60659586,16.56000000,10/12/2015 9:16:14 PM,308.08809448,5893VT2RIB 98day
"POINT Z (-97.5959261674481 44.0966220314295 nan)",7.31521641,5.00000000,137.85072709,331,173,7863.60659586,16.56000000,10/12/2015 9:16:14 PM,308.08809448,5893VT2RIB 98day
"POINT Z (-97.5960086912953 44.0965817785432 nan)",7.41364161,5.00000000,130.11661379,326,173,7422.41389019,16.56000000,10/12/2015 9:16:15 PM,308.83809448,5893VT2RIB 98day
"POINT Z (-97.5959965019133 44.0965923162833 nan)",7.41364161,5.00000000,130.11661379,327,173,7422.41389019,16.56000000,10/12/2015 9:16:15 PM,308.83809448,5893VT2RIB 98day
"POINT Z (-97.5959843125269 44.096602854022 nan)",7.41364161,5.00000000,130.11661379,328,173,7422.41389019,16.56000000,10/12/2015 9:16:15 PM,308.83809448,5893VT2RIB 98day
"POINT Z (-97.5959721231362 44.0966133917593 nan)",7.41364161,5.00000000,130.11661379,329,173,7422.41389019,16.56000000,10/12/2015 9:16:15 PM,308.83809448,5893VT2RIB 98day
"POINT Z (-97.5959599337411 44.0966239294953 nan)",7.41364161,5.00000000,130.11661379,330,173,7422.41389019,16.56000000,10/12/2015 9:16:15 PM,308.83809448,5893VT2RIB 98day
"POINT Z (-97.5959477443417 44.0966344672298 nan)",7.41364161,5.00000000,130.11661379,331,173,7422.41389019,16.56000000,10/12/2015 9:16:15 PM,308.83809448,5893VT2RIB 98day
"POINT Z (-97.596031354506 44.0965949446112 nan)",7.57768361,5.00000000,127.29984419,326,173,7261.73316430,16.56000000,10/12/2015 9:16:16 PM,309.08809448,5893VT2RIB 98day
"POINT Z (-97.5960191014397 44.0966054439241 nan)",7.57768361,5.00000000,127.29984419,327,173,7261.73316430,16.56000000,10/12/2015 9:16:16 PM,309.08809448,5893VT2RIB 98day
"POINT Z (-97.596006848369 44.0966159432356 nan)",7.57768361,5.00000000,127.29984419,328,173,7261.73316430,16.56000000,10/12/2015 9:16:16 PM,309.08809448,5893VT2RIB 98day
"POINT Z (-97.595994595294 44.0966264425457 nan)",7.57768361,5.00000000,127.29984419,329,173,7261.73316430,16.56000000,10/12/2015 9:16:16 PM,309.08809448,5893VT2RIB 98day
"POINT Z (-97.5959823422147 44.0966369418545 nan)",7.57768361,5.00000000,127.29984419,330,173,7261.73316430,16.56000000,10/12/2015 9:16:16 PM,309.08809448,5893VT2RIB 98day
"POINT Z (-97.595970089131 44.0966474411618 nan)",7.57768361,5.00000000,127.29984419,331,173,7261.73316430,16.56000000,10/12/2015 9:16:16 PM,309.08809448,5893VT2RIB 98day
"POINT Z (-97.5960539186281 44.0966086694181 nan)",7.64330040,5.00000000,131.49314192,326,173,7500.93727978,16.56000000,10/12/2015 9:16:17 PM,309.66809448,5893VT2RIB 98day
"POINT Z (-97.596041518713 44.0966190788083 nan)",7.64330040,5.00000000,131.49314192,327,173,7500.93727978,16.56000000,10/12/2015 9:16:17 PM,309.66809448,5893VT2RIB 98day
"POINT Z (-97.5960291187935 44.096629488197 nan)",7.64330040,5.00000000,131.49314192,328,173,7500.93727978,16.56000000,10/12/2015 9:16:17 PM,309.66809448,5893VT2RIB 98day
"POINT Z (-97.5960167188696 44.0966398975843 nan)",7.64330040,5.00000000,131.49314192,329,173,7500.93727978,16.56000000,10/12/2015 9:16:17 PM,309.66809448,5893VT2RIB 98day
"POINT Z (-97.5960043189414 44.0966503069702 nan)",7.64330040,5.00000000,131.49314192,330,173,7500.93727978,16.56000000,10/12/2015 9:16:17 PM,309.66809448,5893VT2RIB 98day
"POINT Z (-97.5959919190089 44.0966607163547 nan)",7.64330040,5.00000000,131.49314192,331,173,7500.93727978,16.56000000,10/12/2015 9:16:17 PM,309.66809448,5893VT2RIB 98day
"POINT Z (-97.596076232756 44.0966222628064 nan)",7.57768361,5.00000000,136.48254682,326,173,7785.55799034,16.56000000,10/12/2015 9:16:18 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5960637247897 44.0966326048412 nan)",7.57768361,5.00000000,136.48254682,327,173,7785.55799034,16.56000000,10/12/2015 9:16:18 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5960512168191 44.0966429468747 nan)",7.57768361,5.00000000,136.48254682,328,173,7785.55799034,16.56000000,10/12/2015 9:16:18 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.596038708844 44.0966532889066 nan)",7.57768361,5.00000000,136.48254682,329,173,7785.55799034,16.56000000,10/12/2015 9:16:18 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5960262008647 44.0966636309372 nan)",7.57768361,5.00000000,136.48254682,330,173,7785.55799034,16.56000000,10/12/2015 9:16:18 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5960136928809 44.0966739729663 nan)",7.57768361,5.00000000,136.48254682,331,173,7785.55799034,16.56000000,10/12/2015 9:16:18 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5960974106286 44.0966349028061 nan)",7.28240802,5.00000000,131.30552503,326,173,7490.23526925,16.56000000,10/12/2015 9:16:19 PM,309.83809448,5893VT2RIB 98day
"POINT Z (-97.5960849679133 44.0966452856411 nan)",7.28240802,5.00000000,131.30552503,327,173,7490.23526925,16.56000000,10/12/2015 9:16:19 PM,309.83809448,5893VT2RIB 98day
"POINT Z (-97.5960725251936 44.0966556684746 nan)",7.28240802,5.00000000,131.30552503,328,173,7490.23526925,16.56000000,10/12/2015 9:16:19 PM,309.83809448,5893VT2RIB 98day
"POINT Z (-97.5960600824695 44.0966660513067 nan)",7.28240802,5.00000000,131.30552503,329,173,7490.23526925,16.56000000,10/12/2015 9:16:19 PM,309.83809448,5893VT2RIB 98day
"POINT Z (-97.5960476397411 44.0966764341374 nan)",7.28240802,5.00000000,131.30552503,330,173,7490.23526925,16.56000000,10/12/2015 9:16:19 PM,309.83809448,5893VT2RIB 98day
"POINT Z (-97.5960351970083 44.0966868169666 nan)",7.28240802,5.00000000,131.30552503,331,173,7490.23526925,16.56000000,10/12/2015 9:16:19 PM,309.83809448,5893VT2RIB 98day
"POINT Z (-97.5961184437629 44.0966476530662 nan)",7.21679122,5.00000000,134.90989280,326,173,7695.84326268,16.56000000,10/12/2015 9:16:20 PM,309.80809448,5893VT2RIB 98day
"POINT Z (-97.5961060085939 44.0966580405971 nan)",7.21679122,5.00000000,134.90989280,327,173,7695.84326268,16.56000000,10/12/2015 9:16:20 PM,309.80809448,5893VT2RIB 98day
"POINT Z (-97.5960935734204 44.0966684281266 nan)",7.21679122,5.00000000,134.90989280,328,173,7695.84326268,16.56000000,10/12/2015 9:16:20 PM,309.80809448,5893VT2RIB 98day
"POINT Z (-97.5960811382427 44.0966788156547 nan)",7.21679122,5.00000000,134.90989280,329,173,7695.84326268,16.56000000,10/12/2015 9:16:20 PM,309.80809448,5893VT2RIB 98day
"POINT Z (-97.5960687030605 44.0966892031813 nan)",7.21679122,5.00000000,134.90989280,330,173,7695.84326268,16.56000000,10/12/2015 9:16:20 PM,309.80809448,5893VT2RIB 98day
"POINT Z (-97.596056267874 44.0966995907065 nan)",7.21679122,5.00000000,134.90989280,331,173,7695.84326268,16.56000000,10/12/2015 9:16:20 PM,309.80809448,5893VT2RIB 98day
"POINT Z (-97.5961395694872 44.0966603648564 nan)",7.18398282,5.00000000,127.87085559,326,173,7294.31090922,16.56000000,10/12/2015 9:16:21 PM,310.08809448,5893VT2RIB 98day
"POINT Z (-97.5961270640284 44.0966707084713 nan)",7.18398282,5.00000000,127.87085559,327,173,7294.31090922,16.56000000,10/12/2015 9:16:21 PM,310.08809448,5893VT2RIB 98day
"POINT Z (-97.5961145585653 44.0966810520847 nan)",7.18398282,5.00000000,127.87085559,328,173,7294.31090922,16.56000000,10/12/2015 9:16:21 PM,310.08809448,5893VT2RIB 98day
"POINT Z (-97.5961020530978 44.0966913956967 nan)",7.18398282,5.00000000,127.87085559,329,173,7294.31090922,16.56000000,10/12/2015 9:16:21 PM,310.08809448,5893VT2RIB 98day
"POINT Z (-97.596089547626 44.0967017393072 nan)",7.18398282,5.00000000,127.87085559,330,173,7294.31090922,16.56000000,10/12/2015 9:16:21 PM,310.08809448,5893VT2RIB 98day
"POINT Z (-97.5960770421497 44.0967120829163 nan)",7.18398282,5.00000000,127.87085559,331,173,7294.31090922,16.56000000,10/12/2015 9:16:21 PM,310.08809448,5893VT2RIB 98day
"POINT Z (-97.5961606157471 44.0966729797834 nan)",7.18398282,5.00000000,142.63423833,326,173,8136.47630803,16.56000000,10/12/2015 9:16:22 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5961481077844 44.0966833218274 nan)",7.18398282,5.00000000,142.63423833,327,173,8136.47630803,16.56000000,10/12/2015 9:16:22 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5961355998173 44.0966936638701 nan)",7.18398282,5.00000000,142.63423833,328,173,8136.47630803,16.56000000,10/12/2015 9:16:22 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5961230918458 44.0967040059113 nan)",7.18398282,5.00000000,142.63423833,329,173,8136.47630803,16.56000000,10/12/2015 9:16:22 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.59611058387 44.096714347951 nan)",7.18398282,5.00000000,142.63423833,330,173,8136.47630803,16.56000000,10/12/2015 9:16:22 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5960980758898 44.0967246899893 nan)",7.18398282,5.00000000,142.63423833,331,173,8136.47630803,16.56000000,10/12/2015 9:16:22 PM,310.09809448,5893VT2RIB 98day
"POINT Z (-97.5961817512247 44.0966859937667 nan)",7.21679122,5.00000000,140.04187643,326,173,7988.59579590,16.56000000,10/12/2015 9:16:23 PM,310.48809448,5893VT2RIB 98day
"POINT Z (-97.596169145871 44.0966962742175 nan)",7.21679122,5.00000000,140.04187643,327,173,7988.59579590,16.56000000,10/12/2015 9:16:23 PM,310.48809448,5893VT2RIB 98day
"POINT Z (-97.5961565405128 44.0967065546668 nan)",7.21679122,5.00000000,140.04187643,328,173,7988.59579590,16.56000000,10/12/2015 9:16:23 PM,310.48809448,5893VT2RIB 98day
"POINT Z (-97.5961439351503 44.0967168351146 nan)",7.21679122,5.00000000,140.04187643,329,173,7988.59579590,16.56000000,10/12/2015 9:16:23 PM,310.48809448,5893VT2RIB 98day
"POINT Z (-97.5961313297834 44.0967271155609 nan)",7.21679122,5.00000000,140.04187643,330,173,7988.59579590,16.56000000,10/12/2015 9:16:23 PM,310.48809448,5893VT2RIB 98day
"POINT Z (-97.5961187244121 44.0967373960058 nan)",7.21679122,5.00000000,140.04187643,331,173,7988.59579590,16.56000000,10/12/2015 9:16:23 PM,310.48809448,5893VT2RIB 98day
"POINT Z (-97.5962031229871 44.0966988684958 nan)",7.31521641,5.00000000,144.67804149,326,173,8253.06727704,16.56000000,10/12/2015 9:16:24 PM,310.56809448,5893VT2RIB 98day
"POINT Z (-97.5961904977284 44.0967091362549 nan)",7.31521641,5.00000000,144.67804149,327,173,8253.06727704,16.56000000,10/12/2015 9:16:24 PM,310.56809448,5893VT2RIB 98day
"POINT Z (-97.5961778724653 44.0967194040126 nan)",7.31521641,5.00000000,144.67804149,328,173,8253.06727704,16.56000000,10/12/2015 9:16:24 PM,310.56809448,5893VT2RIB 98day
"POINT Z (-97.5961652471978 44.0967296717688 nan)",7.31521641,5.00000000,144.67804149,329,173,8253.06727704,16.56000000,10/12/2015 9:16:24 PM,310.56809448,5893VT2RIB 98day
"POINT Z (-97.596152621926 44.0967399395235 nan)",7.31521641,5.00000000,144.67804149,330,173,8253.06727704,16.56000000,10/12/2015 9:16:24 PM,310.56809448,5893VT2RIB 98day
