"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Precipitation (mm)
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Apr"	"4"	1.86
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"May"	"5"	3.33
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Jun"	"6"	2.30
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Jul"	"7"	0.68
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Aug"	"8"	0.80
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Sep"	"9"	1.39
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Oct"	"10"	1.27
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Nov"	"11"	2.15
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1991"	"1991"	"Dec"	"12"	0.80
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Jan"	"1"	0.41
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Feb"	"2"	0.84
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Mar"	"3"	0.60
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Apr"	"4"	1.17
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"May"	"5"	1.02
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Jun"	"6"	3.23
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Jul"	"7"	1.58
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Aug"	"8"	0.50
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Sep"	"9"	0.73
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Oct"	"10"	0.94
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Nov"	"11"	1.25
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1992"	"1992"	"Dec"	"12"	1.10
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Jan"	"1"	1.05
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Feb"	"2"	1.58
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Mar"	"3"	1.68
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Apr"	"4"	2.16
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"May"	"5"	2.33
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Jun"	"6"	3.06
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Jul"	"7"	3.19
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Aug"	"8"	2.15
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Sep"	"9"	0.19
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Oct"	"10"	1.09
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Nov"	"11"	0.34
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1993"	"1993"	"Dec"	"12"	0.48
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Jan"	"1"	0.56
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Feb"	"2"	1.65
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Mar"	"3"	0.65
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Apr"	"4"	1.45
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"May"	"5"	2.08
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Jun"	"6"	1.02
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Jul"	"7"	0.99
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Aug"	"8"	0.49
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Sep"	"9"	0.28
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Oct"	"10"	2.25
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Nov"	"11"	1.21
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1994"	"1994"	"Dec"	"12"	1.14
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Jan"	"1"	1.82
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Feb"	"2"	0.72
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Mar"	"3"	2.08
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Apr"	"4"	2.69
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"May"	"5"	3.31
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Jun"	"6"	3.68
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Jul"	"7"	2.01
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Aug"	"8"	0.70
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Sep"	"9"	1.44
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Oct"	"10"	1.03
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Nov"	"11"	1.97
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1995"	"1995"	"Dec"	"12"	1.25
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Jan"	"1"	1.64
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Feb"	"2"	1.85
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Mar"	"3"	1.68
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"Apr"	"4"	1.77
	"Montana"	"30"	"Beaverhead County, MT"	"30001"	"1996"	"1996"	"May"	"5"	2.82
