#Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Swth Wdth(ft),Yld Vol(Dry)(bu/ac),Mark ID,Yld Mass(Wet)(lb/ac),Moisture(%),Desc,Hding Veh(deg)
Longitude,Latitude,Field,Dataset,Product,ObjId,Distance,Swath,Yield,MarkID,YldMassWet,Moisture,Desc,Heading
-97.59948384,44.09694179,Stevens Middle,Stevens Middle-Corn,VarE,487,6.134,5.000,101.19,330,5698.6,15.48,10/12/2015 8:50:29 PM,89.10
-97.59948386,44.09692807,Stevens Middle,Stevens Middle-Corn,VarE,488,6.134,5.000,101.19,331,5698.6,15.48,10/12/2015 8:50:29 PM,89.10
-97.59946083,44.09699699,Stevens Middle,Stevens Middle-Corn,VarE,489,6.036,5.000,135.71,326,7642.5,15.48,10/12/2015 8:50:30 PM,89.04
-97.59946083,44.09698327,Stevens Middle,Stevens Middle-Corn,VarE,490,6.036,5.000,135.71,327,7642.5,15.48,10/12/2015 8:50:30 PM,89.04
-97.59946084,44.09696956,Stevens Middle,Stevens Middle-Corn,VarE,491,6.036,5.000,135.71,328,7642.5,15.48,10/12/2015 8:50:30 PM,89.04
-97.59946084,44.09695584,Stevens Middle,Stevens Middle-Corn,VarE,492,6.036,5.000,135.71,329,7642.5,15.48,10/12/2015 8:50:30 PM,89.04
-97.59946085,44.09694212,Stevens Middle,Stevens Middle-Corn,VarE,493,6.036,5.000,135.71,330,7642.5,15.48,10/12/2015 8:50:30 PM,89.04
-97.59946085,44.09692840,Stevens Middle,Stevens Middle-Corn,VarE,494,6.036,5.000,135.71,331,7642.5,15.48,10/12/2015 8:50:30 PM,89.04
-97.59943868,44.09699765,Stevens Middle,Stevens Middle-Corn,VarE,495,6.036,5.000,128.27,326,7223.6,15.48,10/12/2015 8:50:31 PM,88.01
-97.59943834,44.09698393,Stevens Middle,Stevens Middle-Corn,VarE,496,6.036,5.000,128.27,327,7223.6,15.48,10/12/2015 8:50:31 PM,88.01
-97.59943800,44.09697021,Stevens Middle,Stevens Middle-Corn,VarE,497,6.036,5.000,128.27,328,7223.6,15.48,10/12/2015 8:50:31 PM,88.01
-97.59943767,44.09695650,Stevens Middle,Stevens Middle-Corn,VarE,498,6.036,5.000,128.27,329,7223.6,15.48,10/12/2015 8:50:31 PM,88.01
-97.59943733,44.09694278,Stevens Middle,Stevens Middle-Corn,VarE,499,6.036,5.000,128.27,330,7223.6,15.48,10/12/2015 8:50:31 PM,88.01
-97.59943699,44.09692906,Stevens Middle,Stevens Middle-Corn,VarE,500,6.036,5.000,128.27,331,7223.6,15.48,10/12/2015 8:50:31 PM,88.01
-97.59941690,44.09699861,Stevens Middle,Stevens Middle-Corn,VarE,501,5.872,5.000,125.56,326,7071.0,15.48,10/12/2015 8:50:32 PM,87.31
-97.59941633,44.09698490,Stevens Middle,Stevens Middle-Corn,VarE,502,5.872,5.000,125.56,327,7071.0,15.48,10/12/2015 8:50:32 PM,87.31
-97.59941576,44.09697118,Stevens Middle,Stevens Middle-Corn,VarE,503,5.872,5.000,125.56,328,7071.0,15.48,10/12/2015 8:50:32 PM,87.31
-97.59941519,44.09695747,Stevens Middle,Stevens Middle-Corn,VarE,504,5.872,5.000,125.56,329,7071.0,15.48,10/12/2015 8:50:32 PM,87.31
-97.59941462,44.09694376,Stevens Middle,Stevens Middle-Corn,VarE,505,5.872,5.000,125.56,330,7071.0,15.48,10/12/2015 8:50:32 PM,87.31
-97.59941405,44.09693004,Stevens Middle,Stevens Middle-Corn,VarE,506,5.872,5.000,125.56,331,7071.0,15.48,10/12/2015 8:50:32 PM,87.31
-97.59939594,44.09699911,Stevens Middle,Stevens Middle-Corn,VarE,507,5.412,5.000,99.05,326,5578.1,15.48,10/12/2015 8:50:33 PM,87.71
-97.59939550,44.09698539,Stevens Middle,Stevens Middle-Corn,VarE,508,5.412,5.000,99.05,327,5578.1,15.48,10/12/2015 8:50:33 PM,87.71
-97.59939507,44.09697167,Stevens Middle,Stevens Middle-Corn,VarE,509,5.412,5.000,99.05,328,5578.1,15.48,10/12/2015 8:50:33 PM,87.71
-97.59939463,44.09695796,Stevens Middle,Stevens Middle-Corn,VarE,510,5.412,5.000,99.05,329,5578.1,15.48,10/12/2015 8:50:33 PM,87.71
-97.59939419,44.09694424,Stevens Middle,Stevens Middle-Corn,VarE,511,5.412,5.000,99.05,330,5578.1,15.48,10/12/2015 8:50:33 PM,87.71
-97.59939375,44.09693053,Stevens Middle,Stevens Middle-Corn,VarE,512,5.412,5.000,99.05,331,5578.1,15.48,10/12/2015 8:50:33 PM,87.71
-97.59938554,44.09699935,Stevens Middle,Stevens Middle-Corn,VarE,513,2.755,5.000,192.17,326,10822,15.48,10/12/2015 8:50:34 PM,87.69
-97.59938509,44.09698564,Stevens Middle,Stevens Middle-Corn,VarE,514,2.755,5.000,192.17,327,10822,15.48,10/12/2015 8:50:34 PM,87.69
-97.59938465,44.09697192,Stevens Middle,Stevens Middle-Corn,VarE,515,2.755,5.000,192.17,328,10822,15.48,10/12/2015 8:50:34 PM,87.69
-97.59938420,44.09695821,Stevens Middle,Stevens Middle-Corn,VarE,516,2.755,5.000,192.17,329,10822,15.48,10/12/2015 8:50:34 PM,87.69
-97.59938376,44.09694449,Stevens Middle,Stevens Middle-Corn,VarE,517,2.755,5.000,192.17,330,10822,15.48,10/12/2015 8:50:34 PM,87.69
-97.59938331,44.09693077,Stevens Middle,Stevens Middle-Corn,VarE,518,2.755,5.000,192.17,331,10822,15.48,10/12/2015 8:50:34 PM,87.69
-97.59959118,44.09692702,Stevens Middle,Stevens Middle-Corn,VarE,519,6.922,5.000,22.84,329,1285.7,15.43,10/12/2015 8:50:57 PM,89.31
-97.59959127,44.09691330,Stevens Middle,Stevens Middle-Corn,VarE,520,6.922,5.000,22.84,330,1285.7,15.43,10/12/2015 8:50:57 PM,89.31
-97.59959136,44.09689958,Stevens Middle,Stevens Middle-Corn,VarE,521,6.922,5.000,22.84,331,1285.7,15.43,10/12/2015 8:50:57 PM,89.31
-97.59956369,44.09691357,Stevens Middle,Stevens Middle-Corn,VarE,522,7.151,5.000,47.24,330,2645.5,1.000,10/12/2015 8:50:58 PM,88.60
-97.59956355,44.09689985,Stevens Middle,Stevens Middle-Corn,VarE,523,7.151,5.000,47.24,331,2645.5,1.000,10/12/2015 8:50:58 PM,88.60
-97.59953592,44.09691415,Stevens Middle,Stevens Middle-Corn,VarE,524,7.282,5.000,37.72,330,2123.1,15.43,10/12/2015 8:50:59 PM,88.38
-97.59953570,44.09690043,Stevens Middle,Stevens Middle-Corn,VarE,525,7.282,5.000,37.72,331,2123.1,15.43,10/12/2015 8:50:59 PM,88.38
-97.59950864,44.09691472,Stevens Middle,Stevens Middle-Corn,VarE,526,7.151,5.000,49.15,330,2766.4,15.43,10/12/2015 8:51:00 PM,88.22
-97.59950837,44.09690100,Stevens Middle,Stevens Middle-Corn,VarE,527,7.151,5.000,49.15,331,2766.4,15.43,10/12/2015 8:51:00 PM,88.22
-97.59948305,44.09691519,Stevens Middle,Stevens Middle-Corn,VarE,528,6.757,5.000,66.66,330,3751.8,15.43,10/12/2015 8:51:01 PM,88.35
-97.59948283,44.09690147,Stevens Middle,Stevens Middle-Corn,VarE,529,6.757,5.000,66.66,331,3751.8,15.43,10/12/2015 8:51:01 PM,88.35
-97.59945786,44.09691536,Stevens Middle,Stevens Middle-Corn,VarE,530,6.659,5.000,90.96,330,5119.6,15.43,10/12/2015 8:51:02 PM,88.72
-97.59945775,44.09690164,Stevens Middle,Stevens Middle-Corn,VarE,531,6.659,5.000,90.96,331,5119.6,15.43,10/12/2015 8:51:02 PM,88.72
-97.59943385,44.09692954,Stevens Middle,Stevens Middle-Corn,VarE,532,6.331,5.000,77.80,329,4378.7,15.43,10/12/2015 8:51:02 PM,88.27
-97.59943360,44.09691583,Stevens Middle,Stevens Middle-Corn,VarE,533,6.331,5.000,77.80,330,4378.7,15.43,10/12/2015 8:51:02 PM,88.27
-97.59943334,44.09690211,Stevens Middle,Stevens Middle-Corn,VarE,534,6.331,5.000,77.80,331,4378.7,15.43,10/12/2015 8:51:02 PM,88.27
-97.59940998,44.09691631,Stevens Middle,Stevens Middle-Corn,VarE,535,6.200,5.000,121.10,330,6815.6,15.43,10/12/2015 8:51:04 PM,88.28
-97.59940974,44.09690259,Stevens Middle,Stevens Middle-Corn,VarE,536,6.200,5.000,121.10,331,6815.6,15.43,10/12/2015 8:51:04 PM,88.28
-97.59939073,44.09691680,Stevens Middle,Stevens Middle-Corn,VarE,537,5.019,5.000,111.43,330,6271.6,15.43,10/12/2015 8:51:05 PM,88.01
-97.59939039,44.09690308,Stevens Middle,Stevens Middle-Corn,VarE,538,5.019,5.000,111.43,331,6271.6,15.43,10/12/2015 8:51:05 PM,88.01
-97.59938537,44.09695807,Stevens Middle,Stevens Middle-Corn,VarE,539,1.672,5.000,128.85,327,7252.1,15.43,10/12/2015 8:51:06 PM,88.09
-97.59938506,44.09694435,Stevens Middle,Stevens Middle-Corn,VarE,540,1.672,5.000,128.85,328,7252.1,15.43,10/12/2015 8:51:06 PM,88.09
-97.59938475,44.09693063,Stevens Middle,Stevens Middle-Corn,VarE,541,1.672,5.000,128.85,329,7252.1,15.43,10/12/2015 8:51:06 PM,88.09
-97.59938444,44.09691692,Stevens Middle,Stevens Middle-Corn,VarE,542,1.672,5.000,128.85,330,7252.1,15.43,10/12/2015 8:51:06 PM,88.09
-97.59938412,44.09690320,Stevens Middle,Stevens Middle-Corn,VarE,543,1.672,5.000,128.85,331,7252.1,15.43,10/12/2015 8:51:06 PM,88.09
-97.59962041,44.09691930,Stevens Middle,Stevens Middle-Corn,VarE,544,1.902,5.000,0.00,331,0.00,16.58,10/12/2015 8:51:31 PM,172.55
-97.59961989,44.09691378,Stevens Middle,Stevens Middle-Corn,VarE,545,2.296,5.000,0.00,331,0.00,16.58,10/12/2015 8:51:32 PM,173.75
-97.59961939,44.09690443,Stevens Middle,Stevens Middle-Corn,VarE,546,3.838,5.000,623.67,331,35585,16.58,10/12/2015 8:51:32 PM,175.67
-97.59952367,44.09689179,Stevens Middle,Stevens Middle-Corn,VarE,547,5.708,5.000,114.81,326,6550.7,16.58,10/12/2015 8:51:33 PM,177.34
-97.59954270,44.09689138,Stevens Middle,Stevens Middle-Corn,VarE,548,5.708,5.000,114.81,327,6550.7,16.58,10/12/2015 8:51:33 PM,177.34
-97.59956173,44.09689098,Stevens Middle,Stevens Middle-Corn,VarE,549,5.708,5.000,114.81,328,6550.7,16.58,10/12/2015 8:51:33 PM,177.34
-97.59958076,44.09689058,Stevens Middle,Stevens Middle-Corn,VarE,550,5.708,5.000,114.81,329,6550.7,16.58,10/12/2015 8:51:33 PM,177.34
-97.59959979,44.09689017,Stevens Middle,Stevens Middle-Corn,VarE,551,5.708,5.000,114.81,330,6550.7,16.58,10/12/2015 8:51:33 PM,177.34
-97.59961881,44.09688977,Stevens Middle,Stevens Middle-Corn,VarE,552,5.708,5.000,114.81,331,6550.7,16.58,10/12/2015 8:51:33 PM,177.34
-97.59952311,44.09687211,Stevens Middle,Stevens Middle-Corn,VarE,553,6.856,5.000,123.81,326,7064.4,16.58,10/12/2015 8:51:35 PM,178.74
-97.59954214,44.09687204,Stevens Middle,Stevens Middle-Corn,VarE,554,6.856,5.000,123.81,327,7064.4,16.58,10/12/2015 8:51:35 PM,178.74
-97.59956118,44.09687198,Stevens Middle,Stevens Middle-Corn,VarE,555,6.856,5.000,123.81,328,7064.4,16.58,10/12/2015 8:51:35 PM,178.74
-97.59958022,44.09687191,Stevens Middle,Stevens Middle-Corn,VarE,556,6.856,5.000,123.81,329,7064.4,16.58,10/12/2015 8:51:35 PM,178.74
-97.59959925,44.09687184,Stevens Middle,Stevens Middle-Corn,VarE,557,6.856,5.000,123.81,330,7064.4,16.58,10/12/2015 8:51:35 PM,178.74
-97.59961829,44.09687177,Stevens Middle,Stevens Middle-Corn,VarE,558,6.856,5.000,123.81,331,7064.4,16.58,10/12/2015 8:51:35 PM,178.74
-97.59952273,44.09684963,Stevens Middle,Stevens Middle-Corn,VarE,559,8.135,5.000,108.68,326,6201.2,16.58,10/12/2015 8:51:35 PM,178.99
-97.59954176,44.09684962,Stevens Middle,Stevens Middle-Corn,VarE,560,8.135,5.000,108.68,327,6201.2,16.58,10/12/2015 8:51:35 PM,178.99
-97.59956080,44.09684961,Stevens Middle,Stevens Middle-Corn,VarE,561,8.135,5.000,108.68,328,6201.2,16.58,10/12/2015 8:51:35 PM,178.99
-97.59957984,44.09684961,Stevens Middle,Stevens Middle-Corn,VarE,562,8.135,5.000,108.68,329,6201.2,16.58,10/12/2015 8:51:35 PM,178.99
-97.59959887,44.09684960,Stevens Middle,Stevens Middle-Corn,VarE,563,8.135,5.000,108.68,330,6201.2,16.58,10/12/2015 8:51:35 PM,178.99
-97.59961791,44.09684959,Stevens Middle,Stevens Middle-Corn,VarE,564,8.135,5.000,108.68,331,6201.2,16.58,10/12/2015 8:51:35 PM,178.99
-97.59952194,44.09682579,Stevens Middle,Stevens Middle-Corn,VarE,565,8.693,5.000,110.74,326,6318.9,16.58,10/12/2015 8:51:37 PM,179.02
-97.59954097,44.09682579,Stevens Middle,Stevens Middle-Corn,VarE,566,8.693,5.000,110.74,327,6318.9,16.58,10/12/2015 8:51:37 PM,179.02
-97.59956001,44.09682579,Stevens Middle,Stevens Middle-Corn,VarE,567,8.693,5.000,110.74,328,6318.9,16.58,10/12/2015 8:51:37 PM,179.02
-97.59957905,44.09682579,Stevens Middle,Stevens Middle-Corn,VarE,568,8.693,5.000,110.74,329,6318.9,16.58,10/12/2015 8:51:37 PM,179.02
-97.59959808,44.09682579,Stevens Middle,Stevens Middle-Corn,VarE,569,8.693,5.000,110.74,330,6318.9,16.58,10/12/2015 8:51:37 PM,179.02
-97.59961712,44.09682578,Stevens Middle,Stevens Middle-Corn,VarE,570,8.693,5.000,110.74,331,6318.9,16.58,10/12/2015 8:51:37 PM,179.02
-97.59952203,44.09680126,Stevens Middle,Stevens Middle-Corn,VarE,571,8.759,5.000,97.55,326,5566.2,16.58,10/12/2015 8:51:38 PM,179.89
-97.59954107,44.09680146,Stevens Middle,Stevens Middle-Corn,VarE,572,8.759,5.000,97.55,327,5566.2,16.58,10/12/2015 8:51:38 PM,179.89
-97.59956010,44.09680167,Stevens Middle,Stevens Middle-Corn,VarE,573,8.759,5.000,97.55,328,5566.2,16.58,10/12/2015 8:51:38 PM,179.89
-97.59957913,44.09680188,Stevens Middle,Stevens Middle-Corn,VarE,574,8.759,5.000,97.55,329,5566.2,16.58,10/12/2015 8:51:38 PM,179.89
-97.59959817,44.09680208,Stevens Middle,Stevens Middle-Corn,VarE,575,8.759,5.000,97.55,330,5566.2,16.58,10/12/2015 8:51:38 PM,179.89
-97.59961720,44.09680229,Stevens Middle,Stevens Middle-Corn,VarE,576,8.759,5.000,97.55,331,5566.2,16.58,10/12/2015 8:51:38 PM,179.89
-97.59952211,44.09677765,Stevens Middle,Stevens Middle-Corn,VarE,577,8.562,5.000,97.04,326,5537.1,16.58,10/12/2015 8:51:38 PM,180.10
-97.59954114,44.09677790,Stevens Middle,Stevens Middle-Corn,VarE,578,8.562,5.000,97.04,327,5537.1,16.58,10/12/2015 8:51:38 PM,180.10
-97.59956018,44.09677816,Stevens Middle,Stevens Middle-Corn,VarE,579,8.562,5.000,97.04,328,5537.1,16.58,10/12/2015 8:51:38 PM,180.10
-97.59957921,44.09677842,Stevens Middle,Stevens Middle-Corn,VarE,580,8.562,5.000,97.04,329,5537.1,16.58,10/12/2015 8:51:38 PM,180.10
-97.59959824,44.09677867,Stevens Middle,Stevens Middle-Corn,VarE,581,8.562,5.000,97.04,330,5537.1,16.58,10/12/2015 8:51:38 PM,180.10
-97.59961728,44.09677893,Stevens Middle,Stevens Middle-Corn,VarE,582,8.562,5.000,97.04,331,5537.1,16.58,10/12/2015 8:51:38 PM,180.10
-97.59952208,44.09675424,Stevens Middle,Stevens Middle-Corn,VarE,583,8.529,5.000,89.98,326,5133.8,16.58,10/12/2015 8:51:39 PM,180.06
-97.59954111,44.09675449,Stevens Middle,Stevens Middle-Corn,VarE,584,8.529,5.000,89.98,327,5133.8,16.58,10/12/2015 8:51:39 PM,180.06
-97.59956014,44.09675474,Stevens Middle,Stevens Middle-Corn,VarE,585,8.529,5.000,89.98,328,5133.8,16.58,10/12/2015 8:51:39 PM,180.06
-97.59957918,44.09675499,Stevens Middle,Stevens Middle-Corn,VarE,586,8.529,5.000,89.98,329,5133.8,16.58,10/12/2015 8:51:39 PM,180.06
-97.59959821,44.09675523,Stevens Middle,Stevens Middle-Corn,VarE,587,8.529,5.000,89.98,330,5133.8,16.58,10/12/2015 8:51:39 PM,180.06
-97.59961724,44.09675548,Stevens Middle,Stevens Middle-Corn,VarE,588,8.529,5.000,89.98,331,5133.8,16.58,10/12/2015 8:51:39 PM,180.06
-97.59952172,44.09673220,Stevens Middle,Stevens Middle-Corn,VarE,589,8.103,5.000,97.97,326,5590.1,16.58,10/12/2015 8:51:40 PM,179.72
-97.59954076,44.09673237,Stevens Middle,Stevens Middle-Corn,VarE,590,8.103,5.000,97.97,327,5590.1,16.58,10/12/2015 8:51:40 PM,179.72
-97.59955980,44.09673254,Stevens Middle,Stevens Middle-Corn,VarE,591,8.103,5.000,97.97,328,5590.1,16.58,10/12/2015 8:51:40 PM,179.72
-97.59957883,44.09673270,Stevens Middle,Stevens Middle-Corn,VarE,592,8.103,5.000,97.97,329,5590.1,16.58,10/12/2015 8:51:40 PM,179.72
-97.59959787,44.09673287,Stevens Middle,Stevens Middle-Corn,VarE,593,8.103,5.000,97.97,330,5590.1,16.58,10/12/2015 8:51:40 PM,179.72
-97.59961690,44.09673303,Stevens Middle,Stevens Middle-Corn,VarE,594,8.103,5.000,97.97,331,5590.1,16.58,10/12/2015 8:51:40 PM,179.72
-97.59952174,44.09671105,Stevens Middle,Stevens Middle-Corn,VarE,595,7.610,5.000,105.97,326,6046.5,16.58,10/12/2015 8:51:41 PM,180.16
-97.59954077,44.09671132,Stevens Middle,Stevens Middle-Corn,VarE,596,7.610,5.000,105.97,327,6046.5,16.58,10/12/2015 8:51:41 PM,180.16
-97.59955980,44.09671160,Stevens Middle,Stevens Middle-Corn,VarE,597,7.610,5.000,105.97,328,6046.5,16.58,10/12/2015 8:51:41 PM,180.16
-97.59957884,44.09671187,Stevens Middle,Stevens Middle-Corn,VarE,598,7.610,5.000,105.97,329,6046.5,16.58,10/12/2015 8:51:41 PM,180.16
-97.59959787,44.09671214,Stevens Middle,Stevens Middle-Corn,VarE,599,7.610,5.000,105.97,330,6046.5,16.58,10/12/2015 8:51:41 PM,180.16
-97.59961690,44.09671241,Stevens Middle,Stevens Middle-Corn,VarE,600,7.610,5.000,105.97,331,6046.5,16.58,10/12/2015 8:51:41 PM,180.16
-97.59952167,44.09669100,Stevens Middle,Stevens Middle-Corn,VarE,601,7.282,5.000,111.32,326,6352.0,16.58,10/12/2015 8:51:43 PM,180.29
-97.59954070,44.09669131,Stevens Middle,Stevens Middle-Corn,VarE,602,7.282,5.000,111.32,327,6352.0,16.58,10/12/2015 8:51:43 PM,180.29
-97.59955974,44.09669161,Stevens Middle,Stevens Middle-Corn,VarE,603,7.282,5.000,111.32,328,6352.0,16.58,10/12/2015 8:51:43 PM,180.29
-97.59957877,44.09669191,Stevens Middle,Stevens Middle-Corn,VarE,604,7.282,5.000,111.32,329,6352.0,16.58,10/12/2015 8:51:43 PM,180.29
-97.59959780,44.09669221,Stevens Middle,Stevens Middle-Corn,VarE,605,7.282,5.000,111.32,330,6352.0,16.58,10/12/2015 8:51:43 PM,180.29
-97.59961683,44.09669251,Stevens Middle,Stevens Middle-Corn,VarE,606,7.282,5.000,111.32,331,6352.0,16.58,10/12/2015 8:51:43 PM,180.29
-97.59952222,44.09667070,Stevens Middle,Stevens Middle-Corn,VarE,607,7.315,5.000,109.41,326,6242.5,16.58,10/12/2015 8:51:44 PM,180.71
-97.59954125,44.09667110,Stevens Middle,Stevens Middle-Corn,VarE,608,7.315,5.000,109.41,327,6242.5,16.58,10/12/2015 8:51:44 PM,180.71
-97.59956028,44.09667150,Stevens Middle,Stevens Middle-Corn,VarE,609,7.315,5.000,109.41,328,6242.5,16.58,10/12/2015 8:51:44 PM,180.71
-97.59957931,44.09667191,Stevens Middle,Stevens Middle-Corn,VarE,610,7.315,5.000,109.41,329,6242.5,16.58,10/12/2015 8:51:44 PM,180.71
-97.59959834,44.09667231,Stevens Middle,Stevens Middle-Corn,VarE,611,7.315,5.000,109.41,330,6242.5,16.58,10/12/2015 8:51:44 PM,180.71
-97.59961737,44.09667271,Stevens Middle,Stevens Middle-Corn,VarE,612,7.315,5.000,109.41,331,6242.5,16.58,10/12/2015 8:51:44 PM,180.71
-97.59952243,44.09665092,Stevens Middle,Stevens Middle-Corn,VarE,613,7.250,5.000,105.48,326,6157.3,18.46,10/12/2015 8:51:45 PM,180.54
-97.59954146,44.09665128,Stevens Middle,Stevens Middle-Corn,VarE,614,7.250,5.000,105.48,327,6157.3,18.46,10/12/2015 8:51:45 PM,180.54
-97.59956049,44.09665164,Stevens Middle,Stevens Middle-Corn,VarE,615,7.250,5.000,105.48,328,6157.3,18.46,10/12/2015 8:51:45 PM,180.54
-97.59957952,44.09665200,Stevens Middle,Stevens Middle-Corn,VarE,616,7.250,5.000,105.48,329,6157.3,18.46,10/12/2015 8:51:45 PM,180.54
-97.59959855,44.09665236,Stevens Middle,Stevens Middle-Corn,VarE,617,7.250,5.000,105.48,330,6157.3,18.46,10/12/2015 8:51:45 PM,180.54
-97.59961758,44.09665272,Stevens Middle,Stevens Middle-Corn,VarE,618,7.250,5.000,105.48,331,6157.3,18.46,10/12/2015 8:51:45 PM,180.54
-97.59952288,44.09663038,Stevens Middle,Stevens Middle-Corn,VarE,619,7.446,5.000,108.61,326,6339.8,18.46,10/12/2015 8:51:46 PM,180.76
-97.59954190,44.09663080,Stevens Middle,Stevens Middle-Corn,VarE,620,7.446,5.000,108.61,327,6339.8,18.46,10/12/2015 8:51:46 PM,180.76
-97.59956093,44.09663121,Stevens Middle,Stevens Middle-Corn,VarE,621,7.446,5.000,108.61,328,6339.8,18.46,10/12/2015 8:51:46 PM,180.76
-97.59957996,44.09663163,Stevens Middle,Stevens Middle-Corn,VarE,622,7.446,5.000,108.61,329,6339.8,18.46,10/12/2015 8:51:46 PM,180.76
-97.59959899,44.09663204,Stevens Middle,Stevens Middle-Corn,VarE,623,7.446,5.000,108.61,330,6339.8,18.46,10/12/2015 8:51:46 PM,180.76
-97.59961801,44.09663246,Stevens Middle,Stevens Middle-Corn,VarE,624,7.446,5.000,108.61,331,6339.8,18.46,10/12/2015 8:51:46 PM,180.76
-97.59952350,44.09661002,Stevens Middle,Stevens Middle-Corn,VarE,625,7.315,5.000,119.77,326,6991.2,18.46,10/12/2015 8:51:47 PM,181.26
-97.59954252,44.09661056,Stevens Middle,Stevens Middle-Corn,VarE,626,7.315,5.000,119.77,327,6991.2,18.46,10/12/2015 8:51:47 PM,181.26
-97.59956154,44.09661109,Stevens Middle,Stevens Middle-Corn,VarE,627,7.315,5.000,119.77,328,6991.2,18.46,10/12/2015 8:51:47 PM,181.26
-97.59958056,44.09661163,Stevens Middle,Stevens Middle-Corn,VarE,628,7.315,5.000,119.77,329,6991.2,18.46,10/12/2015 8:51:47 PM,181.26
-97.59959959,44.09661216,Stevens Middle,Stevens Middle-Corn,VarE,629,7.315,5.000,119.77,330,6991.2,18.46,10/12/2015 8:51:47 PM,181.26
-97.59961861,44.09661269,Stevens Middle,Stevens Middle-Corn,VarE,630,7.315,5.000,119.77,331,6991.2,18.46,10/12/2015 8:51:47 PM,181.26
-97.59952394,44.09658990,Stevens Middle,Stevens Middle-Corn,VarE,631,7.348,5.000,137.84,326,8046.3,18.46,10/12/2015 8:51:48 PM,181.20
-97.59954296,44.09659042,Stevens Middle,Stevens Middle-Corn,VarE,632,7.348,5.000,137.84,327,8046.3,18.46,10/12/2015 8:51:48 PM,181.20
-97.59956199,44.09659094,Stevens Middle,Stevens Middle-Corn,VarE,633,7.348,5.000,137.84,328,8046.3,18.46,10/12/2015 8:51:48 PM,181.20
-97.59958101,44.09659146,Stevens Middle,Stevens Middle-Corn,VarE,634,7.348,5.000,137.84,329,8046.3,18.46,10/12/2015 8:51:48 PM,181.20
-97.59960003,44.09659198,Stevens Middle,Stevens Middle-Corn,VarE,635,7.348,5.000,137.84,330,8046.3,18.46,10/12/2015 8:51:48 PM,181.20
-97.59961906,44.09659250,Stevens Middle,Stevens Middle-Corn,VarE,636,7.348,5.000,137.84,331,8046.3,18.46,10/12/2015 8:51:48 PM,181.20
-97.59952444,44.09656975,Stevens Middle,Stevens Middle-Corn,VarE,637,7.348,5.000,146.57,326,8556.0,18.46,10/12/2015 8:51:48 PM,181.15
-97.59954346,44.09657026,Stevens Middle,Stevens Middle-Corn,VarE,638,7.348,5.000,146.57,327,8556.0,18.46,10/12/2015 8:51:48 PM,181.15
-97.59956249,44.09657076,Stevens Middle,Stevens Middle-Corn,VarE,639,7.348,5.000,146.57,328,8556.0,18.46,10/12/2015 8:51:48 PM,181.15
-97.59958151,44.09657127,Stevens Middle,Stevens Middle-Corn,VarE,640,7.348,5.000,146.57,329,8556.0,18.46,10/12/2015 8:51:48 PM,181.15
-97.59960053,44.09657178,Stevens Middle,Stevens Middle-Corn,VarE,641,7.348,5.000,146.57,330,8556.0,18.46,10/12/2015 8:51:48 PM,181.15
-97.59961956,44.09657229,Stevens Middle,Stevens Middle-Corn,VarE,642,7.348,5.000,146.57,331,8556.0,18.46,10/12/2015 8:51:48 PM,181.15
-97.59952482,44.09655001,Stevens Middle,Stevens Middle-Corn,VarE,643,7.315,5.000,159.00,326,9281.4,18.46,10/12/2015 8:51:49 PM,180.68
-97.59954385,44.09655040,Stevens Middle,Stevens Middle-Corn,VarE,644,7.315,5.000,159.00,327,9281.4,18.46,10/12/2015 8:51:49 PM,180.68
-97.59956288,44.09655080,Stevens Middle,Stevens Middle-Corn,VarE,645,7.315,5.000,159.00,328,9281.4,18.46,10/12/2015 8:51:49 PM,180.68
-97.59958190,44.09655119,Stevens Middle,Stevens Middle-Corn,VarE,646,7.315,5.000,159.00,329,9281.4,18.46,10/12/2015 8:51:49 PM,180.68
-97.59960093,44.09655159,Stevens Middle,Stevens Middle-Corn,VarE,647,7.315,5.000,159.00,330,9281.4,18.46,10/12/2015 8:51:49 PM,180.68
-97.59961996,44.09655198,Stevens Middle,Stevens Middle-Corn,VarE,648,7.315,5.000,159.00,331,9281.4,18.46,10/12/2015 8:51:49 PM,180.68
-97.59952509,44.09652999,Stevens Middle,Stevens Middle-Corn,VarE,649,7.348,5.000,154.56,326,9022.2,18.46,10/12/2015 8:51:51 PM,180.39
-97.59954412,44.09653031,Stevens Middle,Stevens Middle-Corn,VarE,650,7.348,5.000,154.56,327,9022.2,18.46,10/12/2015 8:51:51 PM,180.39
-97.59956315,44.09653064,Stevens Middle,Stevens Middle-Corn,VarE,651,7.348,5.000,154.56,328,9022.2,18.46,10/12/2015 8:51:51 PM,180.39
-97.59958218,44.09653096,Stevens Middle,Stevens Middle-Corn,VarE,652,7.348,5.000,154.56,329,9022.2,18.46,10/12/2015 8:51:51 PM,180.39
-97.59960121,44.09653129,Stevens Middle,Stevens Middle-Corn,VarE,653,7.348,5.000,154.56,330,9022.2,18.46,10/12/2015 8:51:51 PM,180.39
-97.59962025,44.09653162,Stevens Middle,Stevens Middle-Corn,VarE,654,7.348,5.000,154.56,331,9022.2,18.46,10/12/2015 8:51:51 PM,180.39
